scramble,orientation,step_0,step_1,step_2,total_moves
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,B2 F D' U' B F' D,R2 F' L B2 F2 R' D2 R D2 B2 F2 L' F R2 U,D F L B' L B2 D2 B F2 R' F R' B2 D,36
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,F' L2 D2 L D' B L B2,U2 F' D2 R B2 F2 U2 B' L R' F' R B' R' U',B2 U L' B U' L B2 F2 R' D B' R D' F2,37
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,U L2 B U L' F' L' D2 R,B L' B2 U R' U' R' U2 R2 U' B L D2 L' D2,U2 L B' F U' R2 U B F' L',34
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,B2 D' F2 U L B' R2 D B2,U' F2 L' D' B' L' F L2 R2 U L2 F' L2 B U2 F2,L2 U F' R2 F U' L2 U F' R2 F U',37
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,U R' F2 L2 D2 U F' D' F2,F2 R2 B' L2 U2 F2 D B' D U2 R2 B L2 B2 F U2,L B F' D R2 D' B' F L D2 L2,36
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,D' R D B' L2 U B R' F2,U R' U' L2 R' D' B' U' R' F' U' R D2 B' F' D',D F L B' L B2 D2 B F2 R' F R' B2 D,39
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,B' F2 L2 F R F2 D F,L U2 R2 D2 L2 F' L2 D2 R' B' R' U2 L' B' U2,F' D' L2 D B' R2 B D' L2 D F' U2 F2,36
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,D' F' L2 F2 R D B' D B2,U' L R' B2 L U' R D' L B2 L U2 R D' R',F' U' F R' D F2 U B U' F2 R2 B' R2 D' R,39
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,B2 D' B2 L B D2 B' F',F R2 F' D2 B' F R2 D F' R' B R' D2 R' U R',F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,38
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,F L B2 L' U R' D B',R' D' R' U L' R' F2 L2 R' U' B2 R' B2 U L' D,L2 B2 D2 B2 L' F' D L2 B' R2 B L2 D' F L',39
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D' U2 B' F D B R D2,B2 U2 R2 D B2 D' B' D2 F' L2 U2 F D2 B,L2 D' B R D' R' B' D L' F L' F',34
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L2 B' L' R U2 R2 B D F,L2 D2 R' B R B' R F R D2 F' D2 L2 R2,F' R' B U' L2 D F' D' L2 U2 B' U' R F,37
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B2 L' D F U2 R' D' B2 R',D' L F2 R' F R U' F' U' L' D B' U R2 B,L2 D2 L' B F' D R2 D' B' F L',35
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L F U R2 D2 B R U F',B2 U R2 D2 R2 D2 L' U' L B' F' L B' D F,L B F' D R2 D' B' F L D2 L2,35
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L2 U2 B2 F L' U L2 R',L' D2 L R2 U B' L' R D' F2 D' F2 L2 R F L',L2 U F' R2 F U' L2 U F' R2 F U',36
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L' F D2 R2 F L',R' U R D2 U F' R B2 D2 R F' U2 B' R F2 L2,B F' U2 B' F R2,28
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L' D' R2 B R B2 D,U2 L' D B D' R B2 R2 U' R B' U B2 L U',L B F' D R2 D' B' F L D2 L2,33
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D L' R B2 D' L2 D' F',B2 U2 L' D2 L U2 B R' B F' R' U2 F R2 U',L2 D2 L' B F' D R2 D' B' F L',34
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F' U B' R U L' D L2 B',U' L2 B U2 B2 L R2 F2 R2 B' R' F2 U2 R B' L,R F D' L2 F2 D2 F R' B' D L2 B2 D B' D,40
