scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F D2 B L' D' F2,L' R2 B D2 B' R2,B U' L2 F' U' L2 F2 U B D B2 F U,F' D' F D' U L' D L D U',U' L' U' L U2 L2 D' U' B' U B D L2,48
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,U2 B2 U L' F R',L' F R2 U' L2 R2 U F',R' U R2 B' L R2 D L' D' B U' R,L D L2 D' B F' R B' F L2 D' L',,38
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,L2 F' U' F D2 R',D B D2 B' L' D,R2 B2 U2 R B D U2 L' B U B L' U' F,B' L B' F' R' B F L2 F2 U' F2 L B,U' L' U' L U2 L2 D' U' B' U B D L2,52
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F R D2 L R U',R2 D R' F2 R' D' L2 U',R2 B' F' L2 U' F' U' L2 U2 F2 D2 F' L2 B,F' D' B D' F' R2 F2 D' B' D F' D' F,U' L' U' L U2 L2 D' U' B' U B D L2,54
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,F2 L R U B R2,L' F U F U F2 L2,B U B' U' B' F' L2 U' F' L2 D2 U F,F R D2 U2 L2 D U' F L' F D U' R',U' L' U' L U2 L2 D' U' B' U B D L2,52
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L U2 L2 F U B2,U2 F L2 B2 R B2 F' U2,R D2 L' U' L D L2 D2 L F' U L' D' R',B' R U2 F U2 R2 U2 F U2 R B,,39
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U2 F2 D B2 R,F U' B L' F' D B',L2 F' U2 B R2 D' U B2 U F L' D2 R2,D' F' U2 F L F' L2 U' F2 U L2 D U2 F,U' L' U' L U2 L2 D' U' B' U B D L2,52
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L' R' B2 L U' B,D2 L2 D' R' B' R D' L,D2 U2 L2 F2 D' B R2 D F D2 L2 B' F D2,L R B D' F D B2 L2 B D F' D2 L' R',U' L' U' L U2 L2 D' U' B' U B D L2,55
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L' D' F L F2,B D2 L' B D B2,F2 U F D2 B' R' U L2 U2 R F L2 B U' F,D' L D2 R2 B2 R B2 R2 D2 L' D F2 R2 F2,U' L' U' L U2 L2 D' U' B' U B D L2,53
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L U' B L U' R',B F U2 L U2 B' F',U F D' R2 D U' B' D B2 D B L' R2,L' D2 L F' D' B D2 R2 F' D B' D' F D2 F D',U' L' U' L U2 L2 D' U' B' U B D L2,55
F B2 D' L' F2 B2 U' B L B' D F' R2 B D L U2 L2 U F' L2 F' R,x2,L D' L2 B R2 U,L2 B R2 D R2 D' B',B R U R B2 D R2 B' U F' R2 U2 R',F2 R F2 D' F2 U F' U L' U2 F2 D R' F,U' L' U' L U2 L2 D' U' B' U B D L2,53
B F' U2 L F' R' U' B' R2 U2 F2 B U R' F' B2 D F U R U' L D' B',x2,L2 R2 F' R B,F2 L2 U L2 U F' L2 F',U' B L U L' B2 F2 D R2 D B F2 U,U L' F' L' F2 D2 F' L' F D2 F' L2 U',U' L' U' L U2 L2 D' U' B' U B D L2,52
F2 L2 D U R2 B' D' R' L2 U2 L' F2 B2 U' L' F2 B' R' F2 U B L R B2 R2,x2,B2 F L B,D' F2 U' F2 D L',D R2 B2 F2 U R' B U' B F2 R2 D',F' D' F D' L D B' F U2 B L F' D,U' L' U' L U2 L2 D' U' B' U B D L2,48
R2 D2 U F L B2 U' B D2 B' F2 R2 L D2 U' F2 L2 R2 F B' L' B D2 U,x2,U' R U2 B' F',D2 F U F' D2 L',R' F' D U F U F' U R2 F D' U2 R,L' B' F U2 B F' L',U' L' U' L U2 L2 D' U' B' U B D L2,44
R2 U2 F L' B L' B' U2 F2 U2 D F D R' L U B D2 B' U',x2,L2 U' R B2 R2 F',U' F L F' U L',D U' L U' L D' U2 L B2 U' B2 U,F R2 F2 D R' D' R F2 R2 F2 D' F D,,37
D2 B2 F2 L2 F2 L F' R2 L2 U2 F' R' F' L' D' F U' D2 L' D' L2 D2 B F,x2,L D B L' F2,L B U2 L R2 U2 R2 B',B' R2 D F' D2 F D2 R2 D' B2 D B' L',D' F' U2 L' D' L D' U2 B R' B' D' F,U' L' U' L U2 L2 D' U' B' U B D L2,52
B F' D2 F' R B' F L B L' D2 L2 B' L' B F' R2 B U2 F2 D U,x2,L2 D' F L2 F2,L B D L' B',F' L F R2 B' U' B2 F' L' F L B' R2,F2 R F' U L' U' F2 R' F U B D2 B' U',U' L' U' L U2 L2 D' U' B' U B D L2,50
U2 L B D' B' U R2 B2 F' R U D2 F L2 B' L R B' F' D' L R',x2,D U' B2 F' R,B L2 D2 L' D2 B',U' B2 L2 F' U B' D2 U B' R2 U2 B2 U,L2 D B D L' F' L R2 B R' B2 L' F2 L' F',,39
U2 L F' L F' B2 R U' F' B2 R' D U' L U D F' U F' D U' F' D' U',x2,B2 U2 R' B',F2 L2 F L2 U' F L2 F,B L F' L2 F' R2 F L B2 L F L2 B,F' R' F' D' U' R2 D2 B' D' B U' B2 U2 R F2,U' L' U' L U2 L2 D' U' B' U B D L2,53
B2 R' F2 R D2 B2 R U' F2 L2 U' D2 B' D' L2 U F U' D' F D' U' R2 D R2,x2,R B2 U2 B2,B L' D' B' L',L' R D' B D' F L' B' F' D2 L' R' B L',R2 D2 B' L2 B2 F U' L' D L' D F R' B F2,,38
