scramble,orientation,step_0,step_1,step_2,total_moves
R2 D L' D2 B2 U2 F' R2 U2 B R' B2 D' F R' D' B2 U B2 R2 F D L' B' U',x2,D' L2 R B' L D',D2 R2 D U2 F R U' F' D' R' D2 F' U2,U B D F2 D' F2 L2 U L2 U' B' F2 U' F2,33
L2 R' D L2 U D2 L B D2 R F' U2 L D B2 F R' U2 L' F' L2 R' U2,x2,L' B F' R B L2,F D R' B' F' D' F' R' B D' L2 U' L2,L' B' L2 F L' B' U2 B2 F' L2 F L F' L',33
U' F U B2 L R2 D' B2 R2 L' F R2 D2 F L2 U D F R U2 R' F R,x2,B U' F' L' B2 D2,R B' F' R D R2 F' L2 B2 R F L2 B',B D' U2 B L2 B' R' F U2 F' R D U2 B',33
F' R D2 R U2 R2 U2 R' B' D2 R D2 B D2 L2 F' B2 D R2 L' D F' L,x2,R' D2 L U' R',R F2 R B' D R2 F' D2 B F' D2 F2 R,F R B2 L' B U F U' B U' F' U' R' U2 F',33
D R2 F' L2 F2 U B2 L2 F' B' D' R2 L' U D B2 D' L B F' R F2,x2,R B2 F D U2,F2 L' F2 U F2 L D2 B' U' R' B U B D2,R' F2 L2 D B D' B' L2 F2 L' D' R' D L R2,34
F R2 D' R B' L' R F' B2 R2 L2 D F' R2 B' U B2 F2 U' L F,x2,L F' L' R2 B2 D,U R2 F' U' R U' F2 D L2 D2 L U L,L U2 F L B L F' D F L' F' D' B' U2 L',34
B' R2 B2 U B' U2 F2 D R2 F U2 L R U R' B L D U' R' B F' U B',x2,F2 D2 U L2 F' U R',F2 D F D U R' U' R D2 U F2 U',U2 L2 U B F' L2 F' L' B' F2 L F L2 F L' U,35
L2 D2 L' F B D' R F B2 D2 R' B2 U2 L' R U2 L2 U' B2 R U' B2 U2,x2,R' D' F' R2 F2 L2,R B' R' D2 U2 L B U' L U' B D2 R,B' U F R D R D F2 D' B D F R' B' U' R',35
F2 U' F' U F2 R B D' F2 B' U' D2 F' L' U' D2 B2 U2 L' R B' R B',x2,U2 R2 U F' L' B,D R U' B2 D2 B' U2 F U' B' R' D' F2,B R D F D2 F' D' R B R2 B' R' D2 R' B' D,35
F L' F2 B L' R D L' F D U' F' L' F R' B F U R' F B2 D2 L2 B2,x2,R' D2 B2 R' F D U,L2 D2 B2 R' D' U' R D' L2 U' F2 U F',R U' B' L U L2 B2 U R' F' U L U' F U' L,36
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,D2 L' F D2 L',U' R2 B D U2 F D' U' R B' U' R2 U,F L F' R' F2 D F' L2 F L D' F2 R,31
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,B2 L2 F' U B',R B F D U' B2 D' B' U2 F' U' R',L' R2 D U2 L U L2 D' U R B2 L R,30
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,B2 U' R U' F' L',D R' D L B' R' D R' B' L2 F L R,L2 R B R' F' U' R B' R2 F D' R' D L2 R2,34
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,L' D' U2 B' R,D F2 R2 F R B' F' R' D2 R' D' B D',L2 D L' D2 L B D F D' B' D2 L D' F' L2,33
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,R2 F R U2 F D,L' R B' F' U' L2 F2 D R' B' F L' D,R2 U' L2 R2 F2 U B L' B2 L B R2 F2 L2 B2 U,35
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,D L D B' L2 R B,L' R' U' F2 U R U L2 D' B' L' D,F' D R2 B L2 B U' L2 B' R2 D2 F U L2 U' F,35
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,L2 D B2 R D,F2 R2 U F' R2 U B2 F' U2 B2 D F,L2 R' B R2 F2 R' U' R U' F U B' R2 F L2 R,33
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,U' B L B2 D' B2,L D B' L2 U' F' L2 D L' R2 D2 R2,F' U B2 R F' D2 B R2 B2 L2 D F' L D2 B' L2,34
