scramble,orientation,step_0,step_1,step_2,total_moves
D B D F' L D' B2 R2 B D2 U2 R L' F2 L2 R D2 F' L B' R' D2 B' R2 L,x2,B F2 D2 B' L2 D B2 D2 L R,D2 B2 F R' F' R F' U B2 F D2,F D2 B2 U' F' R' U' R B2 F D L D,34
D R' D2 U2 B U F U D2 L F2 U2 F2 L R2 D L D F' L2 U2,x2,F D' L' U' B' D' B L R B,B' L2 R2 D R' B' L B L R2 F' R B,F' R F' U R2 B L' B D L B2 R F2,36
D B' L' F L2 D' F2 B' D B' D' F R' B F D2 L U F2 D',x2,U F R2 D2 R' B L2 R U2 R,D2 B2 F2 L U2 L F L2 B D2 B2 U' B',F U2 F' R U B U2 B' R' U' F U2 F,36
U F R2 B F2 U2 F' U L B U' D2 F' R2 B' U' F R2 F' U2 L' B',x2,F2 L' U' L2 B L R B' L',D2 R' D' R F2 U2 R D R' D2 U2,U' L B2 L R' D2 L' D R B2 F2 L',32
U F' B' L' D' F R' L' D R' F U D2 B L' U L B D F L,x2,R2 B2 U2 B2 L' B' U2 L D' U2,D B L' R U2 L R' F U B' F' R' D',F' L2 F' L' U F L2 F' L' U' F L F2,36
L2 F U D2 R L2 U B2 R2 D' L' F2 D' L' U2 D2 R' L F' B',x2,F2 L F' D2 R2 F2 R U2,L2 U2 F2 L' D2 B' R2 B U B U' B D2,L' U' F2 L' U' R B U2 B' L R' U L F,35
F' U D2 B2 D' R2 L2 U F R' L F2 B' D2 L D' B' R2 D F2,x2,B2 U R2 D B2 F' L' D2 B',B2 F D U' B2 R B U' B D' U2 B2 F,F' U' L2 R2 D B D' L2 R2 U,32
R U2 F2 D F R2 F B' R D F D2 F2 L U2 D' F2 U2 B F' D U F B2 R',x2,L2 F L D L D' R U2 R2 B,U2 R B2 U2 L U' L2 U' L B2 R' U',U2 L' U L U R' F2 R U' R' F' R,34
F' L R2 B D2 U L R' B2 L' F' D2 F' U L' B2 U' L D' B F' D2 B D' B',x2,D L2 R2 D' R U' F' R2 D2 B2,D2 B F' U F U2 R' U R B' D2,B L' U' L' B' R B2 L2 B2 R2 F' U R U,35
U B' U2 L D R2 B' D F' R' B' L B' L2 U2 F D L2 F U F' D' R2,x2,B' F L' R' U2 B F2 U L,D F' R' D R2 B U' R2 B U2 B' R' B' D2,D B F' R' F2 U R B' F D' R' F2,35
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,B2 L' U' B L2 F2 R U B' D',D F R D' R2 B' F' D F D2 B R2 F2,U' L' U' L2 F2 L2 U' L2 F2 L' U,34
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L' B2 D' F R B U' B2 L U2,F2 L' U' F D' L2 D' B2 D2 F' L F',U L2 B2 R2 D R2 B2 L2,30
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,L U2 B' F' D2 R' F2 L2 D',B' U' F2 R' F L D2 L' R2 U' R' U2 B,L' D' B' F L U L B' F U2 B2 F2 D,35
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,U L B' L F R D2 B D' L2,F' D F2 R2 F' R2 F' R D' F2 U F U',F2 R2 F' D R B R2 B' D' R' F R2,35
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,L D L R2 B2 U2 F' R2 B' L,F R2 U' F2 R F R' F' U' R2 U2 R2,F2 U' F2 L' U L R' F' R F2 U F2,34
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B D2 F2 L B2 D' R B D' L2,R B2 F U' B' R' B U B2 F' R' F2,U2 B R' D' L' D U' F U R B' U2,34
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,B2 L' F2 R' B F2 L' B F' D',D' L U B' L B2 U B U2 L2 D L,,22
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,R2 B' F L' U2 R D F' R' B2,F' D2 R' B L' F' U2 F L U' R' B' D2,F U2 F R U B U2 B' R' U' F2,34
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,R' D' B F D R2 B' D F R2,F2 D2 B U F' U' F R' U2 R B' D' R2 D',L' D' F' L' B' F U B D L,34
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,U2 F' R' B U' B2 D2 U' B',F' D R' D' B' L' B2 U' R' U2 R B2 L B,U' R' B' R' B' L2 D' U L B D B R2 D,37
