scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,D' L' U2 B' L2 U' F2 L',B' R F2 D2 B D' B' F2 R',D' B D2 F U' L U2 L U' F' L D' B2 L',B U' B L' B' U' L U B L B2 U,43
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U' R' B' R F' L2 U R',B F' U' L' U B' F D,D2 B' D2 B' D2 B2 D R' B R B' D,U2 B F U2 F' L F U2 B2 R B R' F' U2,42
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L R B U2 R F',D L2 U2 L2 F L' F2 L R F,L B' L' D2 B2 L' D' R D2 L R' D2,R2 F' R2 F D' R2 B R2 B' D2 F D' F',41
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,B D' F' U2 B2 R2,D' B' F L' B2 F' D2 R' U2 R,B' U L B2 U2 B U B' U2 L' B2 U',B D2 F' R' B' R B F D2 B2 D' B D,41
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,D U2 F D2 F' R F',D' R2 F2 U2 F2 U' R U' B2 R,B' R B D2 R D' R' B' L R' B' L' B2,B D2 F' R' B' R B F D2 B2 D' B D,43
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,D U' F' U' L' R F',U' R' U' B2 U R U' B' D2 U2,D L2 B' D R D' R' B D' B2 D' B2 D L2,B U' B L' B' U' L U B L B2 U,43
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F' R U2 L' U2,D' L R2 F2 U2 F' L' F' L' F R2,U R2 D' F2 L' R F' L R' F' R F' R U',U2 B F U2 F' L F U2 B2 R B R' F' U2,44
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,U F' R U' F2 U',L2 B R' U2 B' L D L D' R,R D' R' D2 R' U R' U' R2 D2 L B2 L',B D2 F' R' B' R B F D2 B2 D' B D,42
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B' U2 R' B U L U2,D' L B L' D R' U2 B U2 R,D' U R2 D2 B R2 B' R2 B' D' B U',B2 L' B2 U B' R U2 F' D' F U2 R' B U',43
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D' B' D2 B2 L' R',B2 R D B D2 B' F2 D' F2 R',B2 L' B' R D' L D R' B' L' B2 L2 B2 L',U2 B F U2 F' L F U2 B2 R B R' F' U2,44
