scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,F2 R B L D2,F L D F' R2 U' B2 U R2,U2 R' D2 F' D2 U2 B U2 F' R U2,R' D2 L B' D L' D' U' L' U B D' R D',39
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,D2 U' B F U B2,R D' R' D U2 R' B2 R2 B2 U2,R' F R D U2 F' L F R' B' R' D' R2,B D' B' L2 D' L D2 F' D' B F D' B' L,43
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,U B U L U',U2 B' L2 F U B F2 L2 D U2,L R B' L' D2 U2 R2 F2 D2 U2 B' L' R',U L' U2 F U F' U' R' F R U2 L U' L,42
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,U L' R' B U' B2 U2,U' L' F2 U' B2 F2 R B2 F U2,B' L' B' F' L B' L' B F L B,D B D' R2 F2 R' F2 R' D2 B2 L2 B D2,41
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,L2 F R D R' D2,B' U' F2 U F D' F' D B,L' U' B L U R D B' D' R',L2 U' F' L2 U2 B' R2 U' B U' L2 U L2,38
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,F R2 B' F' U',B D B' U2 B D F' D B' U2,U2 R D2 R' U2 L B2 L',R' U' L' F2 L D U' R2 D R U' B' D2 U' R,38
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,U' L2 D2 R2,R U2 R' B' U2 B U2,L2 U' F' L' F2 U' R2 F' U2 B' L,U' F U F2 D2 L' D L' U' F D' U L D2 F,37
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,D' F2 L U2 B' D' U2 R',R2 U2 B2 L' B U2 R2 F' D2 L,L U' L R2 B' L2 B L' R2 U L,B L D L' R D' F2 D2 F2 D2 F2 R' B' L' D',44
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,L2 R D' R' U',R D2 L R2 D' R D B2,L2 R B2 U2 R' F U F U' L F2 U2,R' D U B' D B' U R D2 R D2 R2 D2 U2 R,40
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,D' R' F' U R',R2 B' L' B' R D' L D' R,L' U' R F2 L R' D2 U,F L2 U2 L' D' L U2 L2 D' L D F' L2 D L2,37
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,L B L B2 D' U2,D R U L' F' U2 L U' L2 R',B' U2 F D U' B' D' R U F' U2 B,L D' B' L2 B L D B D2 B' L2,39
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,R2 U' B' D2 U2,F' L' F2 D B L B' F D',R2 U' L' B U R B' D' R D L,D2 F' L D F U L2 F' D' F L U' L' D2,39
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,B' D L2 B2 F R',L F2 U L2 B D' L' B' L' U',B' D2 B L' D' L' D2 L' D2 L2 D' B,D B2 U2 F' R2 D' F D R2 F R2 U2 B2 D',42
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,D L R2 U R,L U2 F' D B F2 R' B' U2,L B D2 U' L F U' F2 R F U2 L2,D2 L' D U R' B R U' B' L' B2 D B' L',40
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,D R' B2 D2,U2 R2 F' R' D' R D' U2 B',D' B D L' B' D' L R' B2 R D' L',D2 L' B' U' L' U L' F' L B L' F L2 D2,39
