scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L2 F' D U2 L2 D' R B,R2 U B2 U' L B L D' R2,R U L D' U2 B' D B U2 L' U' R',B' D' U2 R D2 F D F2 R F R2 D2 U2 B,43
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,D2 B' F2 L' D B D' R',D B L2 D' L' B' F U' F' D',D' F2 D2 L' U2 F U2 L' B2 U2 B2 L2 D',B' D' F2 L2 R D' R' D L2 B' F2 D B2,44
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,B' U2 F' L' R F' R' B2,L' F' R' D' L2 F R F L2 F,B2 F' L' B2 R' F' L U2 R B2 F,U2 B2 L2 F2 L F' L' F' L F' L B2 U2,42
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,B D2 L U' F R B' D,B' F' U L B F' L' F,D U L2 F U' F U L' F' L' F L' D' U',L D2 R D2 R' B L R' B2 L2 B R B',43
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,B' R D2 B2 F' L U2 R,F U' B' L' U L B F',B' D2 B2 F2 R' D2 L2 U2 B' F U L2 F,R' U B D' B U' B' U B' D U' B' R,42
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D L2 F' D2 L2 F2 R' B,L U' R2 D L2 B L' D R2 F',F2 L2 R U' B' U L U R' U' L F2,D2 B D2 B2 D' U B' D' B U' B D2 B,43
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,B L' U2 F' L2 F2 D,D' L' D B L B',F L F U' R2 B2 R2 U F' L' F',B R' B' L B2 R B2 R' B L' R,35
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B2 R' B D U' L U' L',D' B2 L D' B' D L' B2 D,B2 L R B L' B' R B F' D' F R2 B2,B' L2 D' U B' D B' U' B L2 B L2,42
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,L D2 U2 B' L U' R B',F U2 R2 B R F D' R U2,D' R2 B' D L' D2 L D2 B R2 B R B',B D2 B' D2 R' B2 L B' L2 R D2 L,42
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U' F2 R B' U' B L' B,D B' F U' B F' L D',B2 F L' U' L' U L U F' L B2,R' U B' U R' D F D' U' R B U' L R,41
