scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,F2 R2 U' B' U',U' B D2 L2 D2 B' U F,R' B' F' U' F2 U' F U2 F U B2 D' B' R,R2 D' B' D' B D B D R2 B D' B D B2,41
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,L' U' R D B,L2 B R F L2 R' D B',B2 D2 B' L2 F L2 F' D' L' F L2 D' L' B',B L F L' B' L F' L',35
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,D L' U2 B' L,B2 R2 U2 L2 B U2 R B2,D U B' F2 R F2 R' B D U2 R' D2 U,L2 R2 F L' F2 R' F L' F' R F2 L' F' R2,40
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D' F U B,D2 B2 R' B2 R' F' R2 B',U' F2 U2 F' L2 F' D2 U2 R' B2 D B D F2 U,R' F U2 F' R F R' U2 R F',37
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,L' F U B R,D R2 U' L2 B R2 U B2,U F U2 L F' U' R2 U' F L' D B2 D' U F',F U2 B R' F L' F' D2 L2 D2 L' R B' U2,42
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,D' B' D' L D2,B2 U' B2 R' D B' R D' U B2,L' D F2 U2 R U2 F D U' R' D2 U F' L,B' F' R2 B2 D' L' D L B2 R2 B2 D F D' B',44
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,R2 F D L' R,B2 R' D L' F2 L R' B2,U2 F' R F2 R B F' D2 U' B D' R2 B2 R' U',B' U2 L U L2 U R D' B2 L D L' R' B,42
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U L' R' U2 B' U',D' B L' U2 R F2 L D',L' D2 U F2 L' B' L' U' L' D' F' D2 F' R2 D,B2 L2 R D L F' D' F D L' D2 L2 D R' B2,44
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U' F2 L B L,D' B' L2 F' U' L2 D R,R2 B' R U' R' B2 U F' D' B' D' F' D2 R2 D',U' R' F' L2 F' L2 D R F U2 R' D' L R U',43
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B U B L R2,B2 U2 L2 B U B R2 U B2,F2 D F R D' F2 D2 R' B U' R' D U B' D F2,U B2 R2 F D2 B R2 U F U B F L2 U,44
