scramble,orientation,step_0,step_1,step_2,total_moves
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,R' D' B' U2 F U' L2 F L R,L' F2 U B F' D U' F' L2 D B L2 R2 B',L2 D' B D L U R B' R' U' L,35
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,R U' L R' B L B U' R',L2 R' B' U' L' F2 D' F2 U R U2 R' U2,D' B2 F2 U B' U' B2 F2 D B,32
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,B' R D' F U R2 B' U2 L2 B,L' B' D2 L2 B' D U B' U' F L B F' D B',R' U' L' R B2 L R' U' R,34
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,B R' U R2 F D2 U' R2,U B D' U' R2 D' R' B2 F' U2 F' L U' F2 L',B' L B L B L B' L' B' L',33
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,D2 B2 R U' L' D2 B' R',L B2 D2 L' D2 B' R F' D F2 D F' R' B' L,R' U L' R B2 L R' U R,32
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,F2 L' F' U2 L U B2 L R' D',U B2 U' L2 U R2 D2 R' D B' D2 R' U' B2 L,R' U' L' R B2 L R' U' R,34
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,F' U' B' R U' B L2 D' F U2,F L2 D L2 D' L' R2 U L' U' R2 B2 L' F' D B,R' U L' R B2 L R' U R,35
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,U' F' U' L R D' F U2 L2 F2 U,R U' L2 F U L' R2 B' L B2 L' F L2 U' F' R,U B U' B' F' L2 B2 L B' L' B' L2 F,40
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,L B U B' L' F2 D2 U2 F,R' B R2 B R2 U2 L U L2 R' U' F2 L' F R2 U',B R B R2 F' U' B' U B F R2 B2 R',38
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,R2 B' D' B F D U2 R' D2 L,B2 D' B' L' B2 D' U B' D' U' L2 D L B' D' B',B' D' B2 F2 U B U' B2 F2 D,36
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,F2 D2 F2 R F L B' D' U L' F2,R' D' U2 F L U2 F D F' R D2 B D2 R',L' U R B R' U' L' D' B' D L2,36
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F L' U F2 L' R B' D U2 B2,U2 B F R B' L F D2 L F' L' D F2 U2,B' L B L B L B' L' B' L',34
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,U' B F' D B' U2 B2 L' F',U' F2 D U2 B' D' R U' L D2 L' U2 F' R U2,,24
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,B' R' U B' F2 D2 B2 R2 U2 R,L B' D2 R D2 B2 L' B2 L2 F L' B2 D' F' R',R' U L' R B2 L R' U R,34
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,B U' F2 U2 L B L' B2 U L,D' R2 B' U' B' R' F2 L B' R D L B' U F2,D' B2 F2 U B' U' B2 F2 D B,35
