scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,B2 U' L2 F' R F,U2 F D2 R2 B D2 F L2,B U B' F' L' U2 B2 L U2 F,L2 B' U' L' B' L' D2 L' U' F2 L' U2 L2 R',R U2 R' B D2 B' R U2 R' B D2 B',50
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,F' R' D R2 B2 F2 R,D U2 R' U F' D2 R2 D U,F2 U2 L' B2 U2 B U' B' L F2,R' F2 L' B2 U B2 F2 R F R' F2 L R F,B D2 B' R U2 R' B D2 B' R U2 R',52
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,L2 B2 U' F D2 U,B F U' R' U R B',B2 D' L' F' L F L' D B2 F',L2 B2 R2 D' R2 B' R2 D2 L2 F R2 U,,35
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,R2 F2 D2 R' B' L R',D' U B' L' D L' B U',L D2 L D2 L' D' F D' L' F',D R' B' F' L D L' D' B U F U' R D',B D2 B' R U2 R' B D2 B' R U2 R',51
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,D' R' B D2 R2 D',D' U B' L2 B D U',F' U2 F' U' L2 B2 L B L F2,U2 F2 L' U B R U B U' R' B2 U' L F2 U2,B D2 B' R U2 R' B D2 B' R U2 R',50
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,D' L' R2 B' L2 R B2,U L' B' U' L2 D L' D',F D2 B' U' F U B F' D2,L' F U' R2 U2 F U' R' F2 L D2 F' R2 F D',,39
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,L' D F U2 R' U' L2,U L2 R' U R B2 L2 U',F2 R' U F U2 R F U F,L' U' L' B R2 F' R F R B' L R' U L R,,39
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,B2 D2 U' B' U' R B',B D R2 F R' D' B2 L' B,F2 U L2 B' L B' U' L F2,U F' U L R2 U2 L B L2 R' U' R2 B2 R F U2,R U2 R' B D2 B' R U2 R' B D2 B',53
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,R' U2 R B U2 F' U',B' F' L' F2 U F L2 U' B,F2 L' U B' U' L F2,F L R' F L' B2 U2 B' U' F U' R' F U2 B' R',B D2 B' R U2 R' B D2 B' R U2 R',51
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,U2 L R2 F D,U' R2 F2 L' R2 F L F' U,F' U' F' R2 F R2 F U F,F' L2 U R U F2 R' B2 R D F2 U2 L2 R' U' F,R U2 R' B D2 B' R U2 R' B D2 B',51
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F R D' B' U F2 R',U F' U' L' B F' U B' L,F' U2 F' L' B' L' B' L2 F2,D2 L2 D R2 D R D2 L2 B R U2 B' R' D2,,39
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,B2 U L2 R F' U2 R,F' U L' U2 F2 U L2 F2 L',U2 F' L' B2 L' B' L2 U' F U,U F' U R F2 L2 B' R B' L2 F2 R U' F U',R U2 R' B D2 B' R U2 R' B D2 B',53
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,B D' F R2 U F R',U' L2 D' U2 B2 D L F' L,D U' R' F' L' U L U F D',L2 R' U2 B2 F' R U' R' F L R' U2 F2 L R2,B D2 B' R U2 R' B D2 B' R U2 R',53
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L' B' R2 U R' D2 F2,D2 F2 D2 B U B L' U2 B2,F' L' B' U L' B2 L2 F U2,B L' D2 B2 U2 B' U B' L' B' L D2 U L B',R U2 R' B D2 B' R U2 R' B D2 B',52
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,B U2 R2 F' R' F U',U B' L' B R D R' U',L D' R D' F' R' F' R D2 L',R' F' D2 B' L2 B L' R F2 U L2 F2 L2 U' L,R U2 R' B D2 B' R U2 R' B D2 B',52
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,U' R2 F' U B R' B R,B' D' L2 B2 U2 R2 B' R' D,F' U' L' B' R B' L R' U' F,R D2 B2 R D2 R F L2 D' L D U2 R B L2,,42
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,L2 B F' D' L' B' U,B' L' U2 B F2 L F L2,U R2 F' L' R2 B' U' L F,B R' F2 L2 U L2 R' F2 R2 B' R' F R' F D' R2,R U2 R' B D2 B' R U2 R' B D2 B',52
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,D2 U' L F' R' B,F' U L2 B U' L2,L2 B' R' D R B L2,D2 L2 D2 L2 B' D B2 U' L2 F R2 F' L2 B' D,B D2 B' R U2 R' B D2 B' R U2 R',46
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,B' D U L B' R B,U' L2 R D' R' U' B2 L2,F2 U' F U B F D R2 D' B',U B F2 U F2 D2 B2 U2 L' B' L B' D2 U' B' U',R U2 R' B D2 B' R U2 R' B D2 B',53
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,F2 L' U' L' U' F2 R2,F2 D' U' R D U F2,D' F L' F L2 F' L' F' D,B D2 R' U B2 U' B2 U' R B2 L U L' B2 D2 B',R U2 R' B D2 B' R U2 R' B D2 B',51
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,F D' B L2 D' B' R2,F L' D2 F' U B' D2 U' L,B F2 L' U' L B' U' F U F,L2 F L U' L R2 B' L' R2 U L' F' L2,B D2 B' R U2 R' B D2 B' R U2 R',51
