scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F R' F R F' R F L' R2 B2 L R2 B D2 B' D F L' U2 D2 B' U',x2,L' F' L2 F2 D' U2,U' F' L' U F' R B L R',R U L' U' R' U L U',L F2 L U' L' U2 R' B' R U2 B R F2 L',,37
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,F L B' L U2 R2,B2 L U R U B' U2 R' B2,B' D' L2 D L2 B,L' R' U2 L2 R' U' L2 U B2 D B2 L' F2 R2,,35
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,F' U2 R2 B R',B U' R B2 L2 B R2 D' R,U2 L' R2 F2 L R2 U2,L U' L D2 L2 F2 U' B' D' F L F2 R2 F' D,U' B2 D B D B' D2 B2 D U R D' R',49
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,R' U' F' D B,U2 R' F2 U' B' R B R F',B' D' U' B' D' B D2 U B,L' D' U2 L2 D' U2 B' D' B U' B2 U B D' L,,38
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,L2 R D' F L2 U',L2 R' U' R' B L2 D F R2,U' B2 L2 F' L F L B2 U,U' F2 R' U' B2 L2 U R2 F2 D R2 U2 L2 R F2 U,,40
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,L D' B U2 B2 U2 R,L2 B U' B' L' B L2 F U' L,R2 U L' U' R2 U L U',B' D2 L B L' D' B' F' R2 B2 R D B' D' F,U' B2 D B D B' D2 B2 D U R D' R',53
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,B2 D B' F2 D R',L2 R' U' R B L2 B' F L' B,F' U' L2 R U L2 R' U F,B' F U2 B' U F U' F' L U F U' F2 L' B2 L2,,41
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,U2 F L' D2 B2 R,B R2 F2 R' B2 D B R' F',U2 B F2 U2 B' F2 U2,F2 D2 L' D2 B D2 L B D2 B2 R' U' R F L2 F,U' B2 D B D B' D2 B2 D U R D' R',51
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,R F' R B R',F' L2 F2 L D F2 L' D' L',R D2 F2 L B2 L' F2 D2 R',L' F' R F L2 F' R2 U R2 U' R' F D2 B D2 L',,39
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,R' F2 U' B R B',L B2 F' L2 B U2 L F,B2 L B2 U' B U' L' U B' U,L B D2 L D' F2 U' R2 F' U' F U' B2 U' R F2,,40
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,U R2 B F2 R D2,B' L' F U' F U L' B,D U2 F' R2 F D' U2,L' D' L2 B' L' D B' L' B L2 D2 B2 D2 L' B,,36
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,D' L2 F2 D' R2 B',D' B2 R' B D B' L U2 L',D F' U' F D' F' U F,L' U' F' R' D' L' D2 R2 B' U' R2 D' L R F',U' B2 D B D B' D2 B2 D U R D' R',51
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,D' B' U B R,U B' L D2 R2 D2 B F2 U',R' U' F U' F U F' U R,B' U B R2 B L U2 B' U2 L' B' R' D' R' U' B,,39
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,U2 B R F U' R,F L R' D L' R,R' F' L2 U L2 F R,B L F D U' L D' F' U2 F2 U' B' U F2 U2 L',U' B2 D B D B' D2 B2 D U R D' R',48
B2 F' L' D2 F2 L' B U2 B' U2 F L B2 U' B2 U R2 L' F' R2 D2 L2,x2,R' U' F L2 D2,B L U' L B D2 B2 R D2,R2 U L' U' R2 U L U',L B2 L2 F2 U2 R2 U' B U B' F2 L2 D' B2 D' L',,38
L' R' U' R' B2 D' U' F' U B U F' U D B2 U2 B' D' B2 F2,x2,D' R' B' D B',B2 R D U L D' B' R' B2,U' R' D R2 D R' U R' D2 R,F D F' L' U F2 R F' U' L' D2 R' D L B2 L,U' B2 D B D B' D2 B2 D U R D' R',53
R F B D2 R' B L D B L' D L F' B' R2 L2 U' R F' L U L2 D',x2,F2 U L' D2 F U,B2 U L F2 L' F U B2,F2 D L D' L' F2 R' D' R,R' B' U B U L D' B' L' B D F' L2 F2 R U2,U' B2 D B D B' D2 B2 D U R D' R',52
L U B' L' F' U L' F' U L' F D' R2 U F D' F2 L2 B R' F',x2,D2 F' L U2 F D,L R' D R' F' L2 R2 B L,U2 L B2 L' U2 B2 U2 B2,D2 B D2 F U' L F' D2 B' D2 L F U F U' F2,,39
F B2 R L' F L' R2 U2 B' D2 R2 D' L' D B' L' F L2 R' U F2,x2,B' L F' D' L D2,R D2 R' B2 U2 L U' B2 F,D F' L2 D L2 D L2 D2 L2 F,B L2 B2 R' U2 R' D' L R2 U2 B L' R B' L R',,41
F2 L U F' U D2 R U2 F B R U' L U' L U' L R' U D R B F D B2,x2,D2 B2 R F' R',B' L F L R' D R B F',R2 D' R2 D' R2 D2 R2 D',L' F U L' B U L2 B' F' L2 D' B' L' B2 D,,37
D2 L2 F D2 B U L R B' D' R' D2 F' B U R U2 B' F2 U,x2,B' D B R D2 L2,B2 U2 L' R D2 U L R',U' F D F' D U B R2 B' D2,L2 R' B' U' L2 U B R B' L2 F2 U B F2 L2,U' B2 D B D B' D2 B2 D U R D' R',52
L2 R' B2 L D2 R' L' F B' R' B2 R D2 F D U' B' L R D2 U' R,x2,U L' B' F' D B2,B2 U' F L R' U2 L' R,B2 L B2 U' B U' L' U B' U,L2 B' F' R U F2 U L D2 L' F2 U B U F,,39
