scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,B D U' B L B R' B',D F2 L F' D F L' F2 D',B D L U2 B F' R' B' F U2 L' B',B D' B U2 B' D B U2 B2,,38
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,B' D L' U F2 U B' D' R',U L2 B D2 L D2 B' L2 U',L' F2 U' R2 B' D B' L B2 R2 U L,F2 L R2 F U F' L' U B' U' B R2 F2,,43
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,R' B U' B2 R2 F U2 F,F2 U R2 B L' B' R2 U' F2,R2 D' L' F' D U' B' R2 D B U F L,U' F' D F U F' D' F,,38
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,U F' D B F' L' B2 R',F2 L2 F' L2 F L2 F2,U' B R' D' R D F D2 B' L2 F' U,B L2 D' R' D2 L D L' D2 L2 R B',D2 B F L B' L' F' D2 B D B D' B2,52
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,U' R2 U' B' F2 U B' R,F' L2 D2 L D F' D L F,L' D' L' D B' D U2 R2 D' F' U2 B,B2 L F' R F D L' F' D R' D' B2 F,,42
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,D' U' F' R2 B D L2 U' F D,R2 U2 R' U' R B' U' B R2,D' R B U R' F' D U' F' D' F D,L' B L B2 U2 F R F' U2 B,D2 B F L B' L' F' D2 B D B D' B2,54
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D2 F' D R F L B L2,L' F' L2 F' L' F' L' F,D F' L' F' D' L B2 R2 B' R2 D2 B' F,B2 L2 R B R' U F R' F' U' B' L2 B2,D2 B F L B' L' F' D2 B D B D' B2,55
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,B L' F L2 U L D R' B2,L2 F D2 L D F' D L,B' U2 R' U2 B' D' B U2 R U2 B2 D2 B',B D L D2 L' D2 B' D' L D L',,41
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,D R2 F' D L2 B F' U2 L',U2 L2 F' L' B2 R2 B2 L' U2,B' R' F' U' R2 U R' B' F D' R2 D' B2,B2 U' L2 F' D2 U B2 D' B' D2 U' F U,D2 B F L B' L' F' D2 B D B D' B2,57
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,D' L R D2 L2 F' D2 U F',U L' F2 U F' L F' U' L,D' B2 L' D2 U2 F' D2 U2 L B2 D,F' U2 F D2 F' L' F' L' F L2 U2 F D2,D2 B F L B' L' F' D2 B D B D' B2,55
