scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,F U F2,R F2 U2 F2 U2 B L' D F2 L R' D2,L D' L B R D R' B' D' L2,B' R2 D2 R D2 R' D2 R F' R B F,F' D' U L F L' D U' F R',47
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,D2 U' B F L' D,B' U B D R U B' U' B2 D' R',F D' F2 R F R B' D' B D R2,F L' D2 L F' U2 F L' D2 L F' U2,F' D' U L F L' D U' F R',50
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,L B U' L2 F L' F2,L U2 B' U L' F' R' F D' U2 B' U2,R F' R F2 L D' L' F' R2,F L F2 R F' L' B F U2 B' R2 F R,B' D B F' R2 B' F D B,50
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,B' D' U' L2 U' R,R' U' B U B U2 B2 U2 B' R B2,U' B D2 B2 D2 B' U,D2 B' U' B' U B R B' R' B D2,F2 U' R U F D B R' B' D' F,46
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,D2 U' L' B' L D F',B2 U2 L' B' L' D L2 B2 U2 B2,U R F R' U2 L2 B L2 U,D2 B D2 R' D2 B' D2 R F' R' F,R' F' R B F U2 F2 U' F U F U2 B',50
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,B2 D F' R U2,R2 B' R2 D' B2 D2 B2 F R2 D F',B2 R2 B' R2 B R2 D2 B' D2 B2,D U' L' R2 U R U' L R D' U,R F D2 U2 B' L' B D2 U2 F',47
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,D' F R B' D U',D' B2 D2 B D' U2 B D U2 B',R D2 R B D R D' R2 B' D2 R2,D' U2 B D' B' U2 B D2 F D' B' D F',F2 U' R U F D B R' B' D' F,51
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,L2 D F D R',L2 B2 R2 F' L2 R U F U' F' R,F2 D F2 D F2 D2 F2 D,F2 L2 B D' B2 U' B2 D B' U L2 U' F2,B' D' B F' R2 B' F D' B,46
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,B2 F' U' B F' D,L2 U' L2 B' D' B2 R F2 D' F2 R',R D F D' F' R' D',R' B2 R F R' B2 R F',R' F' R B F U2 F2 U' F U F U2 B',45
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,U' L B' L U' F,D F R B' R' F' U' B D' U,F' R F D2 R D2 R' D2,D2 B2 U' B U' L U L' U B D2,U2 B2 D U L U' L' D' B2 U B U B',48
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,R' F' L F' U R2,U' L' R D' U2 B2 D' U2 R' B2 L B,R' B2 D' B R B' R' B' D R B2,R D2 B' D' B D' R F' R F R,F D2 U2 B' L B D2 U2 F' R',50
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D' U2 R U F D',F U B' D2 B F U' F' D2 R2,U' L D R D2 R' D L' U,R2 D B' D U2 L2 U2 B D2 U F U',F' D' U L F L' D U' F R',47
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F' L' D2 F2 L',F D R' F2 R' B2 F2 R2 D' B' R2 F',F L B' L' D2 F' L B L' R2,D2 F' L2 D2 F R2 B' L2 U2 B R2 D2,,39
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,R2 B' F2 U2 L D F,L' R2 D2 L' F L2 R2 U L U2 L' U,D' L' F' R' F L B' D B D,D U R D2 F' L' F2 L D F' R' U',F' D' U L F L' D U' F R',51
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D' R' F2 U2 R2 B D,B2 R' U L U2 B2 L' U R D2,R' D2 R D' R' B' D' B D' R,U2 L2 U' L' U' R U B2 L2 B2 L U' R',F2 U' R U F D B R' B' D' F,51
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U' B2 L F D F,F L R D' B' R' B D L' F',B' R B R' B' U' B U B,D B U R' D2 F U L2 D F U2 R',R F' D' U L F' L' D U' F,47
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B U' R2 B L D,R D L2 B R2 F2 U R2 B' L2 R',L2 F2 D' L2 B2 R2 U' B2,D U R D2 F' L' F2 L D F' R' U',R F D2 U2 B' L' B D2 U2 F',47
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D' L' B2 D2 L' F',R' B' U' R2 B L2 D' L2 R' U B,U B' U L' D L U' B U',U2 R' D' R U2 R' D R,B' D' B F' R2 B' F D' B,43
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,F L' D' B R' U',D L2 F2 U2 B2 R' D R' F2 U,B R2 B' D' R' B' D2 B D R,B' R' D' R B2 R2 D' L B2 L' D R2 B',,39
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D' B' D2 R F2 L',B L2 D' R D' R2 F2 L2 B' U2 R,D2 U' R D2 L R2 B2 L' R U,F2 D2 B F2 R D2 R2 F D2 R F' D2 R B',R F D2 U2 B' L' B D2 U2 F',51
