scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,D' R2 B D2 U L' B',D2 L2 B2 F' L2 R' F D' F U2 R2 F2,F2 D' L' F L' F' L2 F D F,B' D' L R' B2 L' R D' B,R2 B2 D2 F2 L D2 B2 U2 R',47
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,D' U' F L B' D2 U2 F2,B U2 R' B' U' B U F D B' R2 F',F' D2 L2 D' L2 D L D' L D' F,R' B' R2 F2 L2 F2 R2 B' R,F R F R' F2 R2 B F U F' U' B' R2,53
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,B D B R D L2 U,D L D2 B2 F2 L U2 R D2 L' D,F2 D' F D F2 R2 U' R' U R' F',L F2 D2 F2 L F2 D2 F2,,37
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D' F2 R' D2 R2 D' F',U2 B' F2 U F L B L D L2 U2,L2 F2 D' F D2 B D2 B' D L F L2,F L F' D' B' U' L' U B D,R2 B F' U' F2 U B' F R' F2 R',51
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R' U' B L2 D F',F L2 R2 B' U' L F2 D2 L D2 R' D',L D F D2 R2 U B U' R2 D L2,D2 L' B F' D' B' F L2 D2,R2 B2 D2 F2 L D2 B2 U2 R',47
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U2 F2 L' D' B D U2,B' F U2 L2 F D' B2 D' B' R' D2 B,L F R B' F' U' B F2 R' F2,B' D L R' B2 L' R D B,R2 B F' U' F2 U B' F R' F2 R',49
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,F U' B R2 D2 R' B2,F2 D' L R2 U L2 F2 R D L2 U B2,D2 R2 U B L U' L2 U L2 U' R2 D2 F,L B F' D2 B' F L,D' U' L2 U2 L U' L' U' L2 D F U F',52
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U2 L' B' R2 B2 D' U',D' B' L D2 R2 D2 B2 F D R B' D' L',L F' R F2 D F' D' L' F2 R' F,D2 L' B F' D B' F D2,R2 B F' U' F2 U B' F R' F2 R',50
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L B' U L' F' L2,F2 D2 F D B2 U F R' U' R2 B2 L,L2 F2 R' F L' F' R F2 L U L U',L' B F R2 B2 U' B2 R2 B' F',D' U' L2 U2 L U' L' U' L2 D F U F',53
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U' F' D2 R B2 F',D2 F L' R D F R D L R' U' B2,L' D2 R U F U' R' F' D' F' D' L,L2 F' L' D L D2 F D L' D',B2 U L' B U' L B2 F2 R' D B' R D' F2,54
