scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B D2 L' D2 F2,U2 L2 R' B2 D2 B' L2 U2 R',R2 B D U2 R2 D' U2 B' R2,D R' U' L2 U' R' F2 R2 D' L' B2,L D L' D2 L2 D U B D' B' U' L2 D,47
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,R F' D2 U F,U' R' U' B2 R D2 U B L,L' B' L' R D2 R' B' D' B' D L2,F' D F L B D' B' D' L',R2 D B2 U' B D B2 U B2 D' B R2 D',47
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D F2 L' D2 R2 F2,B' L R' D2 F D2 F2 R B D',B2 U' B2 R' F2 R' F2 D' F' R2,D' L D' L' D2 L D2 L',R' B' D' B D B U' B L B' U R B',47
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B D2 L R2 D' L,L D' R F U2 B' U2 L' R' U',U L2 D2 U R' U' R2 B' R' D2 L2 U',L F U L2 D U' F D' L' F',L2 F L F' D2 B R' B R B2 D2 L2,50
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D F' U L2 F',B U' B' R2 F2 R' F2 R' U,D2 B' L' D' B L B' D2 L',D' F U' F2 D F' U L2 D2 L2 F2,L2 F L2 F2 R2 B' R2 F' R U2 R' F2 L',47
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R B2 U' L' D2 R,L D' F L2 U2 L U' R F',R' D B' U B D' R D' B' D L,F2 L' F' L R' D R F2,L' F L F2 R2 D' R D' R' D2 R2 F,46
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L2 D' F2 L D,B L' B2 D' B F R U F',R' U L' R' B L' B' L R2 B' L,D R U' R2 B' R' B2 U' B' U2 R2 D',B D2 F2 D' F D F D2 B' L' F' L F,50
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,U2 L' D' B F2 L',U L R' B' R2 B2 L' R' D,L D' B' D' R2 U2 R U' R D2 L,L D L' D F' R F' R' F2 D2,F D2 F R F R' F2 D2 B' U L' U' B F',50
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,F2 L' U L2 R',L2 R' F D2 U' L' F2 U' B,L2 U' L D2 U L' B' L B' D2 L,D' R F R' B D' F' D B' D F D',D' F' R U L2 B' L F L' B L2 U' R' F,51
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D' B' D2 L F' R2,L' U' B' R2 B L U2 F,R F' L' F2 R2 B' R' F L U R2 D2,R D' F2 D F2 D L' F' L F R',D F' D R2 D' B U' B U B D B R2 F,51
