scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D' R F' R,F R' D2 R' B' R2,R2 F L' R2 B D' U B' U' B' D L2,L B' F' D F R' F2 R F2 R D' B L',R F R D B' D2 F2 L D2 B2 U B' R' D',49
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,D' F' R D,B F L2 F2 L' B2,B2 L' R' F2 D R' B2 R' B' D2 L2 B2 R',R2 B2 U' R D L2 D L D2 R' U R2,U F R U2 R' U' F' R' F2 R,45
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,L U B D',B' F' R D U2 R',D L U B2 F L' F' U' B U2 R2 U2,B2 F2 L2 D2 L D2 F L' F' D2 L B2 F2,D' L2 F' L2 D' B' L' B L D F L2 D F2,49
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,B2 R D',F2 L2 U' L' F2 U,L2 U F2 D' U' R U L' B' D L' U2,L2 R2 B L U B2 U B2 U2 B' L R2,F D' F2 L' D' L D F2 L D F2,44
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,D F' U',B2 D F' L' D' F,D2 B R2 D B2 L2 D B L2 U F U',B U' L2 F L D2 B R2 B' D2 L U B',L' F U' F D2 U2 L2 D U' F2 L' D F' L,48
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D' R B R,D L2 F' D' L' B,L' U L' R D' B' U R' U2 F' L' B,R F' R B U B' R' U' F' U' F2 R',F2 U2 F' L U L F2 L' U' L' F U2,46
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,D' U,B2 F2 L F2 L F',R' B2 F2 D L2 U B' R F2 D' B' R' B2,B2 D2 F L' F' D2 B2 R' B' R B,D R B U' B2 D2 L' F2 D2 B D' R' F' R',46
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D' F' R,F R2 F R' U2 R' B,L2 R2 U R B' U2 R' U L2 R2 B2 L,R' D2 B L B' L' U' L D2 U R,F R B F U2 F' U' B' R' F R' F R,46
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,U2 R' B2 R',R U L2 U2 R' F2,L B F L F' L2 R D' R2 U' R,F2 L' R' U' L U' R' F2 R U2 R F2,D' F L' D2 B' U B' R' U' B2 D' F',45
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R2 F' R',D2 F' D2 L',D L2 D' U2 F' U F L2 U B U' L U,F2 D2 U' L' U' F2 D2 R' U2 L' B' L B' F2,L' F' D' B' U' L U B D F,44
