scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,U2 B D2 L R U2,D F L2 B F' R' F L2 F' U R D',B' L2 B2 D' B' F L F2 R' D' B D' R F,B D' B' U B D B' U',40
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,U' L' F U' L2 B2,L2 R' F R' B' U2 F' R' B R2,L U F U F' D2 L' U' L D2 U L' U',D' B D F' D' B' D F,37
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,L B' D2 L U' F',R' U L' R B F' L' F L2 B',B' D2 U2 L2 B R2 U' R2 U' F' D2 L2 R2 F,D2 B2 D' F2 D B2 D' F2 D',39
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U' B D2 U L2 D,U R B2 R' B F2 D F' R2 B F',L2 B2 L' D B L B' L D' B2 L B L B,U B' U F2 U' B U F2 U2,40
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L2 R' D F U2 B D2,U2 B F2 D2 F2 L B L' B2 U2,B' R' B2 L2 U2 B U2 B' L2 U' B2 U' R B2,U2 R U' L2 U R' U' L2 U',40
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U2 L2 F2 L2 B' R' U,D' L2 B' F' L' F L' D2 B D' L2,D R' U2 F U F' U L B L' B' L' R D',B' U2 B' D2 B U2 B' D2 B2,41
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R' U2 L F2 R' D',D B U2 R B' R' B' U2 B2 D2 B' D,D' B' D' B2 L U' L2 U B2 L D L' B D,U F' R2 F U' L2 U F' R2 F U' L2,44
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F U' B D2 L' F2 L',L2 F' U' L' D' F' U F2 L2 F' D L',R' U' L U B2 D2 F L F' L' D2 B2 L' R,L2 D' L2 D F' L2 U L2 U' F2 D F' D',46
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,B D R F L R,B' D B2 D L' D2 L' F' L' F L' B',D2 U B' F2 U B' U2 L' B' L D2 F2 U' B2 U,U L2 U R U' L2 U R' U2,42
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,U L2 D B U2 F',F2 L2 B2 D2 U' F' L2 R F' R D' U,U B2 L' D2 L F' R2 B2 R' D B' D' R2 F U',L2 D' L2 D F' L2 U L2 U' F2 D F' D',46
