scramble,orientation,step_0,step_1,step_2,total_moves
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,B U F D2 F' D' B' R U',U2 L2 D2 B R2 U L2 F R' B R' B L,B' U' L' R2 B U B' U' L' B' L2 R2 U B,36
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B R D' B' F' L2 B F,U2 B' D2 B L2 U2 L' B' D2 B L,F2 R' F D' L B2 D B2 D L2 F2 U2 R F' L,34
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B' D' B U2 L B' D' R U',U B' F2 R U B D U' B' F L' B L2 F,F D R F U2 B2 D2 U B' R' B' U R',36
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L R2 D B' D2 R U2,F' R2 F' R U2 B2 R' F2 D' B' L' D2,U' L2 B R' B' U' B' U B2 R U B' U' L2 U,34
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L D' B' F2 R' D L2,D' L2 B L R2 D' R' D L B R' D,F2 U2 L' B L U2 R2 F R F' R F2,31
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,R B L' R2 U' B',B D' F' R D2 B' L2 F D2 B D L2 B2 U',F' R' D R D' R D2 F L2 D' R D L2 R',34
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,B2 F2 R' U F R B2,U L2 U' F' L2 D' B' F' D2 R B' F2 U',L2 U L R F2 R F L F' L' F2 U2 R2 U' L,35
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' F' U2 L F D,F2 L2 U L' R' B' U L' B' F D2 R' F,B R' B2 U' B2 D U' F2 L2 F L' D' L' U2 R,34
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R2 D2 L' D' B' F' R2 B' U2,D' U L2 B F' R D F' L' F L B' U' F2,F2 L2 R2 D' R D B' L' B L2 F2 L F2 R F2,38
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 R' U2 F2 D' L R,D B' U' L R D' R' D2 U F2 R2 F2 D,U L2 U F2 L F R' U R F' L' B' F2 U' L2 U',36
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,B' D' U F L R B D2 U,B2 D B L' R B' L D2 R' B L B2 D',B D L' D' F L B' L U L2 F' L,34
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,L F U R' D U2 F' U',U2 R U B D2 L B' D U' L2 F' R' U2,R' D' B2 R' U F2 R U' B' R' D B R' B2 R,36
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,R F' D B2 D' B' L' U' B2,L2 B2 R B' D2 U' L D F' D U L2 R',R F2 R' F2 U F2 D2 F2 U' F2 R F D2 F R',37
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,R' U F' D' F2 D L' R',R F D' F' L2 D L B L2 B2 D' L2 R',U R U' F2 U L2 D' L R F L2 R2 D2 L' U',36
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,U' F R2 D' L' B',B2 F' L2 D2 F D2 F' L2 R D F D,R D' F R' B2 L U2 B' R B2 D L' D' B F' R',34
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,F U B2 L' B R F' R,L2 B F2 D' F2 L R' U' L B2 U' B2 R,D R' D2 R' D B R2 B' R2 U F2 D2 U' R' D2,36
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,B' R F L' U' B2 R2,D2 L2 R D2 L' D' B L2 D' B L2 D R',D' F2 R2 B2 F' U' B' U B' R2 B R B' R2 F' D,36
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,F2 L2 D B D F2 L,U B F' L B L2 F2 R' F' U' L B' U',U2 R' B2 U' B L' B R2 F' D F' D2 F2 R' U2,35
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,B U' B U2 L2 U' F D2,U B2 R2 D' L' U' L F D R2 B2 U',D B' F' L' D2 L B2 R B' F R' D2 R D2 R D,36
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,F' U2 F2 D2 U2 L D',R D' U' R B2 D B2 U2 L2 U2 R' U,D L' U' R U' F L2 B2 R D' L R U' B L2 D2,35
