scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,L R F2 L' F U,D' R2 D2 R' D B R2 B2 R2 D2 R' B',U' L U L2 U' L B2 L B2 U L,L2 B D L2 D' L' B' D' B2 D L',R' B D2 B' R U2 R' B D2 B' R U2,52
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,R2 U2 B' U' L2 F L',B2 F L2 U F U2 R2 U' B' F2 L2,B' L2 B U B L2 R' F2 R' D F2 R2 B,B L' B' L' B' L' B L B L,R' B D2 B' R U2 R' B D2 B' R U2,53
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,B' D' R B2 U' L,U' B L2 U2 F' D R U2 B' D2 U R2,B F' U' L2 U' F R2 B' R2 U2 B',L' B' L' B' L' B L B L B,R' B D2 B' R U2 R' B D2 B' R U2,51
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,F D' R B' L2 U',D2 F L U' L' F2 D B2 R2 D F D2,F R' B' R B R F' R2 F R F' R,D B D B D' B' D' B' D' B,U2 R' B D2 B' R U2 R' B D2 B' R,52
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,F' R' B' L U' L,R' U R2 U' F2 L' F D' U F L R',R B2 U2 F D2 R D2 R' F' U2 B2 R',U2 B' L F' L2 U' L U B L2 F L' U2,U2 R' B D2 B' R U2 R' B D2 B' R,55
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,D' L B' U2 L F D,B2 F' D2 B2 R' F R D' B2 D2 B' R' D',B' F2 L B L' F L B2 L' B F,B' D2 B D L' B' D2 B D L B' D',U2 R' B D2 B' R U2 R' B D2 B' R,55
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,U B' U' L R2 D2,D' F' R' U2 L2 D2 F2 D' B' U' R2 U',R' F' R B' R' F R B,B2 U B U2 F' D2 R D R' D2 L2 D' F U,,40
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,R' B2 U B' F2 U2,D2 F U' B L' B' L U L2 B2 F' L2,L' U2 L B F U2 B F' L B2 U2,B' R' U2 B2 R2 F2 D2 L2 F2 R' B,R' B D2 B' R U2 R' B D2 B' R U2,52
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,D' U2 R B' U2 L,U2 B2 D2 L2 D L B' L D B2 L' U2,L2 B' U B' L2 B' L2 B2 U' B L2,R B D2 B D B' D2 B R' B R B R',R' B D2 B' R U2 R' B D2 B' R U2,54
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,F' R D B U2 R2,B2 F' D2 U' L U L' R2 F L D,B' L2 B R' U2 R B U2 B' U2 B' L2 B,U B2 L2 B' L' B' U L B2 L2 B U' R B R',,45
