scramble,orientation,step_0,step_1,step_2,total_moves
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,R' D2 R' F U2 L' U B' D' L,F' L B2 L' R F2 D2 R' F,B L' R2 F' U2 R2 U2 F L R2 B' R' F2 R,33
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,B' U' B R B' U' F D F2 R2,B' U2 R U2 B2 D' L D2 R' D' R B',L2 U F' L' R B2 U' B2 U L U' R' F U' L2,37
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,F' L' D2 F' U B D L2 R2 F,B2 L2 B' L2 F D B' D' B' U2 F' U2,D B' D B' D' B2 U2 F U' R2 U2 F' D' F U,37
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,R' F2 L' R' U' R' B D2 B U2,U' F2 R F2 U2 B F2 R2 B' R F2 U',U' B R F2 L D2 B' D B L' D2 F2 D' B' D' U,38
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U L F R B U' F2 U R2 D2,L' B D U2 B' D B2 D2 R U2 B' L,L' R F U2 L' B' L B2 U B2 U F' R2 F2 L R,38
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,B R' D' F2 D' U F2 R' F,F R2 U2 L' D2 B' D2 L U2 R2 F',L2 U' R' U' F U2 L2 R2 B L2 R U' R' U L2 R2,36
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,B U2 R' F2 D' B2 R2 D2 B D2,D' L' R2 U R' F' R2 F L F' R D,B2 R' B' U2 L' U2 L R D B' D2 L' R F R' D,38
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,D B' R' F U2 R2 D' F2 L R',R' U F' R' B D' F D R' B' R U' R,L2 D F D' F' D R2 B L U B L U R2 F2,38
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F U2 L' U2 R F' D B D,D2 B F L' D' L D2 U' R' D' U B' D2,L' U2 B' U' R2 U B L D L' D2 F2 D2 U2 L D',38
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,F2 D2 U R B2 D U' F' U',F R U2 B2 D2 L F' D2 B2 F' U2,L' R B R B' R D U' R' D R U L' F2 L2 R,36
