scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R D2 B2 U',L2 U R2 B U' L2 D2 R',D B L F' R F L' R' B' D,B R' D' F' R' F R D B',L D' L B' F U' L U B F' L2,42
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F2 R' D B' U2,B' D2 U' L B' F U L',F' U' L' F L R2 U F D' L D L',D' F2 U L2 B' L' D' B' D B L' U' F2 D,B2 F2 R' B' R B2 F2 L' B L,49
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D B' U F2 R2 U',D R2 F' L2 B' U2 R B' L2,D B' F L2 B F2 U' R U F,F' L2 U' F2 U F2 D' L2 D F,L D' L B' F U' L U B F' L2,46
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,B2 U2 B' U R2,L B R' U2 L2 U2 B' D L',U2 L' B F2 R' B' F R2 F L U2,D2 F D F2 L2 D' R' D L2 R F D,R2 U' L' R B2 L R' U' R2,46
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B D2 U' F R U2,D L2 B L2 F' R2 D F,D' U' L' F' L' U' R U L2 U,R D2 R U' R' B' R B D2 U R',B2 F2 R' B' R B2 F2 L' B L,45
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,F D' B' R U2 F,B F2 R B' F2,D2 R U2 F' R2 B L2 B' R F,U' F L R D B D' B' L' D' R' F' U,D2 B F' R' D2 R B' F D' L2 D',45
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,D2 U' R D U2 B',U R F' D' U F' U2,R2 D F' D' B R B' R D F,R2 B2 U F' U B' U F2 R2 B' D' F',L' B' L B2 F2 R' B R B2 F2,45
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,F' D2 U2 R U2,B2 R D L D' B' D2 L R2,U' F D2 F2 U' B U R F U' B' U2,F2 L2 R' F2 R' B' U B' U' L2 R' B2 R',D2 B F' R' D2 R B' F D' L2 D',50
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,F2 R D2 L2 B2,L B L' B' D' L' B R',F2 D2 B2 R U2 L R' B D' B D',B' F L2 B D F L D L' D' F2 D2,B2 U L' B U' L B2 F2 R' D B' R D' F2,50
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,F' R' B' L2 U' L',B F2 R' U B L' B2 F2,D2 R B2 U B2 D' R B U' B' R2,R' B R2 F2 U2 F R' U F R2 B' D' R2,B D2 B2 D' B D B D2 F' R' B' R F,51
