scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L2 F2 R B U2 B' L F' D' R,L' U2 R F D2 L F' D' R' B' D' U2 L,F' R' B2 F U2 F' R F R' U2 B2 R,,35
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,D2 R2 B D2 R' B D B D2 L2,F' D R B2 L B2 D2 R' D' F D2,D R2 D' L2 D R2 D' L2,,29
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,L2 U' L2 R' B' D F L' B R2,D B' F' D B' L' B' R2 F' U' B' D R2 F2,L2 R2 D2 B' D' B2 R' B' R2 D' L2 R,L2 U R' U' R2 B2 L' D' L B2 L2 R',48
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L2 B' L' D' F D2 F L2 R' D,R B D R' B' D2 B D B' D,F U2 F U F' U F U F2,L2 U R' U' R2 B2 L' D' L B2 L2 R',41
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D L2 F D L B U2 R2 B2 R,R B2 R2 F' U' F U2 R B2 U B U',U' F2 D B2 L2 D' F2 U B2 R2,R D R' D' R U' R' U R' F2 D' F2 D,45
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,R2 B2 L' D2 R2 B2 U' B D L',F' D' U2 R' D' U' F D2 U' F,R U R' U' F2 U' L' U' L U2 F2,R' F' R B F U2 F2 U' F U F U2 B',44
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,U2 L2 B2 U' F2 U' R B' L',B' L2 U B' U L F' U B2 L2 D F' D',F2 U' F' D' U' F U' F' D U2 F',D2 B U R F' U F U2 B' D' R' F D' F',47
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,F' L U B R2 U R' F2 R D2,L2 R2 F L R' U2 L' D' L2 B R' U2 F2,U F U' B' U F' U' B,R D R' D' R U' R' U R' F2 D' F2 D,44
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L2 F' D2 B' U' L F2 R2 U B' L',D L' U B' L' B L U B U2 L D',R' D' F D L2 D B D B' D2 L2 F' R,L' U2 L' B L' B' L2 U2 R' F' L R,48
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 U F U L F D' F' R U',R D B' U B D' U' B R' U,D2 R B R' D2 F D' L2 B L2 B' D F',R D R' D' R U' R' U R' F2 D' F2 D,46
B F' U2 L F' R' U' B' R2 U2 F2 B U R' F' B2 D F U R U' L D' B',x2,U2 B U2 R' D2 B L D L' B2,U2 R B' L' B' D R' B' L U' L U' L',L2 F2 L' U L F2 R U R' U' L2,F2 R D' B2 D R' F2 R D' B2 D R',46
R2 D2 U F L B2 U' B D2 B' F2 R2 L D2 U' F2 L2 R2 F B' L' B D2 U,x2,B2 U B2 F2 R' U' B L' U F,L' F R F U' B U F' R' F' L,F L2 F2 L2 F R' F' L2 F2 L2 F' R,R' D' L' D' L D' B2 U R' U' B2 D' R,46
F B2 D' L' F2 B2 U' B L B' D F' R2 B D L U2 L2 U F' L2 F' R,x2,L2 U' L' D2 B' D' B' R F' L2,F R D2 U F' L' F' L U2 F D2 U F',U2 F L2 D2 B' R2 B D2 L2 F',F' L' B' L' D2 L B2 U2 R' B' L F' R2,46
B2 R' F2 R D2 B2 R U' F2 L2 U' D2 B' D' L2 U F U' D' F D' U' R2 D R2,x2,L B L2 R2 B L R' D',R' B2 F' R U R' B2 D2 F' D2 F R,R' B' R B F' R B' R2 B R2 F,,31
F2 L2 D U R2 B' D' R' L2 U2 L' F2 B2 U' L' F2 B' R' F2 U B L R B2 R2,x2,B' R2 D F U' L' B2 D L2 D',D2 B U R U2 R' D2 L2 F L2 R U2 R',L' D2 R B' U2 B U2 B' R' D2 L U2,R' D' L' D' L D' B2 U R' U' B2 D' R,48
R2 U2 F L' B L' B' U2 F2 U2 D F D R' L U B D2 B' U',x2,B2 L2 U B R U L F',R F D' F2 U' R' F2 D R' F' U R',D R' D B' R F' U' B' U F R' B D2,R D' B2 D R' F2 R D' B2 D R' F2,45
U2 L F' L F' B2 R U' F' B2 R' D U' L U D F' U F' D U' F' D' U',x2,L F2 D U L2 B' L2 D L' B,L2 F L2 F' R' D L2 D' F R,U2 R F R' U2 R U2 F' U2 R',R' D' L' D' L D' B2 U R' U' B2 D' R,43
D2 B2 F2 L2 F2 L F' R2 L2 U2 F' R' F' L' D' F U' D2 L' D' L2 D2 B F,x2,D' L R2 D2 B R' F' D' F,F2 L2 F R' D' B R D' B' D' R F' L2,B2 R2 B' L' B R2 B' L B',F D F' R D B U2 F' U' F R' U' B' D2,45
U2 L B D' B' U R2 B2 F' R U D2 F L2 B' L R B' F' D' L R',x2,D' F' D2 L U' F2 R2 B' R' D,D' L2 F R' B' U2 F D B2 F2 U' B' D,F2 U2 F U F' U' F U B' R2 F R2 B,F D F' R D B U2 F' U' F R' U' B' D2,50
B F' D2 F' R B' F L B L' D2 L2 B' L' B F' R2 B U2 F2 D U,x2,U' R' D B2 F L R F U,F2 D' L2 D F2 L R' F' L2 D2 L R,D2 F U' B L2 D2 B U F' D R2 B2 D',F' L' B' L' D2 L B2 U2 R' B' L F' R2,47
