scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,L' D R' F',D B' D' L U' R' U,B' D U2 F2 D' U2 B L B D L' D' B',F D2 B' U L U' B D2 F2 R F' R' F2,,37
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L' D U B,R2 U F U2 F R2 F2 L',L2 B' R F U2 R B' D2 R' D' B2 U F' L,D' B' U' F' U2 B L2 D2 B' U' B D' F2,,39
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,L2 B2 D F R D,L2 R' F U2 R' F' U R,B' D2 B D B L2 U R2 U' B' L2 D',F2 R' D' L2 D2 B' D' R D' L2 D F2,L' U' L U2 L2 D' U' B' U B D L2 U',51
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,D R B2 D U,R2 F2 R F2 U' L' U2,D F' L' D' B' R' B L' F' R' F L2 R D' F,B' D U' L B L' D' U B R',,37
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F2 R2 D2 B' U,L' U B' U' R2 B L' R2,L2 U' L R' B2 D' U' B R D B' U B2 L R,,,28
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,D U F' R F',B' F U2 R' D' B F' U2,B2 D F D2 U2 R D2 U2 L D F D2 L' B2 L,B' D' U R F R' D U' B R',L' U' L U2 L2 D' U' B' U B D L2 U',51
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F L2 R F',R2 U F R' U' R' F' L2,D' B2 L2 F' D2 F2 R2 B D2 L2 F D U2,F D' F' D' B2 R B2 R' U' L2 U' L' U2 B2 D2,,40
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,D' F L' U2 B,R B2 D' R F' D B2 R',B U B' F2 U R' U2 L' D B2 U B D' F2 U',R' D' F L2 D' R' U2 R D L2 F' D2 R D',L' U' L U2 L2 D' U' B' U B D L2 U',55
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,F' D L2 R2 B,B' R2 B R U' L U' R,F' L2 B' R' B' R B2 F L' D2 L' D F D,L' R' B2 L' B D2 B' D B D2 B2 L B' L R,L' U' L U2 L2 D' U' B' U B D L2 U',55
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,F2 L B' U,U R' U2 R' U' R' U2,F' U F L B2 D' U' R2 F D U B U' B U2,R' D2 R' U2 L' F' L' F U2 R D' B D' R,,40
