scramble,orientation,step_0,step_1,step_2,total_moves
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L' U2 F R' D' B L R B' D2,B U2 R U2 R U2 R U2 R2 B',F' U F D2 L' R U' B' U L R' D2,32
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,F2 L' U2 F R' U L' F' L',D R B2 U R B U' R' B L' B D',F D F2 U2 R U' R' U' F2 D' F U F2,34
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,L2 D2 L2 R U B F U' L B',L' D2 B R B' R' D2 L,U L' R' F D2 F' L F L' D2 R U' L U',32
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B2 R' U2 L' D' F U L2 F2 L',D' F2 L2 B' R' B L2 F2 D,L' F2 L D R' F R D' L' F U' F L,32
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L2 F' R' F' R2 U R' U R',L U2 L D2 U2 B D2 L' R2 D2 R2,U2 L' F2 U2 F' U2 F U2 L F L' F2 L U2,34
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 L D' F U2 R B2 L2 U' B2,R D L2 B' L' D' L' B R' B2 L B,F U2 L D R' F2 R2 U F R' D' U' L' F2,36
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D2 B' D F2 L2 B L2 R' D B2,R2 D2 U F2 D2 U' R2 B' D B D',F U L' B L' B' L U2 L F U F' U F',35
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B2 F D2 R2 D' B2 L' F U R',D' U' B F2 U L B D L2 B2 D R,D2 U2 B2 R' B2 D2 L' B' U2 B F2 D' L' D U2,37
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L' D' R' U2 B' F2 D' U R,B' U B D U L' D' R' U2 R B,L' D' B L2 B' L' F U' F' L2 D F U2 L F',35
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L' D' F' U B' L2 D2 U F L,R2 U' L' D2 F D F' D L U R2,F L U' L2 U' L2 F L U2 L' F' L2 U2 L2 F',36
R2 D2 U F L B2 U' B D2 B' F2 R2 L D2 U' F2 L2 R2 F B' L' B D2 U,x2,D2 B' F' R F' L D B' U2 R',B2 U' B2 L' U L' B' L2,L B L F L2 F' L' B' L' D' F U2 F' D,32
B F' D2 F' R B' F L B L' D2 L2 B' L' B F' R2 B U2 F2 D U,x2,D F' D2 R' F L' D2 B2 F',D B2 U2 L' U' F U2 F' U B2 D',D F U F' U2 F R' F R F2 D' U2,32
F B2 D' L' F2 B2 U' B L B' D F' R2 B D L U2 L2 U F' L2 F' R,x2,D2 L' R2 U' B2 U2 B' F2 R2,L' D B' R B R' D' L,D' U' B U' L' U2 F L U' L' U2 F' L' B' D,32
U2 L B D' B' U R2 B2 F' R U D2 F L2 B' L R B' F' D' L R',x2,R B L' R B L' D F2 U2 R,R B2 L2 R' D' L U' B2 D U L,B' D' U' L' R U L F U F' U' R' D U B,36
D2 B2 F2 L2 F2 L F' R2 L2 U2 F' R' F' L' D' F U' D2 L' D' L2 D2 B F,x2,D' F2 D2 L' D B D R F2 U,D B' U2 F' D F U2 B2 L B' D',B' F2 R' U' B' R' B R F' U B U' F U2 F2,36
R2 U2 F L' B L' B' U2 F2 U2 D F D R' L U B D2 B' U',x2,B' L B2 L R2 U2 B2 R2 F' L,D2 F D' B' D' B D' R2 D F R2 F',L F U' B L B2 U2 B2 D L D' L' B' F' L,37
U2 L F' L F' B2 R U' F' B2 R' D U' L U D F' U F' D U' F' D' U',x2,R D2 U2 F' L' F' D2 R',D2 L U2 L F U2 L' D2 B R' B' R',D F' R2 F L' U2 L U F U2 F2 R2 F D' U',35
B2 R' F2 R D2 B2 R U' F2 L2 U' D2 B' D' L2 U F U' D' F D' U' R2 D R2,x2,B' L2 R' B D2 R U2 F D,R2 D' U R U F R D R2 U2 R2,D2 L' F2 R U B2 U' R' F2 L D B L2 B' D,35
B F' U2 L F' R' U' B' R2 U2 F2 B U R' F' B2 D F U R U' L D' B',x2,L2 R2 U2 F U L2 F2 R D2,B F2 L2 R' D2 B2 L' R2 D2 L' U2 B',D F' D' B' F' U2 B F2 L' F L2 U B F' L' B',37
F2 L2 D U R2 B' D' R' L2 U2 L' F2 B2 U' L' F2 B' R' F2 U B L R B2 R2,x2,D2 F D2 U' B2 L2 D L' U B,L R2 U2 F' U2 L' R2,L' D B L F L' B' F2 D' B' F2 U B2 L B' F',33
