scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,R F' D2 F' D',B2 D2 L2 D L2 D2 B2,D B2 F L' B' L B2 F' D',R2 F2 D2 F' R B U R U' R B' F' R2,R B2 D U2 L D' U B' U B2 R',45
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D' U' L B,B L D' B' D B2 D',F U R B' D' R' B F' L',B' D R D R' U2 R' D' R F2 D' U2 B,F2 L B' F U2 B2 F2 D F2 D' B' F L,46
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,D' U2 R' B' U2 R,D2 L2 D B2 L' D,R' B2 F2 D' R2 D L B2 F2,B U L' F' U L' D' B2 F U2 B R2,F U L' R B' U2 B' L' R D B2 L2 R2 F',47
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D B R' B',B L' D2 B2 D B,L F U F R2 U R' U' R2 F2,R D' L D' R' D L' U' B D U R',D2 B2 U2 L U2 B' D2 R2 U2 F U2 R',44
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,L2 U2 F2 U' B,B' U' F' D2 U B,B D' F2 U F2 D2 B2 D' B,L2 R' D B' D L D2 R D2 L' D2 L2,L B L2 B' U' L' F L2 F2 L2 F' U,44
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L B' L2 F2,U2 R U' F U' L R',R2 F2 L B2 F' D' F L2 B2 F2,R' B2 D' B2 D B2 L2 B' L' D L' D' R,F' D2 L U' L' R B R' D2 F,44
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,D U R B',D U2 R' U2 B D' L',F L2 B F2 U F D2 B' R',B' L B D B' L' B2 L D' L' B',L2 F L2 R' F L' R U' L' F' L2,42
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D2 B2 U' R2 D',B2 D F' D2 B2 R2 F,R B U2 B' U' L2 B U2 B',U' F' L D2 L F' L2 F L' D2 L' F U,R U' R' F' L' B' U B L F,44
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,F2 L2 D2 L2 F,D2 L D2 U' F U,L B F L2 U' L2 B' F' L',D2 B U' R2 U B' D2 F U L2 U',L U' L' D' B2 U B U B' U2 B2 D U,44
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,D B F2 R' B',F2 U2 F R F,U2 B2 R' D2 L F2 R' D2 B2,B U' B D B' D' U' F' D' F U2 B',F L U L2 F2 L2 U' L2 F2 L2 U2 L' F',44
