scramble,orientation,step_0,step_1,step_2,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,D' L2 D R2 F' U L B2 U2 R2,U2 L U2 L U2 L U2 L2,U2 L U2 L' B F' L' B' L' B' F U' B U',32
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,D2 L2 U' R B' R2 B2 R2 F' U',F R U2 B' U2 L U2 B' U2 L2 R' F',F2 D2 R' B' R D2 F L B L' B' L2 F U2,36
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D' R2 B L D2 R B2 D' F L' B,U2 R2 D L D' B U2 L2 D' R2 D' F L2,U' F' L F' D2 R' B R D2 F L2 F U,37
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,B' R D2 U' F L' U F2 D2 F2,F U2 L' F2 U' L2 U' F2 U2 L2 F L,B2 R' F' R B2 R' U B' U B U2 F R,35
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,U' F R' B2 D' L2 F L2 B2 R',L' R' D L2 F L D L2 D2 F' L2 D2 R,L2 B2 D F D' B' D L F' L' D' B' L2,36
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,R' D F2 U F' L U' B' U2,F' D' B2 L2 U2 B' U2 R2 B2 D B' L2 B2,F' L2 B L F U L U' L' B2 U2 B,34
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F2 L U' R D2 B D2 U' B,U2 F L2 F' R' D' L D B' L2 B R U2,U B' U B L2 F L U' L' U' F' U2 L,35
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,L2 B2 L' F D' B' F D2 U2 L',U F2 U' F' U2 L' R2 B R2 U' F' L' U',R' F' L2 F' D' B' L2 B D F2 R F' L2 F,37
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,F D2 L D B' R2 U F R B' F,D' B F' L2 D F' R B R' D2 B2 F2 D,D2 B' F D2 R B' R' B D2 F' U B D2 U',38
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D' U2 R F2 D2 B R' B,F' L2 R2 D B R' B' L2 U' B' U R' F,L' U2 L D' U' B U B' U' B' D L2 U L' U2,36
