scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,L B' D' F,R2 U2 B2 R2 D F' L' F,R2 B2 U' B U B R2,L' B L B' R' U2 F2 R F U2 R U F' U' L,R' B' R B F D2 B2 D' B D B D2 F',47
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,U' R2 D2 L' U,R' B2 R' U' B2 R2 D2,B' D B D' R' B' R B2,B2 F' D L2 F2 U F D' L2 U' B F U B R2 U',R' B' R B F D2 B2 D' B D B D2 F',49
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,B D U2 F,B D' R D2 B' F2 L2 D2 F2,L' R2 U' B L' B' U R2 D L,F D B U' R2 F' L2 F' L2 F R2 D' B U B' F',R' B' R B F D2 B2 D' B D B D2 F',52
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,D' B' F' U L2 B',U2 F2 U F U L' F U',L' F2 D' R D F2 D L B2,L R D R' B R B R' B' R U R D' U' L' R',R' B' R B F D2 B2 D' B D B D2 F',52
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,R U' B D' B2 L,F2 L D' F2 D,F2 R' B' D' B2 D R F2,B F' D2 B2 D L2 R2 U' L2 D F R B' D' B2 R,,35
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,L2 F2 D B F,R2 U2 B' D B2 R2 D2 U,L2 D B' L B D' L D L,L B U2 B L F2 U F' R' U R' F' L D L,,37
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,F2 U2 R D B2,D' L' F' L' F' D L2,L' D' F' R2 F D2 L B,U2 R B2 R' U L R2 U F L F' D L2 U' R2,,35
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,D' B L B2 U F',R' B' D2 L' B2 D R F' L,D' R D B' D B D' R',R' U B2 R' U' B' F2 R' B D L2 D' R F2 R,R' B' R B F D2 B2 D' B D B D2 F',51
L U B' L' F' U L' F' U L' F D' R2 U F D' F2 L2 B R' F',x2,R U' L' B',B2 R2 F R' B2 D L' D F',B2 F2 U2 R U2 B2 F D' F L,L' U2 B R' F' L2 R B' L F' L' F L,,36
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,L2 D' B2 F',L B2 F' R B2 L2 F2 L D,D' L' F D2 L U2 R2 B R2 U2,B L B' L B R' F' D2 L' R F L F L' B',,38
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,U L' D F R,U' F2 L' U2 F L F U,B2 U2 F2 R U' F2 U' B2 L,D' B' F' D F U2 F D R2 D2 B' U B2 L2 F D,,38
B2 F' L' D2 F2 L' B U2 B' U2 F L B2 U' B2 U R2 L' F' R2 D2 L2,x2,R F D' L' R2,F D L F D L2 F2 D2,L' D2 U' B' L2 B D U L,F' L' B' D2 R D2 R B' F D' B2 R F' L F R',,38
R F B D2 R' B L D B L' D L F' B' R2 L2 U' R F' L U L2 D',x2,R U' L2 B' F',F L R2 F D2 B D L2 F2,L' D2 U F' R2 D' R2 F U' L,R D' B2 U' L2 D L2 F2 U' F U F' L' F2 U R',,40
L' R' U' R' B2 D' U' F' U B U F' U D B2 U2 B' D' B2 F2,x2,U L' U L2 D2 B,F2 L D' L' F2 D',D F' D2 L' D2 L F D',R D2 U2 R' U' R2 U R' U2 R2 B R D' R D' R',R' B' R B F D2 B2 D' B D B D2 F',49
U L2 U2 R L F' U R2 U D F L' F' U R' U' B R2 D2 F U' L2 F2 D F,x2,U' B L2 B2 U2,U2 L U L' R2 B' D R2 U2,F2 R' B2 R F2,L2 U' L2 U' R2 D F2 D' L' F2 R U2 R,R' B' R B F D2 B2 D' B D B D2 F',45
L2 B U' F' U' B' L B' U' L B' R2 B2 R2 D2 R U D' B' D R',x2,R F' R U2,B' D2 R' U F' R2 F,D L' R2 D L D' R2 D',U2 F' L' F2 D' L2 F D U' R' F' R F2 U',R' B' R B F D2 B2 D' B D B D2 F',46
R B' U' B F U' F U2 L' D R D2 R2 D2 B' D2 F2 R2 L B F' D L2 D,x2,R2 U2 L U,D' U' L' F L D' U,B F' R2 F D B' D2,L' B2 F2 L' D2 F' D2 L B' F2 U2 L U2 B' L,,33
R2 U' R2 D' R' B' R' B R2 U' R' D' F2 L2 D2 B D' R2 L F U2 R' D2 R2 L',x2,D2 R' U2 L',B2 U B2 L' F' L' F2 L2,R' U' B2 R2 B' R2 B' U B R,R' D2 U B' R' B' D' R D B D' R D' U' R,,37
L' D U2 F D' R2 D2 L U L2 D' L' R' D' U R U2 R' L' U L2 B2 F2 R2,x2,D' B' U L2 D' R',F' L' B2 R U F U B2,D R' B2 R2 D2 B D2 R' D2,R F2 D' B' L D' R' U R D L B2 L2 D F2 R',,39
L' R2 D' F2 R' B2 R' U L R F' R' L F2 R' U D2 B' D' B,x2,B2 L' U L',B D L' D L' B' U2 F',F L2 F' R' F L2 B2 F' R,D2 U2 R D2 F L D L' D2 F' L' F' R' D L U2,R' B' R B F D2 B2 D' B D B D2 F',50
L2 B L F' R2 U' D' R2 F' U' L2 D' L U L B' D2 B2 D2 R' U2 L' B2 R F',x2,D B2,U L2 U' F D' F2 D2 L2,R F2 L' F2 R' B' L' B L,F2 R U2 L' F2 D2 B' D' U' F R' F' D' U' R' F',R' B' R B F D2 B2 D' B D B D2 F',48
U L2 B' U' D2 L2 R' U2 F2 L2 F2 B2 L' U' F R F' L2 U' B' L2 U F' D,x2,U2 R' D2 B2 F,L' F L2 B2 R' B2 L',B2 U' R2 B2 F2 D' L2 F2,D' U L' D2 L B R F2 D F' D F' R' B' D U',,36
U D2 R' L F' L2 B D L' F D' L2 R2 D2 L2 F' D2 R' F U' B' D2,x2,F' D' L2 B2 L U,B2 R B F L F' U' B,L2 F' D2 R' D R F D2 L2,B F R D F' R' B2 L' B D L' F' D' L2,R' B' R B F D2 B2 D' B D B D2 F',50
L U D' F2 U B2 R' U D' B2 U2 F' U F2 D' U' R2 L2 U R' U' L' R' B2 U2,x2,F D' B' D2 B2,L2 R2 F D2 L' U2 B L',B F D2 F' R' B R2 B2,U F2 L2 B D2 B' L' B2 F' D B2 U' B' U' B L2,R' B' R B F D2 B2 D' B D B D2 F',50
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,U F L' B',L B2 F R' B L' B,L' R2 D' B2 D B2 L R2,B' U F2 R' D2 L2 F L R' D' U2 R' B2 R' U R,R' B' R B F D2 B2 D' B D B D2 F',48
