scramble,orientation,step_0,step_1,step_2,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,R F' L' F L' D B2 D2 R,U2 F' L2 D' B R' U B2 R B' D F U2,D2 B' D L U R' B U' L' B' D B2,34
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F D' F D B' F2 R' F2 L',U L D2 U' F U2 F U2 R F2 D2 B',R2 U L' D2 R' F' R' F D2 L U' B R2,34
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' D B U' B2 D' L2 D2 R,L2 U F U' F' U L D2 R' F' D2 L,U R2 B' U R U' R' B' R B2 R2 U',33
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' B2 L2 D R' F' L U B L D2,B2 D B' U R' U2 R' F2 U B' F2 U R2,U2 F' D2 B2 D2 F L2 F' L2 F2 U2 F',36
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,L' U2 F' R' D2 B' U2 L2 U F',L2 D F' L D U2 F' R2 D2 L' U B,F L2 D2 F R2 B D B' D B2 L2 U B U,36
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,B' R F' D2 L R' U B' D U',B' L2 U R' U' R D' R U2 R D L2,D2 U' R2 D B' L' B L U' B' U2 B' D,35
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L D B' R' U' B2 L' R,B D' R B2 R2 D' F U2 B R2 D2 F L2,U2 B D' U2 B U2 B' R2 F R2 F' D B' U2,35
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,F2 D2 U2 F' L B' R' F2 L' U',D' B2 L U R U2 L' B' L U' L' D B',U2 L F L D F R' D' L' U' F2 U' L',36
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B D' R' F U F L2 F' R',D' R B' R2 B2 F R F' R D' R D2 B,U2 B2 D' U2 B2 U B D2 L2 U2 F D' L2 U,36
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R D' F' R' B L F' R2 D',U2 L B' D2 U' R B U2 B' U F2 D2 U2,D' U F R B2 D' F' U R2 D U2 R D B' R',37
