scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,U2 B' R' F' D B L' U2 B,U' B' R F' R B F' U2 F2 R' U,R F2 U2 B' U B R B' R' U F2 R',F2 D2 F' D' U L D2 L' D U' F',43
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F' L2 D B2 R' F L F2,R D' R' D' F2 D F2 D,L' B2 L2 R' U L' U2 R B2 U B2 U',D B' F L' F2 L B F' D' F2,38
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L R2 B2 U' F' L' D' F' L2,R' U L2 D' L2 U2 R2 U R',U' B2 R2 F2 U' F U F R2 B2 U,D' L' R F L2 R2 D2 B L' R D' F2,41
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,R' B' R2 F' L' B2 R2 D2 F' U,U2 B2 L' D B2 D B2 D' L U2,L2 U2 L D L B2 R D' R D' R2 B2 D',B' U F U2 R' D2 B2 U2 L' D2 F U' B,46
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D2 L' U2 B2 U' L' F' U L',D' F2 D R F' D2 F D R' F2 D,L2 B' R' U' B' U B L' U' L' R B,U' B F' L F2 L' B' F U F2,42
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B U2 F L2 U R' D2 B2,U' B U2 R2 U2 B' U' B' U' R2 U',B2 D B L R2 U L' R2 D2 B' D2 B D,U2 F2 U L R' F' L2 R2 U2 B' L R' U',45
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B2 F D R' B2 R' B2 D R',R' U' R B' R' F2 U' F2 U R,L' D L' B' R2 F' R2 B U' L2 D' L2 U L2,U B F' L' B2 L B' F U' B2,43
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,U2 B' U F2 R' D L F' U2 F2,D' F' U2 B' F R' B R D B U2 B2,R F' D B D' F R' U' L' B' L U,L2 R2 B2 L2 R2 F2,40
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,F D2 F L D U L' B2,U' B2 R B F' R B2 F R' B U,R' U' R' B2 D2 R2 D2 B2 R U R D2,U2 L' R B2 L R',37
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,L' B2 F L' R B' U' R F2,L R2 D L U' B2 U L' D' L',B L B' L2 D L B' D R D' R' B D',L R' B2 L' R D2,38
