scramble,orientation,step_0,step_1,step_2,total_moves
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,D2 R' B' D2 R U B2 F2 R,R F U' R2 B2 L' R2 B' L F' R' U2,D2 B' F' R U' L R' F L' B F D2,33
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,D2 B L2 D2 L' U B R,U2 B2 F' D2 U' B' U2 F U F D2 B,F R' D B' F L2 B2 D' B' L D F2 R,33
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,F' U2 L F2 R' B D2,L U2 B2 U B L' B R U2 L' U2 B2 R',F R' U2 L F U L' R2 B2 R' U' B' F',33
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,L' D2 F' U B' D2 U' F2,F' L U L2 R2 B' R2 F2 L' F2 U L2 U' L',D U2 B2 L' D2 R D U' B' U2 B R2 U,35
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,L2 D' B' D' B2 R B,L2 B F L2 B' R2 D B2 L2 D' R2 U',F' D' F' D2 L B2 F2 R' U2 B2 F' D F,32
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,D' R B2 U2 F' D2 U',F' U R' F2 R F2 L U2 F U' F L' U2,F' R' B2 D2 R2 D2 L2 U' B2 R2 F2 D R' F,34
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,F U' F L D' R' U2,L' D R' D L2 F2 D F' R' U2 R2 F L',F2 R F2 U' B' D' U R D' B2 L B2 D2,33
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,B2 U2 F U2 R' U B2,D' L U B' L' D' B U R2 U' B R' B2 D2,L' D F2 L2 F2 D' L2 B D2 R2 D2 B' L',34
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,D2 U' L F2 R B2 L',L' D' F2 D F D2 R2 U2 B' D L' R' F2 R',F' D B' R2 U' B' F R D2 B2 F' D' F,34
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,U2 F D' R' D2 U' L U,L R2 D2 U L' D2 L D2 B U' R2 U2,D L' F2 D2 B2 L' B F' U' B F D2 F2 R' D',35
