scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,L D' R2 B' D R',B2 F L2 R U L' U' B2 U' R U L2,F' D B' R2 B' D U' L2 D2 U F D2 B2 D2,U' F2 L D' L D L2 F2 R U R' U,44
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,L F2 D B' D',F2 L F' L2 R D2 L' D' F D' F2 L2,B2 L' U B L U2 L2 U' L' B' L' U L2 B2,L2 D' L2 D F' L2 U L2 U' F2 D F' D',44
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,F U L' R' B' D R2,F2 R D' F2 L' F L2 U2 L' D U2,D' U L2 B2 L D F U' F' R' F' L2 R F2,F' L B2 F R' B' F' R2 B' L' F D2,44
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,U' B' L' U' F2 R B',U B' R' F R' F2 R2 U' F' R B,D' B2 U2 B2 U B' D' B' R' B R' D2 L2 U,U2 R2 B' D B' D' B2 R2 F' U' F U2,44
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,L' U2 F L B2,L U2 B' L' U' B2 U' L' F' D2 L,U2 L F2 D2 B' U2 B' R' D' F D R' D2 F,F' L B2 F R' B' F' R2 B' L' F D2,42
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,R' B' D2 L R B' D',R' F' U' F2 R' U B' U' B R,U' R' U R D' U F' U R2 D2 B' U2 L2 D',F' R' F R B U2 F' U' F' U F2 U2 B',44
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,F2 D2 R D,B2 F2 U' R2 B' F U' R' B U2 R2 B2 F,F2 D2 B2 U' B2 U2 R2 U' R2 D B2 D F2,U2 R U R' U B' R B U B' R' B,42
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L2 F' U R B L2,F2 D L R D2 R2 D F' R' D L' D',D' U' B2 F U' B' U F' D' R D B2 D U,D F D' F2 U L2 U' L2 F D' L2 D L2,45
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B2 U2 B' L' U2 B',B' D2 U' B2 R' F2 U2 B2 D' F L' B,B2 L B U' B F' L B2 F L' B2,F' L2 U2 F2 L2 U L2 U2 F2 U' L2 U2 F2 U F',44
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,B' D2 L' U B D',F2 L2 D2 R F L2 F' R U' F2 R' B U,D' L D2 U2 R2 U2 B R B U B2 D2 L' F' D,B F D2 B2 R U R' U' B2 D2 B2 R' F' R B,49
