scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 D2 L' F B D' R F B2 D2 R' B2 U2 L' R U2 L2 U' B2 R U' B2 U2,x2,R' U' B D' B,U' L F D' L2 F2 U F' L2 F' D' L' D2,R' F2 L D2 L' D F2 R2 D' R' D R',,30
R2 D L' D2 B2 U2 F' R2 U2 B R' B2 D' F R' D' B2 U B2 R2 F D L' B' U',x2,B L' D2 R2,U' F U B2 U2 R' D R B2 U2 R' D2 R,L' R2 U2 F2 U F' L2 R2 D2 B D L' D2,U R2 F' D2 F R' B2 L B L2 B R' U',43
B' R2 B2 U B' U2 F2 D R2 F U2 L R U R' B L D U' R' B F' U B',x2,F2 R B' L2 R',R2 U B F R' U' R' B2 D' F D' B,B' L' B2 U2 F2 R' F2 U2 B',B' R2 D2 L' F' L D2 R' B' L R' U2 L',39
F2 U' F' U F2 R B D' F2 B' U' D2 F' L' U' D2 B2 U2 L' R B' R B',x2,R2 D L B' U,D' F D L F2 D2 L' D' F',F L2 U2 B2 R' B' R' B' U2 L2 F D' F2 D,U' B' U2 B U2 R2 B2 R' B' R' F' U2 F U',42
F L' F2 B L' R D L' F D U' F' L' F R' B F U R' F B2 D2 L2 B2,x2,R2 F' R B2,D' L' D R' D2 B' R' B' U' L' R2 F,B2 R' B L' B L' B R B' F' D2 F L2,D2 L' D' L B2 R' U R B2 L2 D L2 D2,42
L2 R' D L2 U D2 L B D2 R F' U2 L D B2 F R' U2 L' F' L2 R' U2,x2,R B' F' L2,R2 D B U2 L U R' F2 U' B' F' R',R' U2 B' L B2 L' D' U' B D B' U' R,R D' L' B R F2 R F R2 B' L D' R',42
D R2 F' L2 F2 U B2 L2 F' B' D' R2 L' U D B2 D' L B F' R F2,x2,U F' L D' B',B L' B L B L D2 F' L' D2 B D',R D2 F R' F2 U' R' U F2 R F' D2 R',U' B D B' U B D' B',38
U' F U B2 L R2 D' B2 R2 L' F R2 D2 F L2 U D F R U2 R' F R,x2,L U B' U,D F' D F' L2 D R' D B' L R F' L,B2 L D' F2 U' L U2 L' U' F2 D L' B2,U R B2 U' B2 U2 B2 L U R' U2 L' U2,43
F' R D2 R U2 R2 U2 R' B' D2 R D2 B D2 L2 F' B2 D R2 L' D F' L,x2,R2 U' B2,L' R F R' U2 B2 F' U2 B2 L D' F',L2 B R F R' F2 L F' L' B' F2 L2,B2 L2 U2 L2 B L' D B2 R' F2 R B2 D' L B,42
F R2 D' R B' L' R F' B2 R2 L2 D F' R2 B' U B2 F2 U' L F,x2,D2 R B' U R,F' D' F' L R U2 R' F' D2 F' D L2,R' B2 U R' U2 B F2 L B2 F2 U B R2 B2,D' R F R U2 L2 F D F' D' L2 U2 F' R2 D,46
F2 U2 R D R' U' D2 L R2 F2 R L D' F D' F2 U B2 F' U D' F R' L,x2,D2 R2 D2 R',F' U' F' D2 L2 B R D' R' B' L2 U,F2 R' D R D F2 U B' L' B U',B2 L2 U2 L2 B L' D R' F2 R D' L B,40
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,R U' F R2,D U2 B F' R B F' U F2 U B2 F,F2 L' B2 U2 R F2 R' U2 B2 L F2,U R B2 U' B2 U2 B2 L U R' U2 L' U2,40
