scramble,orientation,step_0,step_1,step_2,total_moves
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,R' F D' B U2 F' L D2 F2,D L' F R2 F' L B2 L' D L B2 D',U2 F2 R F2 U' F2 U R' U' F2 U',32
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,B D2 L R2 D' L B' F2 L,D2 L2 U' L U2 L2 D' B2 D' L2 U2 L,F' U R2 B' R2 U2 L2 D2 F' D2 L2 U F,34
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,L2 B' U F L2 D' L F' D2,F' U2 F2 D F U' F U' R F D',R2 F D2 F2 R B R' B' F R' B R' B' R',34
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,B' D2 F' L2 B2 D L2 R' B',L' D' L2 B U' B L2 D L2 U' L',B L2 U2 B' D2 F R2 U2 F' D2,30
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,L2 R B2 F2 D R B' D' L,D2 U B' F2 L' D2 B2 U' B' F2 R2 D U' R,R U R2 D R' D2 F2 D F2 D R D' R U',37
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,D' F' L' U2 B2 D R2 U2 B,L F2 U L2 U' L2 F L2 F D' L' D,U F U' R2 B' D2 B2 U F' D F D' U' B' R2,36
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,U B D L' R D2 B2 U' B2,F2 D R' B' U L F2 L' U' R B F2 D',D' B2 R' U R2 D' U' R F2 L' U' L F2 D2 B2,37
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,F U' R F' L2 D2 B2 R U B,B D2 U' L' D2 B2 D' B' L D2 B2 U,U B L2 D' L U2 L' D B L2 B' U2 L B' U,37
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,L' F U R B U2 F2 R',L2 U R2 B' R2 B L D R2 D' L,R B R' F U L' B2 L F' D' B' D L' U B2 U',35
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,F' L D2 F' L D U' R',L2 F U L F2 D R' D' L' F U2 L2,U' L F R' U2 R B' L2 F' D2 B D2 B L B2 U,36
