scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,L2 U2 B D' F2 U,R2 B U F2 R2 B' F',B F' R F R' B',D2 U2 L U' R2 U L' D' F2 D' U2,U F' U2 B' U B' U' B' U B U F U' B,44
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,L2 U2 B D' B' U L,L2 D' L' F L' F',B' D' F U L' D U' B,L D' R2 D L' D' R2 D,F D2 R2 B' U2 B2 R2 B' D2 F' L2,40
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,L U2 F2 D' B' D' R2,U' L' B U2 B' L U F,B U R2 U F U' R2 U' B',U' F' R F D B R' B' D' U F,U2 F2 L2 B D2 F2 R2 F R2 D2 F2 L2 U2 F,49
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,L D' B R2 B' F L2,R' B U2 R' F' U B' R2 F2,F' D U' R D' U,R' U R' D2 R2 F' R2 D2 R U' R,D L B2 D2 R2 D2 B2 L' B L' U2 L B' D',47
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,F2 U L' B F' L,F' U2 R U F' R U,F U' R D' U F' D F',U B2 U' L' U2 L B' L' U' L B' U',R2 B R' U2 R' B U B' U' R U2 R' B',46
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,R B' U' F' R U' L',B U' F2 U B',B R U F R U' R2 B',B U F2 R F2 R F2 R F2 R2 U' B',F2 R2 F' R' B D R D' F R' B' R' F2,45
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,R D L2 R' D2 B',B' R' D L R B D' F,R2 F' D R' D' F R2 F,U' B2 U' F L F' U' L' U2 B2 U F',D' L2 B' U2 L F U L2 D' B D L' F2 R',48
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,L' R F2 D' F R2 U2,B' F U2 B2 R B2 U2 B,B U' F2 R' F2 U B',U2 L' U' R U2 B2 L U R',B' L U' F' U F L' B2 D2 L2 U2 L2 D2 B' R2,46
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,D2 L' D' U L,F R2 B U2 R' F' R' B',B F R F' R' B' F',R U B F2 R F' R' B' F' U' R',F' U F' L F L U2 F2 D2 B R2 B2 D2 F' U,46
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,D' F' L2 R2 U R' B' L',F2 R' B U R B' F',B R2 U R' F U' R' B',U R' B2 F U' B2 F' R U',U R' B R' F' R' U2 R F R2 U R U' B' U',47
