scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L' R' U' L2 U' B,R' B' R' D F2 L B' F2 D R' D',D B' D2 L2 R U L' U' L F2 L2 R' B,U2 B D' U' F2 D2 L D2 F2 D U',41
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D L D B2 L2 B' U',L' B2 D' L2 D2 B' R B' L' F2 R' U,D2 L' F' L' U' R2 U L2 R' D R,R D' R' D U' B D B D' U R2,41
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,U F U2 F2 L B2 R,L F2 U F2 L F D' R2 F' L2 R,D' L2 B2 L F L' B2 L2 R' D' R D2,R' B' F D B2 D' B F' R B2,40
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,U L2 F' D' R2 U',R' U B2 R' B' L2 D L2 B' R U2,B D L R' B' F2 L' R U2 B',B R' D' R2 F2 R2 F2 R2 F2 D R B',39
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,L2 F' L2 D L' D2 B2,L' B2 L2 R F' U' L F L2 B2,D L B2 R U R B' R U B L' R B2,D2 F' R2 F' D' U L F2 D' U B U2,42
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,F D B2 U' L F',R2 U' L' U' F2 D' L' B R2 U,D2 R' D2 R' D' F D' F' R' D R2 D,D U2 B' D' F' L2 F' L D L F U2 F,41
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,R' D2 B2 U2 B2 D B,L U2 F' U F' R' F U2 L' B' R,D' R' D2 B' R' B R D2 B R,D B' L R2 B L R' U' L2 R' B D',40
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R D' B2 F D2 L2 D2,U2 B' R' F' L D' L2 R F2 U' F',B D B' L2 U2 R U' L' U B2 U2 L2 F L,D L B L R' U' L' U' L' R B D',44
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U' L2 R' B R' D L2,L R D2 L D2 U2 F' L' U B2 R2,L U B2 L F U' L F D L R2 D2,R' B D' F' D' U F' D U' R F D B' R,44
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,U2 L' D U2 L' F L',D U' L' F L2 R' B' F R B' L',D' B D B' D' F2 L2 F' L2 F' R' D' R,U2 B' D2 U2 F R2 F' D U' R B2 D U,44
