scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,F D' U R' U2 B2,U B U' B2 R' U2 B' R B2,F U2 R2 D2 B' D2 U R D B2 D' U' R2,F' L' U L U' F L' B' R U' R' B L,,41
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,F R' B' D F' U',F2 D B' R D' R' F2,D' L D L R' F2 L' U R' F' R2 U,D F R2 U' R' U2 F' U' F2 R' F2 D',,37
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,B' D' L' U' B R',B' D2 F D2 F2 L D2 F' L' B,D2 U' B2 L' D2 R2 D R B' R D L D2,F R' F2 R D F D' R' D F' D' F2 R,,42
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,F L R2 B' F' R,R2 F' U' L U' F L' U' R2,D' L' D U F' R' F D2 B2 L' D2 U',L F2 L2 F' U' F U L2 F' L' F',F2 L2 D B F' R D2 F2 D2 R' B' F D' L2,52
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,F2 D2 L B R' D,U2 L' F' R F U' L U2,D2 U' B U2 B' D U2 L2 U' L D,D L F' D' F' D F2 D' F' D L' D' F,,38
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L2 D' U' F D' B R',U L U' B' D B' L2 B2 L',D' U L' D' B2 L F U' F' U' L' D2,F2 D' F' L' F L D2 R F R' F' D',,40
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,B' D2 U' L' B D' R2,F' D B2 L' D' B L F D' L',L D2 R' D2 L U' L' U L' F2 L' U2,U' F2 U' B' U F2 U' B U2,F2 L2 D B F' R D2 F2 D2 R' B' F D' L2,52
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B' D F2 R D2 R,D U B D' L U2 L' U,L2 U F' L' D R' F D' L F U' F' L2,U F' D' L2 F' L2 F L2 D U' F2,F2 L2 D B F' R D2 F2 D2 R' B' F D' L2,52
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,R F' L2 U' B D,B L2 B2 F' D B L2 F,D' B2 U F2 D' R2 B' U' B2 D2 R2 F2,R F' R2 D R' U' B' R B D' R' U R2,F2 L2 D B F' R D2 F2 D2 R' B' F D' L2,53
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,L F2 R U',B2 R2 B2 D2 R B R' D2 R2 F',U2 F' D2 U2 B D F' L2 F L' D F,U F L' U2 R2 B R' B R B' R2 U2 L U' F',,41
