scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,L D2 F' L B2,F D U' R2 D',U' L F L F L2 D' U2 L2 D F2,F D' L B F' D' R F' D R' B' F D L',D B2 D' F2 D B2 D' F2,43
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,R U2 B' L',R2 B R' B2 U R',L2 R' D' F L' R D2 L' B' F2 U R',R' U' R U2 F' L2 B2 D' R2 D L2 F U2,B' U2 B' D B U2 B' D' B2,44
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L2 U R2 B2,L R' F D' L' R,F2 U F2 D' L' D2 F U' F' D B2 D2,L R' B' F2 R B' L' R D R' D U2,R U2 R' B D2 B' R U2 R' B D2 B',46
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D' B' L' U2 R,L D2 R D2 F2 L' F2,R' B2 U2 F2 U2 B2 R B' R B' R' B2,R' U L' R B L R' U' L R' F' L' R2,R U2 R' B D2 B' R U2 R' B D2 B',49
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D2 R' B D R,D R' U R D' U,R D L2 D' U' R' F2 R U2 B2 U' R',L2 D R' B' L U B' L' R D' B' L' D L',,37
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B2 F D' U' B2,L B L2 B' L' F2 U',B L2 D F D2 U R' B' L2 B' D F2 U',U B' L U L' R B' L' D B' L R',L' U R2 U' L U R2 U',45
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,U' F' R2 U L2,F' U F' L' U' L F,D B' L R' B' L' D2 F' R2 D2 R B D',B U2 B L' R D' B2 D' L R',U' R U L U' R' U L',43
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,B2 F R2 D L',U' L D F' D' L',F U' L' U2 L B2 L F' L' D L2 D',F' U F R' F R U F U' F2 U' F,,35
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L' R2 D2 B2,R U B2 U B' R',D F2 D' L2 U2 F2 U' L2 F2,U B' D F2 L' B2 U2 F2 R' B2 D B U',F2 U' R2 D2 L D' R D' R D' L' D U,45
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,F D2 U' L2 R',U2 F' D' L2 U2 L D,F' U2 L2 U L' U' L2 F2 U2 F,L' B2 L2 D' U2 L2 B2 L' B' L' B' D B U2 L',D F D' F2 U L2 U' L2 F D' L2 D L2,50
