scramble,orientation,step_0,step_1,step_2,total_moves
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,L' D L' U2 F2 R F',F D2 L' F' U' R D' L' F2 L U' B' U2,U2 L B2 R U B U' B' R' B2 L' U2,32
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,R B U F2 D U' B' R,D2 B D2 F' R U' R' B' F U' B U,D R' B D' B' R F2 L U L U' F2 D',33
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,D B' R' D2 F' D U',F' L' D L' U' F2 R2 F2 U L D L F',R2 U' R2 F2 D' R U R' F2 L2 D' L' D2,33
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,U' F' D2 B2 R D' U' B D,R2 B U' R' U2 R D' F2 D R B' R' F2,D2 F D2 L2 D L2 B D B' L D2 L D F',36
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,D' R' B2 F U R2 D',B L2 R U2 L F2 L B F2 U2 R2 B2 L2,B2 F' U L B' U' B' U B L' B2 U' F,33
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,U' L2 F U2 R' U' B',L2 D' B L D2 B' L R2 U L2 B' L2 F,U' R' U' R D' B2 R D' R U R2 D2 U,33
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,R' U B2 F2 L B' L2 U2,F R' B F' U F2 L2 F' D L2 F' D B2 D',F' L2 R D F D2 F' D F D F' L2 R' F,36
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,B' R' U' F L2 U' R,B2 D' F2 U F D F D' L' F D R' B2,L2 D' L2 D L2 D B D' B' D U F' D2 F U',35
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,B2 L2 D2 F' D' B F,R' U' B U' B D B' D B2 D2 B2 R2 U2,D' B R' D B' D2 F' D B D' F R D B' D,35
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,R' D2 L' F' U2 L2 U L2,D2 R B R B2 U2 B' D F2 R2 B2 L2 R' U,B' L' R F' D' B2 D' B2 D2 F R' B L' D L2 D',38
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D2 L B' F U' B2 L B2,F D2 F R B D' R2 U L2 F' D2 B2 L' R,L B' L B L' B2 R' F U2 F' R B2,34
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,R' U F D' B R F2 D2,B' L2 U' B2 D2 B R D2 B F2 U2 L2 D',D R2 B D' B' R F2 L U L U' F2 R D',35
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B2 D' L' D U2 B' L2 F D',B' R2 B2 F' U R D' F R2 D U' F R2 B,U L2 D' B L' D2 L D L2 U2 F R2 U F',37
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,R D U' B2 F' D' L' U2,D' B2 R' F' R2 F U' B2 U L2 F' U' L2 R,D B F' L2 F' D2 B2 U B' D2 B2 U' F2 D',36
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B2 F L' R2 U2 R' D',L2 B2 R B' R' F' D B2 R2 F' D2 F' L2 B',U2 B D2 B2 D' B L B' L' D B D2 U2,34
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,U2 B L' F2 D L2 R D',B R U' L' D B' D' B2 L F R B' F',B' L U2 B2 D' B U2 B' D' R F2 D R' B' D,36
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R B' D B2 D U2 B' F,B2 F' L U L F' R2 B2 R F L' R2 F' L',D' R F2 L F2 R' B' F2 L B L' B F2 D B',37
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F U R B2 D F2 R,L B2 F2 D' R' D' R D B U' L' B F2 D,F D2 U B2 R D2 B' L B R' B2 L' D2 U' F',36
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,D' B2 L' F2 D F U2 R,R F' R D' R U' R' F' D2 B' R2 D U F' D2,D2 F D2 L' D B D2 L D' L' F' D2 B' D',37
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D2 B' F' U' L F2 U B' L',B' D B F' R' D' F' D F2 L D2 F' D2,B2 L F' L' B' D R D2 R' D' B' D2 L F L',37
