scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,D' U2 F2 L B',L2 U R B2 L2 U' R B U F2 D,R F' U2 R' F' L2 R' B D2 R D L2,F2 R' F' R U L R' F' L' F R F2,,40
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,U2 B2 R D2 L',L' U F2 R2 B' D2 B U' L F2 R2 D,L2 R' B L' R D' R' F L' R U',B' R' U2 B' R' B R U2 B U,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,52
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,F2 L U R2 F' R2,B' F2 D B U2 B2 F D R D L' B2,R2 D' B2 F2 U R2 F' D2 U2 B,U2 B R2 U2 B2 U2 R2 B2 U2 B U2,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,53
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,D2 R B' R D2,R U2 L' D2 L' U F U2 B' U' F',F' L R' D' L2 R2 U2 R2 B L' R D' L2,U2 L U F L F2 L' U' F' L',F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,53
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,L' F2 R' D L2,F L' F' U' F2 U' F2 L' D2 B2 D2,U' B' D2 B L' D2 U2 R F' U2 B U,F2 U L' U' L R' F R U' F2,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,52
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,D' R2 U' F' R2,L R2 U' L2 D F' L D B2 D' F L',F L' U' B2 L' R' D2 B' L2 U2 R' F',B' R' U2 B' R B F' U' F U2 R B,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,55
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,U B2 F L D2,D B' L' U' F' L' D' B U R D U',L B' F U2 B' F U' B2 F2 D L,U2 F U' R U L R' F' L' U F' U2,,40
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,D L' R' D L2,R' D' F D2 R' U' L2 D' F' L B2 D',L2 B2 D B2 L B' U R U2 B L F,L F2 L' U' L U F2 U' L' F' U F,,41
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,U2 F R2 U' F' L,U' R F' L R2 B2 D2 L2 D' B,L' R D2 B' U L R' B' R B' F',F2 L2 B F D F' D' B' L2 F L F L',F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,54
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,B' R' D F2 R2,B' U' F D' U2 L' B L D R F' U',L R' U' R' D' U F L2 R2 U L R',F2 U' L' U2 F' U' F L F2 U F',F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,54
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,R' D' L2 F' R',F2 D2 L2 U' L' F D U L2 B' F',L2 U' L' F2 R D L D L2 D U2 R,L2 R' D B2 D L R' B' L2 R2 D2 F' L',,41
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,D2 F D B2 R',B' L2 U' F D L D' R' U F',B F2 R' B F' U' B2 D2 F2 D2 F',L2 D R' F2 D' L D2 R' B D' R2 D' L U',,40
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,R' B2 R2 D L,F' D2 U' B' L' D2 L U R D2,F R D F2 D' F' R' F' D2 F D F',R' D2 L2 F' L2 D2 R2 B' R',,36
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F' U B2 D L B,D' B2 L' F2 R' B' L' R2 F' D L' D',F2 L2 B2 L' F' L R' D R' B2 L2,F' U B' F R' F R B F' U',F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,53
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,D F2 R B' L2 B',L' F' D U B' D2 B L U2 R' D U,F L2 D L R' B L2 D L' R' U2 R2,R U2 B U' B' U' R' U' F' U' F U2,,42
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,L2 U B' R2 D,R B D R F U2 B R B D2 F2 L',B' D' U2 F2 R' B' D2 U2 B D B2 R' F,B F' L' F' U' L' U F L F U B',,42
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,R' U2 L2 B2 D' L,L2 D U' L' R U R' D' U2 B,R' B' D L D2 U2 R' D U2 B R,L' D2 R' B' D' R D' L2 F' U L' U',F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,53
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,B' R2 D' L' F U2,R F' U B2 F L F2 U2 R2 D2 F L',B2 F' L' U' R' D2 R B L B R2 F2,L F U F' U' L2 B' U' B U L,,41
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,R' F2 L2 U2 B',F' R' U B2 R B' U' L' U F U',L' U' L' B2 R B R B L2 F',B' R B U' B' F R F' R' B,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,50
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,U B' R B' U,R' B' D2 L R2 F L2 R' F2 D,U2 F2 R F L R' D' L' F2 U2,U2 L D U F2 U' F' D' L' U L' U L U',,39
L' B' D2 B2 R2 D' F2 D F2 R' L2 D B' U2 D L2 U' B2 D2 R L D L' R2 F,x2,L' B2 U' R2 F' R2,D2 U' F' U2 R2 F' L2 D' B' F2 U2,F R D' U B' R' D B F' R' D F',L D U F2 U' F' D' L' U L' U L U,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,56
F2 L2 B2 U F B2 U R U2 B' U' D B' U B' U' L2 F' D B2 U B2 R B2 F',x2,L2 R B',R F L B' D R U2 B' L2 D R B',L F' L2 R2 B L R' F' L R' D L',U2 F U' R U' L R' F L' U F' U2,,39
R2 F L2 F' D2 R' U2 B' R2 D U2 F2 B2 U' R' B' L2 D L' B2 R',x2,F L2 U' R D',B' D' R2 B2 D2 U' L' D' L2 B' L',L2 D' R' B' L' F' L' R D' F D F U,L F U2 L F L' F' U2 L' U',F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,53
D2 B' L2 D2 R B' D L2 F' U2 R F2 B2 R L' F' U L U2 B2 F,x2,B' R' U L R2 B',B' D2 R' D' B2 U R' B' L' D R',B R B' L' R D2 U' B' L R' B2 F,U' F U L D R F' R' D' L',,39
L' U B L' U' F2 R L D' F2 R B2 L2 R' U B' R' F2 B2 D',x2,D F R2 B',B2 L2 R' U R2 F L2 U F' R' B,R' U2 F D U' R' F2 D' U' R2 D2 R',B' R B U B' F R' F' R' B,,37
D F' U B2 D L U' B' D2 F' L' U' D' B' D2 R' B2 U L' R',x2,R' B' U R' U,D2 U' B' F2 D U' F R' U' L' B',R' F R' F2 U' R2 F2 R' U' R' F2 U',U' B L F L F L' F' L' B',,38
F D' F' D' B' L R F D U L2 B' R L B L2 B2 U' B2 U2 B' F2 U' F2 R2,x2,B L2 U2 L,F' D' F' U L' D' U2 R2 F U L',F2 L2 R D' B' D' L R B U B L,U' R' U2 B2 L' D2 B' L2 F' L' B' R U R',,41
D' U B' U' F2 B R F' U' L' F' U B D' F D' R D2 F2 L2,x2,U R2 D' B' F',B2 L' F' R2 D' B U2 R F2 D,F D R2 B' U2 R2 D2 F' L2 D F',F2 U2 F2 U R' F' D' F2 D R F U',,38
F' D' U2 B' L' D2 U L2 B' L' U2 F R' U L' F U' D' B' U,x2,B2 L D' L2 B2,F' L2 B2 R F2 U L B' D' B' R',D F D F D' B' L B2 F2 R2 B' D' F,B' U' B' D' R' D B U B U,,39
B' L2 U' R U' F' L U2 B' U R B2 F2 R L F2 R' U2 F U2 B' D',x2,R D2 B' R2,R' F L' B' D' F' U B' U' B2 R2,L' R F U L R' F' D',F U' R F U2 F' U' R' F U F U2 F2,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,50
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,L' R' B F U2,R' D' B U F' U B R2 D B' U2 R2,U B' F' D' U L2 F' L' B2 D U' L2 B,U' B D2 U2 F' U F D2 U2 B',,40
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,D L D B,F' R2 D U2 B' L' U2 B2 F R2 U2,B U' F D U' R' U' B' D U' L D2 B',U R U' R' F2 U' L' U L F2,,38
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,R B' F2 D L',U2 L2 B U' L' U2 R B' R2 U R,D' B' F L' B D' B F' R B' D2,U2 B R2 U2 B2 U2 R2 B2 U2 B U2,,38
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,U' R B2 L B' D2,L2 B F2 U' L2 R' D' B F' L',U2 L' F2 U F2 L U2 B U2 R' U2 B',U F2 L' U' L U F2 R U R' U2,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,53
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,D2 L U' R2 D,B2 F D L' F R' B' L' R2 D' F2,B U F D2 L D' U B' U2 R' D' B',F2 U' L' U L F2 U R U' R',,38
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,U F2 L' B' D2,F2 D F' R2 B2 L' D2 U' R' B2 L2,U2 R D2 F R2 D2 R2 F D2 R U2,B L B2 D2 F2 R F2 D2 B,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,50
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,U' L2 R' D2 B,F' U' R' U2 F2 R B2 U L D' B,D' L D F D2 F' L' B2 F U' B2 D2,B2 D2 F2 R' D2 B2 U2 L',,36
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,F D2 R' D2,U F' D' U2 F R' F2 L' D' L' R B',L' D' F' D2 B2 F' L' R2 B D F2 U' L' R,L2 R' D F2 D L R' B' D2 L2 R2 F' L',F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,57
