scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' L2 R B' L' D' L2 R' F' B' D2 L' R D2 L' F L B R2 B' D B2 U2,x2,R2 D U B',F L' D L R' B' D R F',F' U F R F' U2 B' F R' D' R' D' B R,R' D R' B2 U' B2 R' U' R U R2 D',R2 D' B F' R U' R' B' F D R',50
F' R B D B R' U2 R2 U2 L' R' F' R F L' F B2 R' D R2 U' B',x2,L' U B' D2 L2,R' B2 L2 F' L D' L2 R F' L',B' R' D R D' F U2 B F' L2,L2 B2 D2 L' D' L D' B2 U R' U' L2,,37
L' F2 U2 R' L B U L2 B2 D R D L' B2 D2 R2 D2 L2 B' R D',x2,B2 R' U',D' L2 D B' R U2 B L F' D2,F2 U' B2 L F' D' L F L2 B' L2 U2 B' F2,L2 B2 D2 L' D' L D' B2 U R' U' L2,R2 D' B F' R U' R' B' F D R',50
U R2 U' R' F2 U' B' D' R U2 L' D U L B F2 D R' B L B F' D L2,x2,F' R B R2,L2 B R' B' F R2 D2 L' R2 U' L',B' D R' D2 R D' R2 B F' U R U F,D' L2 B U' L2 U L2 U B U' B2 D L2,,41
B' D' F' L R2 D' L' D2 B R' D B2 F' D2 B D2 U L' R B D2,x2,R' F2 U L B2,B2 U' R D2 B2 F2 U R B R' F2,R D2 R B F' U' F' U2 B F2 L B L' B,R' D R' B2 U' B2 R' U' R U R2 D',D2 L' D U' F2 D' U L' D2,51
R' U2 D R D' F' R' F R U B D2 F L2 D' F2 R U2 B R F U' B' F,x2,R U2 B' U,L' R F' L' U2 R' U L2 D2,U' F' U R2 B F' L' F L F' U2 B' F2,F' D' B D2 F' R2 F R2 D' F D2 B' D2,B2 D U B D2 R2 D2 B D' U',49
F2 R D U R' U' R' B R' L D R' U L' U L' F' B' R' F' U,x2,L2 U F R2,F' D B2 D2 B' D R' B' F' L D F2,B R B' R B R2 F' D2 B' F L2 R,D' L2 B U' L2 U L2 U B U' B2 D L2,L2 B F' D' F2 D B' F L' F2 L',52
D L D' B D2 L2 D F2 U R' F' U' D' L D U' R2 B2 L2 U' B2 U' R' D F,x2,L D' F2 R B,R' D B L2 B' R U L U F',R' F' D' F2 D F' R2 B2 F L F' L B2 R',R' D R' B2 U' B2 R' U' R U R2 D',L2 B F' D' F2 D B' F L' F2 L',52
D2 U' B' L' B' U' R' F' U' B2 F2 L' D2 F2 D' F2 L' D U2 R2 D,x2,D2 U' B2 L' B2,R B U' B R2 F R F' U,B' R B' D' F L' D' B2 F2 U F D R D',R' D R' B2 U' B2 R' U' R U R2 D',R2 D' B F' R U' R' B' F D R',51
R2 B R2 L' F' D2 R F B D' R B' U2 L2 D2 U2 B2 F' L' U R' U2,x2,U2 B' U' L',F2 D L' B' L' F L2 R2 F R B,D U2 R2 D' F' R B U2 L2 B' R2 U2 R2 U2 F,R' D R' B2 U' B2 R' U' R U R2 D',B2 D U B D2 R2 D2 B D' U',52
