scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,D' R2 F R2,L' D F' L D2 R2 F2 U F2,B' U L' B R B2 U R U' B D B2 L R' U',U L B' D U' L2 D' U B' L' U',39
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,B D' L2 D',L2 F2 D' L' R' U' L F' L2,B U2 L2 F2 L2 B2 D2 R' D' R D2 R2 B2 U2 B',F2 D' B' F L2 B F' D' F2,37
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,L2 U2 B D L2,B' F2 R' D2 F' L' U' B' R',L U' B2 F2 L2 U R' D F U' F' D2 B2 L R2 D,R2 B F R' F2 U2 F2 R' B' F',40
F D' R2 D L D2 U2 R' F' R2 U' F2 L2 B D R' U2 F' D R' F' U,x2,L D2 U' F' D',L' R U' B' F' L D' B' L2 U,D' B' F' D2 U F' D R' B F U' R D R' B2 F,F2 L2 B F D F' D' B' L2 F L F L',44
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,D2 F,F2 D' F' L B' L' D R' B F',L F' U2 R B2 D2 L R2 U2 R B L' U2 F' D' L2,U2 B D' U R' U' R D U' B' U',39
L2 B L' U2 B' D L D' U' R' U2 F L2 R2 D2 B2 R D F L2 F' L',x2,F L U' L,U2 F2 R' U R B D' F2 R U',B U' L2 F2 L2 B D' R2 D R2 D B D' R2 B,F R U' L' R B2 L R' U' R' F',40
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,U B D U L2,F2 U' B2 F2 L' F R' B' L2 U L',L U2 L R' D R' D' F' L D F D' F' R B L,U2 B D' U R' U' R D U' B' U',43
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,D2 F U F' L2,L' D L F2 D B2 F2 R2 B,U B' U R B2 L2 F' L2 R' B2 U2 B' L' B2 D' L,R2 F U' R F' U L2 R2 D' B R' D B' L2,44
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,B D U2 B L',U' F2 R' D' U' B' R2 D' L',F' U B U F U2 R' B2 R B L U R U' F L',F2 D' B' F L2 B F' D' F2,39
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,B' U L2,B2 R' B2 U2 R' F2 L F U' F,R2 F D' B2 U F2 U2 F L2 F' U R' B2 R B2 F',F2 D B' F L2 B F' D F2,38
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,F2 U2 B L D2,F' L2 U2 B L' F U' R U R',B F R2 D2 F' L' B' U F2 U' L2 D2 R F2,U2 B D' U R' U' R D U' B' U',40
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U L R D2,D' F' U' B U L' U R F,F D' U F L' U L R2 F D U' B F' U B',R2 B F R F2 U2 F2 R B' F',38
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,L B F L2 D,F' U F' U B' U' L' F2 U2,L R U2 F' D R D' U F2 U L' B2 R2 U2 R,U L B' D U' L2 D' U B' L' U',40
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,R B2 D' R U2 L2,R' F' U2 B2 U F2 U2 L U2 F',B' U2 L2 R2 F D2 R D' R' F2 L2 U2 R' U R',R2 B F R F2 U2 F2 R B' F',41
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,F2 R' B2 F L2,F2 L F U' L F' D' F2,U2 F R B D2 R2 U' L U' F2 D2 F' D B D2 L2,F R U' L' R B2 L R' U' R' F',40
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,U R B2 U L2,B2 F2 U' L2 R B L D R' F2,R' B L U2 L R B2 L2 F2 U' R2 F2 U2 B2 U' B,U B D' U R' U R D U' B' U2,42
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,R2 B D' U2 L2,F R' B' L' D' B F2 U' F D,U L2 F R2 D' R D2 L B2 D B L R2 U2 B U',R2 F U' R F' U L2 R2 D' B R' D B' L2,45
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,R U2 B F2 D,L' R2 D2 U' F' L2 B D L',F' U' B2 U F' R U' R B2 L D2 R D' U2 L' U',L' B' L B2 L2 B' F' D' B D F L2 B',43
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,D' L' B' D L2,U2 B2 F D' B F' R U B2,L2 D2 L B L D' R2 U' B2 D' B R2 B D U2 R2,U2 B D' U R' U' R D U' B' U',41
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,R2 F U' L2,B' F D' F' R B' R B2 R B',F' D L2 U2 R' B L' D' B2 F' D F2 L U L2 R',U2 B D' U R' U' R D U' B' U',41
