scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,R2 F' L2,F U F' U',F2 L D' B' D2 B' R2 B' L' R' D2 F R',R' D L' R F2 L R' D R,L2 B L' F2 L B' L' F2 L',38
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,B' L2 B2 U F2 L,F2 L' R' F L D' F',L2 U' B' L2 F' L B' D' R B' D2 L' R,D' B R F R2 B' R D R D' R' F' D,U' F2 U' B' U F2 U' B U2,48
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,D' F' L D2 L,F' L' R2 U L F',D2 U2 R' D' U' R' U L' R2 F L D2 U2,D F' D' R2 D2 F' D' F D' R2,F2 R D' B2 D R' F2 R D' B2 D R',46
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,U' B' F' L2 D' F2 L,F D R D' R2,U2 R D' L' B2 U' R2 U2 L2 R B2 D L',B R B' F D2 B F' R B',F2 R D' B2 D R' F2 R D' B2 D R',46
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,R' D U' L2 B' D' U',U' R' U R' F2,B2 U' B D' B' F2 L F2 U L' F' L B2,B2 U' B F' L2 B' F U' B2,B' U' B U2 F' L2 F L2 U' B L2 B' L2,47
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,R U' L2 D' L,F2 L D2 L' F,F' L2 U R' B2 U' L2 U' F D F' U F,B D U' R U F R F' R' D' B',U' R' U L' U' R U L,42
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,D' L D2 B' U',D L' F2 U' F L,B2 L' F' L B' D' L' R F D' L R',F' D L R' B' D B L' R D',F' L F' R' B F D2 B' L2 F2 R F' L,46
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,F' D L' B' L,U R' U F U2 R,B U' F2 U2 B2 F2 U R2 D B' F' R2 F,U2 B D' U R' D' R' D U' B D U2,F' L F' R' B F D2 B' L2 F2 R F' L,49
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,R' F D2 L D U,R2 F2 L2 U' B' U L2,D' L2 R B U' B' U2 B' R B U L2,B U' R2 U F R U' B2 D2 B2 U F' R' B',L2 B L' F2 L B' L' F2 L',48
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,D2 L2 D L2 B' D,D R D' R' F,U B' L' D2 B2 F' D' B' D F L R' U' B',F' U L' D L D' U' R2 U L U' R2 F,R' D F2 D' R D R' F2 R D',48
F' R D' R2 D2 R' F' R2 U L2 R' D2 L R' F2 U2 R D2 L2 B' R L2 F' B',x2,L B' L D' F' L U,F2 U F U' R F,F U2 L' R D2 F R' D L B2 L2 B' L2 U2,U' B2 L B L' B2 R B' R' U,L' U' R' U L U' R U,45
L U' R2 L2 U B2 D' B' F R F2 B L2 F R2 D2 U' B' L' F U2 F' U F' U,x2,B' D2 U' F' D B2,B2 R D2 U' R2 B' L U,D' L' F' R F L' D2 R2 D L2 U R' U R2,L' F L2 D B D B' L' R F2 R' D',R2 D2 R' U2 R D2 R' U2 R',49
U2 L R2 B' U2 F2 R2 F2 B' D L R F D L' R' D' F B2 L2 U D' B2,x2,D2 U2 B' D F' U,F D F' R D F D2,D' L2 D' U' R D R2 F2 R2 F' L' U L' B2,D R F U F' U B L B' U2 R' F2 D',F' D' F U F' D F U',48
D L F2 D' F' U F' L R D R2 L B' U2 L' D' F' U2 F B' L,x2,F' R U2 R2 B',L' F' U' F L F2,B' L' F L U' R2 B R B' U' B' D' U2 B,D2 R2 B U2 B L U L U B2 R2 D' F2,B' U' B U2 F' L2 F L2 U' B L2 B' L2,51
R' D L U' D2 L R' U2 B' D' U2 L2 D2 U' R2 U L B2 D B',x2,R B L2 R' U L',D R D' R2 F,B' D' B' U2 R' D2 U2 R B U2 F R B2 F',D2 R U L F' L' U' F R' F' D2,L' U' R' U L U' R U,44
D U' B2 F2 R' L' U2 D B R' D2 F L B' L2 U L' D R D' L2 F2 U' R D2,x2,D2 F' R D' L2,D L2 U' B L2 F R' F',D2 L' B2 L D2 R' D' U R' U B R2 B',D' U2 B2 U R' U' B2 D2 L' D' L U2,U F' D' F U' F' D F,46
R D2 L2 R' F2 B' R2 F2 R2 D2 L2 R U' D L' U B' F2 R B',x2,B D R U' B D,D R2 D' F R2,R' F' D' L2 U' L F U2 L F' D F' R2,R' B F' U R U' B' F R D',L2 U2 L' D' L U2 L' D L',43
L2 R' B' R' B D' U2 R F' U' R2 D U L2 F U2 L R2 F' R2,x2,U2 F2 L F' L2 D',D L B' R2 D' L' R2,D2 L' D R2 F L2 R2 U B' R' U' L' D2,U2 B2 D' B' R' B' R U R' D U,L2 F' D2 B D' F' D2 B' D2 F D' L2 F,50
L' U' F L2 D U F D2 F' L2 D L B F' L' B L' B' F2 R',x2,L' F' L2 F D2,U2 R2 U F R2 U2 F',B L' U2 L B' D R D' R F2 R F2,L' F L2 B D' R' D2 R D' B' L',L2 U B2 D' B U B2 D B2 U' B L2 U',48
D F2 L' R' D2 R' L2 F2 R' F' L' R F' L F' D L' R2 F2 U2 F' R' B2,x2,F U R D2 B',L R' D L' R',R' D' L B D2 R2 B R2 D R D B' L' R',U L U L' U B2 D' R D B2 U,F' L F' R' B F D2 B' L2 F2 R F' L,48
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,U B F' U2 R' D2,B R' B' F D F',D' L R' B2 D R2 D' R2 B' L' R,U L U L' U B2 D' R D B2 U,R2 D2 R' U2 R D2 R' U2 R',43
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,D L2 F2 D' B' D',R D' F D F' R2,U L F2 D2 L B2 D F' U F L' D L',D F' U L2 F L2 F' L2 D' U',L D' L U2 L' D L U2 L2,44
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,F2 U L B D2 R2 U2,R U' F' L2 B' L2 U',L' R2 U2 L' B R2 B L2 F' R F2 R',D L B R' D R F D F' D' B' L' D',L2 B L2 B' U L2 F' L2 F U2 B' U B,52
L' R' U' R' B2 D' U' F' U B U F' U D B2 U2 B' D' B2 F2,x2,D2 F D' L D,R2 F2 R' U F U' F2,D L2 U' L2 R F' L2 U B2 L2 F D,D F D F' D R F R' F' D,,34
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,B U L' U2 F D2,F' D' F' D R,L' B2 D2 F D2 R' B' U' B' U B L U' R,F L2 R' D' R' B' D' B D L2 R2 F',F' L F' R' B F D2 B' L2 F2 R F' L,50
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,B2 F' U2 L2 U R' U',R2 F2 L2 B L2 R,R D' F' L' D' F2 D U2 F' U' L F2 R' D,D L2 U' R' F2 R F' U L F2 D' L,B' U' B U2 F' L2 F L2 U' B L2 B' L2,52
F B2 R L' F L' R2 U2 B' D2 R2 D' L' D B' L' F L2 R' U F2,x2,B' U L B D,D2 R' F R D2 R2,D B' U2 B U R B R' B' U B D',U2 B2 L B' L' D' B' D B' U2,U' F2 U' B' U F2 U' B U2,42
B2 F' L' D2 F2 L' B U2 B' U2 F L B2 U' B2 U R2 L' F' R2 D2 L2,x2,R' D2 B U2 L2 B2,U' R2 U R F2,B D L' F' D2 B2 D F' D' B2 F' D L,R2 U2 B2 D L B L' B' D2 B2 D U2 R2,L F2 L B L' F2 L B' L2,46
R F B D2 R' B L D B L' D L F' B' R2 L2 U' R F' L U L2 D',x2,B2 L2 B' D' F' L,R2 F2 L2 U' B' U L2,F' L' B D L F2 D' F R' D B' U' R,U' R' D F' D' R D F D' U,U2 B' U F2 U' B U F2 U,45
L U B' L' F' U L' F' U L' F D' R2 U F D' F2 L2 B R' F',x2,D2 L B' R2 D2 L B,R F D' R2 F2 D',L' F' U' L' B U' R2 B' R U B2 L2 D2 F2,L R2 B' R2 U2 L' F' L U2 L' F,L' U' R' U L U' R U,46
L U D' F2 U B2 R' U D' B2 U2 F' U F2 D' U' R2 L2 U R' U' L' R' B2 U2,x2,U R' U2 R2 D2 U',L B L U' B2 L2,B R U2 R' B F2 L' B F2 D B,L R2 B' R2 U2 L' F' L U2 L' F,R U2 R D2 R' U2 R D2 R2,43
U2 L2 B' F U R L D' L2 F2 L2 B2 R2 D' U' F' U' R' D F R2 L2,x2,B D B F' L,L R' D' R2 D' L' F,L' F U' L F2 D L' F U2 R U' L F2,R' B F' U R U' B' F R D',R' D F2 D' R D R' F2 R D',45
U D2 R' L F' L2 B D L' F D' L2 R2 D2 L2 F' D2 R' F U' B' D2,x2,F2 U' F L B' U' B,F R2 F L' U L,F' L2 R2 F2 R2 D L' U' F2 U F' D2 B2,D F U L F U L2 U' F' L' D' U',L F2 L B L' F2 L B' L2,47
F2 U2 R D R' U' D2 L R2 F2 R L D' F D' F2 U B2 F' U D' F R' L,x2,F2 U2 F D2 R2 U',U F' U2 R2 U F2 R,D2 F2 L B' L' D B F' U R' U' B' F' D2,D F U' R B U' L U B' U R' D',L2 B L2 B' U L2 F' L2 F U2 B' U B,52
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,R D2 U2,R' B' D2 B R2 F,R2 F' R D' L2 B2 U' R2 F' U2 F L2 R' F',U' B2 L B L' B2 R B' R' U,L' F R' F2 L2 B D2 B' F' R F L' F,46
L' B R2 F2 R2 D B' F2 D U' L B D L2 U' R' B' D2 L2 U' B' L' B R,x2,R' U2 B2 R2 D U2,R F2 R2 U F' U',D F2 D R D' L' D' F' D U2 F' L R',L D2 B D' R' D' R B' L2 F2 L D2,L F2 L B L' F2 L B' L2,46
F U' R' B' L' R D R2 B2 L F' U D L2 B2 R' U' F U F2 B,x2,L' B L' D R' U',D L2 U' L2,R' D' R D' F D' L D' B L' F' D,F' D2 F D F R' D' F' D2 F R D',L2 U B2 D' B U B2 D B2 U' B L2 U',47
R2 L' U' B2 U F2 D F2 L2 R D2 L' B' U' L' B' L2 B R2 L U' F2 U',x2,U L D F D2 U,R' D' F D R,D' B' D2 R B U' L2 D' L' B L' U R',F2 R2 B' D' B R2 F' U F' U',L D' L U2 L' D L U2 L2,43
L' D B R U2 L B L2 R2 B F R2 L B2 U L' U2 D' R2 B' L,x2,L2 B' F D' F' L U2,B F R' B' D R' F2,B' F' R2 D2 R' U F' D2 L U' R2 B F,D' F L D2 L' D' F' L' F2 L D2,U' F2 U' B' U F2 U' B U2,47
R D2 F' B' U2 D F2 R2 F' D' L2 F2 R' D' L U2 D L2 F R' D2 R B,x2,B F L2 D' U' F' L,R' F' D' R2 F2 D',B' U' L B U R2 U2 B U B2 L' R' U B,F' D2 F' D2 F2 D L D' L' D F' D',L' F R' F2 L2 B D2 B' F' R F L' F,52
R' U L' F L' D R2 L U L2 B2 F' R B2 U2 R' U' D2 B2 L' U2 D' B D,x2,F' L U' B L B',D' R2 F2 D' R2,B2 R F' R U F' U' R2 D B' L2 B' L2,L2 R2 U R B R' U' B' L' B' L' R2,F' D' F U F' D F U',44
R L2 B D' B2 R' D2 F2 R L F' R B D B2 D' U' B F' U',x2,B2 R' D' L B2 D,R' D' F2 D F' R',L2 D2 R F2 L' R F' U2 B L R2 D2 L2,U L' D U' F2 D' U L' U',L2 B L' F2 L B' L' F2 L',43
F L2 R' F U R2 B' L' U2 F2 B2 U D' F2 L' F' B' R U' R U2 D R2,x2,U2 F' L' R B,L2 R' B R' U L2 D',F2 D2 F' R' D2 L R B2 D B' L' F',R2 U2 B2 D L B L' B' D2 B2 D U2 R2,L2 B L' F2 L B' L' F2 L',46
U' R F' L2 U B' L2 F2 U F' R D' U' R2 D' F' D F2 D' U' R' L U2,x2,R B2 D B' L B D,F2 R' U F' U' F,F' D2 R F R F2 L2 U' B L2 F' R2 F2,D F U F2 R U' R B2 D B2 R2 F' D',L F2 L B L' F2 L B' L2,48
R L2 D' B' L U' D2 L' B' U2 L' B F U2 F2 D L U L' D2 F D' B U F',x2,F2 L U R F D',L2 D' B' D2 L2 F U,D L F L B U B' D L' B' L' U',R D2 L2 F2 L2 B2 R2 B2 D2 R',U' R' U L' U' R U L,43
U2 D2 R2 F2 R2 D' R L D2 F D' R B2 D2 L2 F2 B' D' F2 L' U' F',x2,R' D L R2 U' B' U',F2 D2 L' U' L D2,D F2 L D' L F R2 B F' R2 B2 L2 D,U L2 B L B U B2 U2 B' L' B L2,L2 B L' F2 L B' L' F2 L',47
F' R2 U' B2 F R U F' R L2 B2 F2 U2 R' B2 D2 B2 U B L F',x2,L' U B' F' L B',R' F R' U F2 U',D' R D' R2 F L2 B2 R' B' L F2 L F R,D U L F U L2 U' F' L' U' F' D',U' F2 U' B' U F2 U' B U2,47
B2 L F2 B' U B2 D' B R2 U' D' B L F2 D2 U2 L2 R D L' B D F',x2,B' L' R' B',R' F2 R F,B2 U' F2 R U2 B2 F' R2 B R F L U' B2,D F' D' F' D F2 D' R' D R F',L F2 L B L' F2 L B' L2,42
R' L' F2 R2 B' D' U2 R2 D' R D L B' U R2 L2 F' L2 U' L2 R F L',x2,D' B2 L D' U,L' F' U F U L R,F2 L2 R F' D' U B' L R U B D L R',F D2 L' F' D' L' F2 L F D L F',R2 D2 R' U2 R D2 R' U2 R',47
R' L D' U' F D B U D2 L R2 B2 L' B2 D F B2 D2 R U' B' L' B2 F' L2,x2,R' F L2 R D2 U',U F' U2 R U F2,B' L' R F' D2 L' F2 L2 R' B D B2 D' B2,D' B D' U R' D R D U' B',R2 D2 R' U2 R D2 R' U2 R',45
F2 L U F' U D2 R U2 F B R U' L U' L U' L R' U D R B F D B2,x2,D2 L B L B D,L R2 D' L' R2,B' U2 B2 U2 F2 D B F2 R D R' D',L2 U' R2 D' R' U' R2 D R U2 L2,L2 U2 L' D' L U2 L' D L',43
D2 L R' U F2 L' R F R2 L' D B' F2 D' R2 F' R U' F B L R' B R2,x2,F2 L' D' B U2 F2 L,D L B' L' R' F2,U L' B' L F' U' L2 B D' L2 U' F' R2,U B D2 U2 R' D U2 B' U' B D B',D' L2 D' R2 D L2 D' R2 D2,47
D2 L2 F D2 B U L R B' D' R' D2 F' B U R U2 B' F2 U,x2,D L B' L F D',F2 D L' F' U L R,F2 U2 L2 B2 R2 D2 L U L' R2 B L2 F2,D L D2 U2 R' D' B R D2 U2 L' F',F' L F' R' B F D2 B' L2 F2 R F' L,51
D' R U2 L2 F' U R' F U F2 L2 R' B2 R' U R' L2 B2 F' D' F2 D F2,x2,U R2 F' U L' B2,L' U L,R' B2 F L' F L' R U L D2 R U L,D L D' R2 B F2 D' B' D F2 L' R2,R' D R U' R' D' R U,42
L2 R' B2 L D2 R' L' F B' R' B2 R D2 F D U' B' L R D2 U' R,x2,R' F' U B R2 U2,F2 L D L U L2 D',F' R F' L D F2 L2 R B L' D2 L2 U2 F,D R F R2 B' D2 B R F' D',D R' F2 R D' R' D F2 D' R,47
B' U2 B D' R2 L2 D' L2 B' F U2 B' D2 B2 D2 L2 D2 U B D B U,x2,F' R2 U' R' D2,L' F L R2 D' F',D' R2 D2 F L D B' D B' L' R F' R2 D',U2 B D' B D L B L' B2 U2,F' L F' R' B F D2 B' L2 F2 R F' L,48
L' B2 U' D2 L2 B2 R B2 F2 D2 R' D L' R' U R' F B' L2 F D L B2,x2,U2 L' D F U B2,R' F R2 D F2 R2 D F,R' F R2 F' D' B R B2 D2 L' F L B,R U' R U R2 F2 L D L' F2,D' L2 D' R2 D L2 D' R2 D2,46
U2 B2 R B F2 L' D2 L' U2 L2 D2 U2 L' F' L2 R' U' F' U' R' L' B2 F',x2,D' B2 R' D' L' F' L2,F2 L D L B L2 R',B' L D2 L F' U' F R' U' B2 U2 L2 D' B,L2 D2 L F L F D F' D' L2 D2 L2,R' D F2 D' R D R' F2 R D',50
D R F D2 B2 D B D' F2 L2 F' R F' R2 B2 R2 U2 B F' D2,x2,U' F2 L U2 R D,F L D L' U F U',R D2 L B L U2 L F R F' L D2,D L' F' U L2 U2 R U' R' U2 L' F2 D',L2 U2 L' D' L U2 L' D L',47
F L2 U2 L B U' R2 U F' R' L2 U2 R2 L F2 B' D' F' D' U',x2,D R2 B F2 D2 L,B' D B F2 R' F',R2 F L2 D' B' F' R U' B' U' R' D2 B',L2 D2 L2 D F D' F' L' F' L' D2 L2,L2 U B2 D' B U B2 D B2 U' B L2 U',50
