scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,L2 F L' D2 R D' R,D U' L F' U L F2 L2 U L D',R B2 L' B L B R',U' R2 B' R2 U2 R2 B' R2 U',L2 F L R' D2 L' R F L2,43
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,F' U L B' D U B',D2 F2 R U L F2 R' F' L' F D2,R B2 U B' U' L' B L B' R',U' B' U' B F R B R B R2 F',U2 L R U' L2 B2 L2 U' L' R',49
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D' B2 R2 B' U' R U',B L' U' B2 U2 L2 U' B' L' D2 F D2,F' R2 B R' B' R2 F R,U' B' U' B F R B R B R2 F',D' R' D L R B2 R2 B' R B R B2 L',51
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,L B' R2 D' B R' D2,L D' B R2 B' L U' L' D2 L' F2 D',B L' B' R B L B' R',B' D2 F' U' F' U L' F2 D' B D' R',B' L' F' D2 B D B D' B2 D2 B F L,52
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,D2 U' B D2 F' U R,R F U2 R' U R U2 F' R',R U2 B2 L' B L B U2 R',L U L' R B' L' B' L R' U,B2 L' D' U B R' B' D U' L B',46
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F D F' R2 D2 R,L D2 F2 U2 F' D' U2 L U F D',B2 D' U2 R' F R' F' R U2 R D B2,D' U2 B2 R' B2 U2 B2 R' B2 D,U2 L R U' L2 B2 L2 U' L' R',49
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F2 U L' U R2 B2,B2 U B L D2 R' F' U R2 F2 D2,B R2 U B U' B' L' B L R2 B',D' L' B2 R B' F D' B' F' L D,,39
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,L' B2 D B2 D2 B' F',D U2 L2 F' U F' D' L U L2 U' L2,R U2 R D B D' B R' B2 R' U2,D F2 L F2 D2 B' F' U B F D,B' L' F' D2 B D B D' B2 D2 B F L,54
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,D2 B' D B2 U2 F2,D2 F2 D2 L F' L2 B L2 B' L' F,R B2 L2 D L D' L2 R' U' L' U,B U' R' B2 R B U R' B' R' B2 R,R F' U' B' U B F R2 B2 R' B R B R,54
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U2 L2 D' F2 R B2 U',B2 U L2 U2 B2 U' L2 B U' B U',U2 B' U2 B U2 L' B L B',B U' R' B2 R B U R' B' R' B2 R,R F' U' B' U B F R2 B2 R' B R B R,53
