scramble,orientation,step_0,step_1,step_2,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,B F2 U L' D2 U2 R U2 L2 F' L,R' F' L2 D2 B' L' B F R2 B' F2 D' F2 L' U2,F U L D' U B2 D U' L U' F',37
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R2 D2 F2 D U B D2 R U' L',B2 U2 F' D' F' D' F2 D' F2 D L' U L B2 U,F2 R B' F D2 B F' R F2,34
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U2 F D2 L' F L' F2 R2 D' L B2,D' B D B' D' B' D F D B' D B F' R,U2 B F U' F2 L2 F2 U' B' F',35
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D' L' D2 R2 B' F R' F L U2,F' L' B2 R' D2 L2 D B2 D' L2 U' F' L' F' U',U2 B F U F2 L2 F2 U B' F',35
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B D R2 B F D2 U' B L U',L2 B2 L' D2 R B' R2 B D2 B' F D2 F' L',F2 R B' F D2 B F' R F2,33
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,F2 D L F' U2 F D2 L F2 D,U' B L2 U B L' D2 L R' D' B2 D' B' R B2,B2 U' F' L' F U B D L D' B,36
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B2 D' L2 U' L' B' L' F' R U2,B F' R' F2 D2 B2 U L' D2 B2 D U2 F' L2 R,F U L D' U B2 D U' L U' F',36
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,D2 F R' B R2 D2 F D U2 R',B2 R' U F2 D2 U B2 R' F2 D' U' L' D' F2 R,B D2 F' R' B' R B F D2 B2 D' B D,38
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D' R2 F' D' R' B' D' L' U2 F2,U F U' R' U2 F U2 B2 D2 R' B D2 R D2 B2 R,U2 B F U' F2 L2 F2 U' B' F',36
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D' B U F D2 R2 D2 U B L',F2 R B2 D2 U2 R' D' U2 B D2 B D F2 R B L',B D2 F' R' B' R B F D2 B2 D' B D,39
