scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B' R D L2 F' L,F2 R' F R' U2 B2 F2 L' D' L B2 R2,R2 B2 R2 D B2 D' U B U B' R2 U' B2 R2,U2 R F' D2 F R' U2 R F' D2 F R',44
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L R U R2 D2 B,R2 B L D' U F' D L' F2 U2 B',R' B D' B F U F' U' B' F' D B' R,U2 R F' D2 F R' U2 R F' D2 F R',42
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,B R B' D2,F' U' R2 U R F2 R2 U',U2 F' L' F' L D' F' L B L' D F' U' R2 U',,27
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,B L' U' R2 F' D,U B D' B2 R2 U L D2 R B2 L' U2 B,F D' U2 F' U2 B U2 L F' L F2 U2 B' D F',R F' D2 F R' U2 R F' D2 F R' U2,46
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L U2 R2 B D R2,F R U' F R U' R2 F2 U2 R2 F2,B D2 U F2 R' F' R F' D F' U F D U2 B',U2 R F' D2 F R' U2 R F' D2 F R',44
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L D L R D2 R,B2 U2 B2 D' L' R2 U' F R2 U2 L D,B2 D2 F' D R2 D2 B2 D' U2 B U' R2 U' B2,U2 R F' D2 F R' U2 R F' D2 F R',44
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,F2 L R2 D2 U',R2 D' F2 D2 U R' D' F' U2 R2 F' R2,F L2 D F' U' B U' B' U2 F2 R' F' D' L2 F',,32
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,F D' R F' U2 B,R' F U2 B U' R' U2 B U2 B' F' R B',D R' F L2 R' D2 B D' B' D' L2 D' U F2 U',R F' D2 F R' U2 R F' D2 F R' U2,46
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,F U' B2 R' D F',B L2 B' L' F' U B2 L2 D' B2 F' L',U2 B' D2 U2 F2 D R2 U' R B U B' D B,R F' D2 F R' U2 R F' D2 F R' U2,44
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,B2 F2 L' U' L',U' B2 L B F R2 B D2 R D2 R' U,D R' U' L2 B2 D' R' D B2 L2 U R D',,30
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,D F2 R B2 D' B',B U B' L' B' U' R U' B L F2,L2 D F' L D R2 D2 L U' B' U2 B2 U',U2 R F' D2 F R' U2 R F' D2 F R',42
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,L2 R2 D R B' D,R2 F2 U B F' D' L2 F2 D F' U' B' R',B' F U' F R D U' R2 D' U2 F R B F' U2,,34
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,R' U2 B2 U' L' B,R D U2 R U' B R' U R2 B' R2 D',F D R2 B L' U2 L D' L' U' L D B' R D',,33
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,U' L D2 U2 B,R' B U2 B' D F2 L2 B' L2 R' F2 D' F2,R' U2 F2 D U' F D' U B2 F' D' B2 F' U2 R,U2 R F' D2 F R' U2 R F' D2 F R',45
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,D L F R B' L,F' R' U2 R U F' R2 U' R F R2,D' F L D R D' R2 F L' R2 F2 L F L' D,U2 R F' D2 F R' U2 R F' D2 F R',44
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,L' U' R2 D L' F,R B U2 B2 F2 R2 F R B F2 R,D2 F D2 L2 B' D' U' B' R U2 B D B' U' B2 L2,R F' D2 F R' U2 R F' D2 F R' U2,45
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,D2 B2 U' F L' D',L' R' U2 L2 D R F2 D2 F D L',L B D R U' R' D' R B L' B' R' B' U L' U',,33
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,B D' L' R2 D',F2 D' B' F2 U F' U' B2 L' B' D F2,D U' F U' F U2 F2 U' F D U2 R F R F' D2,,33
