method_name,num_steps,num_groups,num_removes,total_constraints,avg_constraints_per_step,min_constraints_per_step,max_constraints_per_step,constraints_per_step_range,constraints_per_step_std,step_entropy,num_cache_alg_steps,num_free_layer_steps,symmetry_depth,num_symmetry_orientations,total_step_face_overlap_score,avg_step_face_overlap_score,min_step_face_overlap_score,max_step_face_overlap_score,step_face_overlap_score_range,step_face_overlap_score_std,num_zero_face_overlap_steps,fraction_zero_face_overlap_steps,avg_distinct_faces_per_step,min_distinct_faces_per_step,max_distinct_faces_per_step,num_edge_only_steps,num_corner_only_steps,num_mixed_piece_type_steps,fraction_mixed_piece_type_steps,avg_adjacent_step_face_overlap,max_adjacent_step_face_overlap,score
rand_f07f73de,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,23,4.6,2,8,6,2.5,0,0.0,5.0,4,6,2,1,2,0.4,4.25,6,
mut_16a038e1,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,3,8,5,2.06,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,
mut_671de398,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,11,9,3.64,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,
mut_67334b8d,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,1,15,14,5.59,0,0.0,5.5,5,6,1,0,3,0.75,5.33,6,
rand_10102550,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,10,8,3.2,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,
rand_269c7c5f,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,3,10,7,3.27,0,0.0,5.25,4,6,0,0,4,1.0,4.33,5,
rand_8ef5791c,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,20,4.0,2,9,7,2.61,0,0.0,5.6,4,6,1,0,4,0.8,5.0,6,
mut_e2fa2578,4,0,0,20,5.0,3,7,4,2.0,1.8813,0,0,1,0,25,6.25,0,12,12,4.92,1,0.25,5.75,5,6,1,0,3,0.75,5.67,6,
rand_ae7e73bd,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,20,4.0,1,10,9,3.52,0,0.0,5.6,5,6,1,0,4,0.8,5.25,6,
rand_2d12cbd0,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,10,7,2.69,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,
mut_1c4d0c10,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,24,6.0,2,12,10,3.94,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,
rand_670f903d,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,1,13,12,4.38,0,0.0,5.25,4,6,1,0,3,0.75,5.0,6,
rand_e706284d,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,24,6.0,4,8,4,1.58,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,
mut_eab51d11,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,26,6.5,4,10,6,2.6,0,0.0,5.25,5,6,0,0,4,1.0,4.67,5,
mut_fbfa6a33,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,5,9,4,1.66,0,0.0,5.5,5,6,0,0,4,1.0,4.67,5,
rand_01f08f88,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,26,6.5,2,11,9,3.2,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,
rand_bb1902ad,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,6,14,8,3.3,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,
rand_611b2c13,5,0,0,20,4.0,3,7,4,1.55,2.2261,0,0,1,0,21,4.2,1,11,10,3.66,0,0.0,5.4,5,6,1,0,4,0.8,5.0,6,
mut_fde09936,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,23,4.6,2,9,7,2.42,0,0.0,5.0,4,6,0,0,5,1.0,4.25,5,
mut_3ee17ec9,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
rand_713a38bb,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,26,6.5,1,11,10,3.57,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,
rand_d39e4c21,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,2,9,7,2.69,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,
rand_f95dee00,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,23,4.6,1,10,9,3.2,0,0.0,5.0,3,6,1,0,4,0.8,3.75,5,
rand_2a80b8bd,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,27,6.75,2,14,12,4.76,0,0.0,5.25,4,6,1,0,3,0.75,4.33,6,
rand_6b2dae25,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,22,4.4,1,10,9,3.26,0,0.0,5.2,4,6,0,0,5,1.0,4.25,5,
rand_2ed78ea9,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,5,15,10,4.08,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
rand_243277fc,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,4,14,10,4.32,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_cc59545a,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,29,9.67,8,12,4,1.7,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_4c0b2324,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,22,4.4,1,7,6,2.15,0,0.0,5.2,5,6,1,0,4,0.8,4.5,5,
mut_23d08548,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,1,14,13,4.82,0,0.0,5.5,5,6,1,0,3,0.75,5.33,6,
mut_ffb23437,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,5,13,8,3.77,0,0.0,5.67,5,6,0,0,3,1.0,5.0,5,
mut_e53f13fb,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,3,14,11,4.97,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
rand_68e5e979,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,14,8,3.27,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_fc482f8e,5,0,0,20,4.0,2,6,4,1.67,2.1955,0,0,1,0,20,4.0,0,9,9,3.85,2,0.4,5.6,5,6,1,0,4,0.8,5.0,6,
mut_92b7e6a2,5,0,0,20,4.0,2,8,6,2.1,2.1464,0,0,1,0,24,4.8,2,12,10,3.66,0,0.0,4.8,4,6,1,1,3,0.6,3.75,4,
rand_d6305005,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,4,8,4,1.66,0,0.0,5.5,5,6,0,0,4,1.0,4.67,5,
mut_6d32a0c4,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,1,13,12,4.44,0,0.0,5.75,5,6,1,0,3,0.75,5.67,6,
rand_40a39320,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,12,4,1.63,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_11cfc1de,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,24,6.0,1,9,8,3.32,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,
rand_ed5a60b2,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,20,4.0,2,8,6,2.28,0,0.0,5.6,4,6,1,0,4,0.8,5.0,6,
mut_689da308,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,1,13,12,4.33,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,
rand_d8cb8aad,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,10,7,3.04,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,
mut_8e20ea4a,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,29,9.67,6,12,6,2.62,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_b851c1ec,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_5ba1cc73,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,3,12,9,3.5,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,
rand_b2416832,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,5,16,11,4.5,0,0.0,5.67,5,6,1,0,2,0.6667,5.0,5,
rand_ee92c837,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,1,14,13,4.72,0,0.0,5.5,5,6,1,0,3,0.75,5.0,6,
rand_87bb0581,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,2,13,11,4.39,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,
mut_fd95d0e4,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,4,14,10,4.5,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,
rand_7686c9ff,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,32,10.67,5,14,9,4.03,0,0.0,5.33,4,6,0,0,3,1.0,5.0,6,
rand_da067ca2,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,6,15,9,3.68,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,
rand_e0cda059,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,32,10.67,6,16,10,4.11,0,0.0,5.33,4,6,1,0,2,0.6667,5.0,6,
rand_d87e332d,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,4,14,10,4.5,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,
mut_acdf6d75,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,1,12,11,4.44,0,0.0,5.75,5,6,1,0,3,0.75,5.67,6,
rand_41ef0680,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,28,7.0,2,11,9,3.67,0,0.0,5.0,4,6,0,0,4,1.0,4.33,5,
mut_cd07c44f,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,3,10,7,3.27,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,
mut_dc41d289,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,14,7,2.87,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
rand_89a14812,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,12,5,2.36,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,
mut_594b9927,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,13,6,2.45,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_ed5b0a7d,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,27,6.75,4,9,5,1.92,0,0.0,5.25,3,6,0,0,4,1.0,4.0,6,
mut_34a7eccf,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,11,8,3.57,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,
rand_9c3c4538,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,28,7.0,3,13,10,3.67,0,0.0,5.0,4,6,0,0,4,1.0,3.67,4,
mut_01b59b43,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,21,4.2,3,6,3,1.17,0,0.0,5.4,4,6,1,1,3,0.6,5.0,6,
rand_28681f4f,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,2,12,10,4.15,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,
rand_e3ca8e36,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,4,11,7,2.69,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,
rand_99f314c2,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,4,10,6,2.77,0,0.0,5.25,4,6,0,0,4,1.0,4.33,5,
mut_4203de42,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,2,10,8,2.96,0,0.0,5.5,4,6,1,0,3,0.75,4.67,6,
mut_b3b88c27,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,15,8,3.4,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,
rand_26a56fe2,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,13,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_80d60b87,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_8d8b86f8,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,9,12,3,1.41,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_25994904,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,1,10,9,3.5,0,0.0,5.75,5,6,0,1,3,0.75,5.33,6,
mut_73563296,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,3,11,8,2.86,0,0.0,5.25,4,6,1,0,3,0.75,5.0,6,
rand_79f8e1ed,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,21,4.2,2,7,5,2.04,0,0.0,5.4,5,6,0,1,4,0.8,4.75,6,
rand_552717eb,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,22,4.4,1,8,7,2.42,0,0.0,5.2,5,6,1,0,4,0.8,4.5,5,
rand_97a1c000,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,4,12,8,3.27,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,
rand_3fa7fd42,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,4,13,9,4.24,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
rand_cc944edb,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,2,13,11,4.39,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,
mut_3405b3b3,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,31,10.33,9,12,3,1.25,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_ceb758dc,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,3,10,7,2.86,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,
mut_bac56ad8,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,14,8,3.27,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
mut_313569a9,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,2,12,10,3.7,0,0.0,5.25,4,6,0,0,4,1.0,4.67,6,
rand_3bb79118,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,4,9,5,1.8,0,0.0,5.5,5,6,0,0,4,1.0,4.67,5,
mut_2e0bcff8,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,29,9.67,5,12,7,3.3,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
rand_2636045c,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,20,4.0,2,6,4,1.79,0,0.0,5.6,4,6,1,0,4,0.8,5.5,6,
rand_bd042709,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,5,13,8,3.56,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
rand_d1c58a6e,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,3,10,7,2.69,0,0.0,5.5,5,6,1,0,3,0.75,5.0,6,
mut_3effd4ac,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,22,4.4,1,9,8,3.07,0,0.0,5.2,4,6,1,0,4,0.8,4.25,5,
rand_41d996fc,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,2,12,10,4.15,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,
rand_af8318b9,4,0,0,20,5.0,3,7,4,2.0,1.8813,0,0,1,0,27,6.75,2,12,10,4.32,0,0.0,5.25,4,6,0,0,4,1.0,4.67,5,
mut_f760a858,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,24,4.8,2,9,7,2.48,0,0.0,4.8,4,6,0,0,5,1.0,3.75,5,
rand_2e815ae3,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,4,8,4,1.48,0,0.0,5.75,5,6,1,0,3,0.75,5.67,6,
rand_6964eeda,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,32,10.67,5,14,9,4.03,0,0.0,5.33,4,6,0,0,3,1.0,5.0,6,
mut_fa2c9d26,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,21,4.2,3,5,2,0.75,0,0.0,5.2,4,6,1,0,4,0.8,4.0,5,
mut_caaa6f24,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,5,7,2,0.83,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,
rand_aa3b95e6,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,21,4.2,2,8,6,2.14,0,0.0,5.4,5,6,1,0,4,0.8,5.0,5,
rand_ab597da9,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,3,12,9,3.56,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,
mut_42301c28,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,11,9,3.83,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,
rand_e288ecc4,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,22,4.4,2,6,4,1.36,0,0.0,5.2,5,6,0,0,5,1.0,4.25,5,
rand_06b21192,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,1,11,10,3.96,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,
mut_e7966910,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,13,5,2.16,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,
rand_2cc547bf,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,15,8,3.56,0,0.0,6.0,6,6,1,0,2,0.6667,6.0,6,
mut_71d784d0,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,2,10,8,2.86,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,
rand_e251d2ba,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,4,11,7,2.68,0,0.0,5.25,5,6,0,0,4,1.0,4.67,5,
mut_f0f1f1b0,4,0,0,20,5.0,2,7,5,1.87,1.8834,0,0,1,0,28,7.0,1,10,9,3.54,0,0.0,5.0,3,6,1,1,2,0.5,3.33,5,
mut_3cb05cdd,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,3,12,9,3.42,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,
rand_0b172529,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,4,8,4,1.66,0,0.0,5.5,4,6,1,0,3,0.75,4.67,6,
mut_d968bbbe,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,22,4.4,3,6,3,1.02,0,0.0,5.6,5,6,0,1,4,0.8,5.25,6,
mut_60385eeb,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,10,8,3.03,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,
rand_a53242b0,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,25,6.25,2,13,11,4.32,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,
rand_93cf6b9f,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,12,10,3.64,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,
rand_9d549529,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,27,6.75,5,9,4,1.48,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,
rand_81865fb6,4,0,0,20,5.0,3,7,4,2.0,1.8813,0,0,1,0,26,6.5,2,11,9,4.03,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,
mut_ab4bf7e7,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,25,6.25,4,8,4,1.79,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,
mut_91c5c794,5,0,0,20,4.0,2,6,4,1.26,2.2464,0,0,1,0,25,5.0,2,9,7,2.37,0,0.0,4.6,3,6,0,1,4,0.8,3.75,5,
mut_f797bf84,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,27,6.75,2,11,9,3.19,0,0.0,5.5,4,6,1,0,3,0.75,5.33,6,
rand_24ec206f,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,15,9,3.74,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
rand_bb3dc80f,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,27,6.75,2,10,8,2.95,0,0.0,5.25,4,6,1,0,3,0.75,4.67,6,
mut_2bc57d47,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,4,11,7,2.68,0,0.0,5.0,4,6,0,0,4,1.0,3.67,4,
mut_3761a03a,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,5,11,6,2.49,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,
rand_64571947,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,1,13,12,4.77,0,0.0,5.5,5,6,2,0,2,0.5,5.0,6,
rand_efc3adc0,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,27,6.75,2,10,8,2.95,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,
rand_195cbf0a,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,2,9,7,2.68,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,
mut_1e95c3a8,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,21,4.2,2,8,6,2.04,0,0.0,5.4,5,6,0,0,5,1.0,5.0,6,
rand_bcfeb96d,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,1,10,9,3.27,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,
rand_c3d769d7,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,27,6.75,3,9,6,2.49,0,0.0,5.25,4,6,0,0,4,1.0,4.67,5,
rand_0e1b2ed1,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,22,4.4,1,8,7,3.01,0,0.0,5.2,4,6,1,0,4,0.8,4.75,6,
mut_4ffd2098,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,25,6.25,2,10,8,3.03,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,
BEGINNERS,13,2,2,16,1.23,1,4,3,0.8,3.5,0,0,1,0,3,0.23,0,3,3,0.8,12,0.9231,1.92,0,5,5,4,0,0.0,1.08,3,0.013074
rand_043c4e45,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,3,12,9,3.35,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,
rand_9638e983,5,0,0,20,4.0,3,7,4,1.55,2.2261,0,0,1,0,23,4.6,2,11,9,3.32,0,0.0,5.0,4,6,0,0,5,1.0,4.25,5,
rand_a83bf15a,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,13,6,2.45,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,
rand_108fb1df,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,2,12,10,4.32,0,0.0,5.25,4,6,1,0,3,0.75,4.33,5,
mut_d6ab2ade,5,0,0,20,4.0,2,6,4,1.41,2.2282,0,0,1,0,24,4.8,2,9,7,2.48,0,0.0,4.8,3,6,0,0,5,1.0,4.25,5,
rand_0536598a,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,26,6.5,4,10,6,2.29,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,
mut_ef5eb917,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,5,13,8,3.77,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,
rand_ef972204,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,4,14,10,4.5,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,
mut_7bcf9b1c,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,2,9,7,2.95,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,
mut_334f4d53,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,26,6.5,2,12,10,3.57,0,0.0,5.5,5,6,0,0,4,1.0,4.67,5,
rand_bc462883,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,3,11,8,3.42,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,
mut_9cc6f89a,5,0,0,20,4.0,2,7,5,1.79,2.1834,0,0,1,0,23,4.6,1,13,12,4.41,0,0.0,5.2,3,6,0,0,5,1.0,4.25,6,
mut_599d6349,4,0,0,20,5.0,2,8,6,2.12,1.861,0,0,1,0,27,6.75,2,11,9,3.19,0,0.0,5.25,4,6,0,1,3,0.75,4.67,5,
mut_1bf0debb,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,3,11,8,3.34,0,0.0,5.25,3,6,1,0,3,0.75,5.0,6,
mut_587e0f94,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,31,10.33,10,11,1,0.47,0,0.0,5.67,5,6,0,0,3,1.0,5.0,5,
mut_cb1eec9b,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,2,15,13,4.92,0,0.0,5.25,4,6,0,0,4,1.0,4.33,6,
mut_282e5e22,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,2,9,7,2.95,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,
mut_4a3b652f,4,0,0,20,5.0,2,7,5,1.87,1.8834,0,0,1,0,27,6.75,0,13,13,4.6,1,0.25,5.5,5,6,1,0,3,0.75,5.0,5,
rand_d1b64e2b,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,2,13,11,4.39,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,
mut_1bcd7294,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,22,4.4,3,7,4,1.5,0,0.0,5.0,3,6,1,0,4,0.8,3.75,5,
