scramble,orientation,step_0,step_1,step_2,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,D2 L2 R' D2 R U L F' D,L D U2 L' U L B' F2 U2 B D' U',R U' F2 R U' R' F' U B U' F' U B' R',35
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B L' R D L' D2 F D',F' U' F' R B' U' R' B L F2 D' B' L D,F' R2 F U' F' U L2 D' B D L2 R2,34
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,F' U F L' D2 B2 U B' L,B2 F R' B2 D' R B' U R' F L' D U',U F2 D' L2 U2 R U2 B' U B L2 U' R' D,36
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,B2 D R' F2 R U' B R U,U2 L' D' F2 L F2 D L2 F' U' F2 U2 L' U,L2 D' R2 B' R D B D2 B D' L' R D' L',37
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F' D' F2 D' R' F U B',D U F D' F' D F' D R U' B2 R' D2,L2 R' B' R' B' R B2 L' R F D F' D' L',35
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R' B L' R U' F L' D' L',D R F R D U' R' U R' D2 F',B L' F D' L' D F' L U' L2 F' L2 U B',34
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,D2 F L B' U' R B D2 F2,U2 F L F' L' F2 L' U2 R D' B2 D R',R D2 R B D B D' R2 U R U' B' D2 R',36
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L U B' U B' F2 D' U2,F' R2 B2 F D L R2 B' L' U' B' L2 U,U L2 B D' F2 R2 F D' B' D2 F L' D L' U',36
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,B R' U' F2 U2 R2 B' L U',U' B' F L2 B2 F' D2 B' D2 U R2 B R2,B D2 R D U' L' D' B' L' B L U R' D2 B',37
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L2 U' F L2 D' F' R' U',F2 D' U B2 D2 R' D2 U' B2 D L F2 U',U' B L F' L U2 L2 U' F L F2 L F U' L2 B',37
