scramble,orientation,step_0,step_1,step_2,total_moves
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,R D F D2 R F2 D' B',R' D' R F' R' D2 F' D2 F D' R' B' R2,D2 U F' R' B R' B2 R2 F D B' D B2 U',35
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F R2 B' U L D2 R F' U R',D R' D B D' R B' D2 R B2 F' R2 F D,F' L' D' R2 D F L2 B2 L U' B' U2 B' L2,38
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U R' U2 R2 F2 U' B D' U' B2,B D' L U' B L' B L2 U R U' L2 R D,L2 B U2 B U L' B2 L2 F' D' R2 D L F,38
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L B U2 L2 R' B' L2 D2 B2 D,U2 R' B2 U R' U' L F2 D2 R' F L2 B' D2 F,D' U B U' B D' B2 L' B L D L2 D L2,39
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,F' L' D' U2 F' L2 D' B' U' L2,D2 R2 U F D2 R2 F' U' B2 L' F' L D2 B D,U B U2 L F2 U' F' U L2 F' L' U L2 B',39
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,U' B L' U F' L F R2 B2 F',F' D U' L' D U2 R2 U2 F' R2 D' F' D' L2 F,D U R D R' D B' L B' L' B2 D U',38
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,F' R' U2 B' U B2 U' R F',R B2 D L B L2 B' D' B F2 R' F2 L B2 R',D2 B2 D2 B L B' L' D' B' D' B' D B' D,38
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F2 D2 L2 B D' U2 R U2 B,U2 L R2 D U L' U' F2 D' B' U L' D2 U' L2 R2,B D' B' L2 D2 F' U R D R' U' F D2 L2,39
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,R F' U2 R D' B2 F R U2 B' U',L B' R2 U2 R' B' U' R' U' B' R2 U2 L F' L2,D' L2 F U2 F R F' L F2 D R F L B D2,41
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B2 L U' F D B' L B L D',R' U' F2 L D' L' R F D U' F' D' U' B L,B R2 B' R B' D' B2 R D' F L D L' B' F',40
