scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F2 U' L2 D' B R' D2,B' U2 L2 R' U2 B2 L' R' B',R2 D2 F U L' U F' L D2 R' B R',F2 U' F U' R2 B' R2 U' B' U B U2 F,41
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,F' R2 D L F' D U',L2 B D' U F U' B' D L',F' L' R D R F2 R' D' F' R' D2 L F L,U2 F' L U2 B' U2 B L2 F' L F U2 F,43
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L' D' L2 R D B2 U,L2 B D' R2 D F D F' R B',D L D F' L B F' D2 R2 F2 R' D2 F' R' B',U2 F' L U2 B' U2 B L2 F' L F U2 F,45
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,L2 D2 L F' U F2,D B' F L U' F' L2 B D',L' R2 B2 R B L2 B D' R' U' B' U R2 D,,29
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U' F2 U' L' F L2 U,L2 D L' R' U' F' U R D',D L' D2 F' D' L R' D2 R D L F L F2 D',F' L F' L F L2 U2 R B R' U2 F,43
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,D2 R2 B2 R' U,B D' F' R2 B' F D L,F D L2 F2 L2 D' F' D2 U L2 U' F' L2 F2 L' D2,F' L F' L F L2 U2 R B R' U2 F,41
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B2 D2 F' D' B2 L F,B D2 R' F2 D' B' D F2 D2,D U' F D' U B F' D2 F2 D F R F2 R' B',D2 F D B2 F U' B' F' U2 B' D' F R2 F2 D2,46
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,L' F L2 D F2 U2 B',D B' U F2 U' B L2 D',U' L' F R F' L D F2 D' R' U L2 F' D2 F,D2 F D B2 F U' B' F' U2 B' D' F R2 F2 D2,45
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,R2 D B' R2 F R' U B',F2 L2 F2 D' B D R' B' L,R D2 B L2 F2 D L2 R2 B' L F U R' B2,U2 B' R U' B U' B D' U' F' R2 F D R' U B',47
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,F' L' B2 U2 B R D',B' R U2 R' U2 L2 B L',U R' B R2 F2 U' R B2 R2 F2 L F D2 F' U' F2,D2 F D B2 F U' B' F' U2 B' D' F R2 F2 D2,46
