scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,B2 L D' R F L2 B U2 B2 U B,F' L' F D U2 F2 U2 F D2 B D L2,U' F2 U F D2 U2 B' D' R2 D' U2,D2 R B' U2 B R' D2 R B' U2 B R',46
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L' F U2 R B2 R2 F2 L U2,L F2 L F2 L U L U' R U L R',B F L' R2 B' L R' U R' B' F',,32
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,B2 L D U2 L2 R U' B2 F',U2 R2 D' B D R2 D F' D' U L U,D L2 D' U2 B D U' L' D' B2 U',D B' D2 F' R F' R' F2 D2 B' L' B2 D',45
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,B' L U' B2 D B U' L2 F R,R' F2 L R F2 U' L' U F' U F L' U2,L2 U2 L U' F' D' B L' D F L U',D B' D2 F' R F' R' F2 D2 B' L' B2 D',48
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B2 R B' L2 F2 D2 R B' U2 F2,U F2 L D U B' R2 B D' U' F2 L U,F U L' U' F' D' B' L B D,R B' U2 B R' D2 R B' U2 B R' D2,45
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,U2 F' U2 F2 L2 D2 R' U2 B U',D2 L2 U' L' R D U' F D' U2 L2 D2,F2 D U2 R' D U' B D2 U' F2,R' U' R' U R B R' U2 R U2 R' U' R2 B',46
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,D' U B' F' U B' R2 F',L2 D' L U2 B D' L R U L' D2 U2 F,F' L2 D' L' B' U' L2 U L B D F,B' R2 U2 R' F R' F' R2 U2 L' B' L R2 B,47
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B2 F R B D' F2 L R2 U2 F,R2 U' F L2 F' D2 B D B' D2 B2 D' U,F' D' L' D' U B2 D U' L' D F,R D' R2 B F U' F' R B' D B' L' D B D',49
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,D' L' F' L2 B2 D' L' D2 R' B',L' R2 D L' D2 B' D2 L D' L R2,F2 L2 B F D F' D' B' L2 F L F L',D B' D' L B D' B R' F U B' F' R2 D R',49
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L U L B2 D B' F' R U R2,L' D2 R' B' D' R D' R U' L2 R' F',L D' B' F' L2 B2 R D' R' B' L2 F D,D B' D' L B D' B R' F U B' F' R2 D R',50
