scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,R' D2 B R2,B' F2 D2 U B L D2 F R2 B' R' U',L' D2 B' D2 L2 B' D2 B' D2 B2 L',U' L2 U' R' F2 U F2 R U L2 R' U R,40
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F2 L2 D',B' R F U2 R' D2 B L2 D2 B2 F2 R,L U2 R' U' L' U2 R2 B2 R' B2 U,R2 D B' L2 B D2 F D R2 B2 U B' U2 B',40
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D R2 B' U' L',R2 D' U2 L B2 L D' B2 U2 F' R' D,B L2 B2 U R2 D R2 U' B2 L2 B',D' F' L2 D' B' D B F U B2 U B D U2,42
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,R2 D' L B D,F' L2 B' U2 B D' F' D' U2 L2 B2 F2,L F R D' F' L F L' D R' F' L',R' D2 R2 D' R' U' R D R2 D2 R U,41
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F L2 D R,L F' U' F' R2 B2 D U2 R D2 B F' U',R' B L' B L' R D2 L B' L B',F D2 F' U' F D2 F' U,36
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' D B' L R,B U2 L' U2 B2 L2 U' B' D2 B D2 L',D' B U B' R2 U R2 D U2 B2,F D' B U2 F U' F U F U2 B' D R2 F',41
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U L2 F U,L2 B' F2 U2 B2 U' L U' L2 F R2 U2 R',B' L' B' L B L' B L U B' U',B2 F' D F D' B2 D U F' D' F U',40
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,B2 U' R' D2,B' F' L' R' D' L B D' F D U2 B2,L' B D' B' D' L D2 L D' L' D L' D2,R' U F2 L2 U R D' L B2 U2 L D,41
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,D' U' L2 F2,L' U2 F2 L R' B' L2 R B' L F2 L U,U L R' B L' B R D2 R' B2 R U',L F D' L B2 L' B2 F' R D L' R' F D F',44
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,R' D2 U2 R,B' R2 U' L2 D2 R' B L2 F R2 U2 R,D' F L U R F D F' R' B' U' F',F' D F' D' F' D B' L D L' B R2 F2 R2 D' F2,44
