scramble,orientation,step_0,step_1,step_2,total_moves
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,B D' L' U R2 F' R' B' D2 U',D F R' D2 R B2 F' U' R U B2 D',D' L B R2 F U2 F' R2 B' L' D L' B2 L,36
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,F L' D' L2 R D2 B2 L' D F2,D' F' L2 F' R U L2 B U' L' B' R' U F2 D,R D L B' L' D' R' U' B U,35
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F L F R B' L U' R' U',F2 R2 U' L' U L2 B2 R B' L2 B2 D2 R2 F R',D' B L R2 F U2 F' L' R2 B' D L' B2 L,38
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L2 B2 R' D' L2 B2 F2 L' D' R',L F' R' D2 L D2 L B L2 D' R D F D' L',B' L' F' D2 B D B D' B2 D2 B F L,38
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,R2 B' U' R' B U2 F2 L B2 R',R' D B' L2 R F2 L2 D F2 U L2 D' U' F2,L U L2 F2 R2 D R2 F2 L,33
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,F' L2 D2 F2 U B D2 L F' R2,R U2 F2 U' R U' R2 F' D2 R U' L U R' D2,D2 R2 U F R2 D B R' U2 B U R D L2,39
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,D U L' B R' B2 D' U2 L,R' D2 U2 F R2 D' L' D' B2 F' L2 D' U2 L2 U2,F2 R2 B2 R B R' B R2 D2 L' D' L D' F2,38
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,U2 B' F2 D U2 L R2 B U2 B2,D R2 D L' D' R B L B' D' B2 R' B2 U2 R2,U L2 F2 D2 B D' F D' L2 B F U' B2 U2,39
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' D' L U R2 B' F R U' B' U',B' R B L2 B' U' B' U B R' B L' D2 L' F,L' D L' R2 D' L D R2 D' B L U B U' B',41
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U' F2 D U' L2 D F' U2 L',F2 U L2 B D2 B' L U' L2 F L' F L F' L',B R' F D' F L D' F' D R' D R2 B' F' U,39
