scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U' R2 B F2 U' L2 D,U2 R2 U2 L' B2 L' F2 D' L2 B U',R' F2 D' B' D F2 L' B R B' L B,L D' B F' R D' F D B' F L' F',,42
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,U' L' F' U' R' F,F' R' F D2 B2 U2 R' D R' D2 U2,F' D' L D2 L' F R F2 R D R2 F,F' R2 D' F' R B F' U' B' F2 D R2 F,,42
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,D' F' L2 F' L' F D2,D U L' F' L2 B' U' B L' D U',F' L2 B' F D B R B' R' D' R U2 B,L2 B F' R' B2 D2 B F' R2 F2 D L2,B D2 B2 D' B D B D2 F' R' B' R F,56
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L2 D U2 B2 U F2 L' U',U L' F' R' F D2 R' D' L B U',D' R2 B2 F2 U L B L' B F2 R2,D' B L D L B' F U' L' U' F' D,B D2 B2 D' B D B D2 F' R' B' R F,55
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F D L' B' L2 D' U' R,U R2 B' R U B' R2 U' L F' L',B' F U' F2 U B' F' L2 U2 L F2 L B2,F' D2 B2 R' F2 U2 B2 L' F',,41
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,D' B2 L R2 B2 F U',F' U' F R U L' R D' L U',L2 B U2 R2 F R' D2 F2 D2 R F' U2 B',B F U2 F2 R' F2 U2 F2 R' B' F,,41
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,L' B2 U2 F D2 L',B2 F2 D2 L2 B' U' L2 R' F D2 L',B U2 R B R U R' U' F' L2 B2 F,D' F L D L2 D' F' L D L2 D' L',,41
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,R' F2 R' B L2 D B,R B L' B D' R U2 F U2 L,F2 L2 R' F' D' B D' B2 L2 F' L B R,L B R' U F D U' R' D' R B' L',,42
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,B L B R' B2 D2 U,L' U' F U2 R B' D' B U' L' B L2,F R2 D' L' R' B R' F' L B L' B',R2 D B F' R' U2 R B F' U2 B2 F2 D,B D2 B2 D' B D B D2 F' R' B' R F,57
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,B' U B' F' U2 R2 D,F' L B' U2 B L B U F' D2 F2,B U2 R F U2 F2 R B U' F L2 B' U2 B',F D B U2 B2 L' B2 U2 B2 L' B D' F',B D2 B2 D' B D B D2 F' R' B' R F,58
