scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F2 U2 B,B D F' D' B' F,D' R U' F' R2 D2 R D2 F U R' D2,R2 B R' B' F2 L D L' F2 U' R2 U,B2 D F' D B2 R2 B' R' B R' B2 D2 B2 F,47
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,B2 R2 D B',F' R F' D2 R' F D' F,R2 F D B R' B L D' L R2 F2 L2,D B2 L2 B D2 F R2 F' D2 B D' U2,F U' L2 F U B2 R2 B R2 U B U2 F2,49
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U2 R B U' R,D' R D2 R D' R2 D',B2 U B F' R' F2 L' B2 L B' F' U',F' L B' L' U' R D R' U F,R' U' R2 D' B2 D' B' R D2 R2 F L2 F' U,48
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B' L D F' L,B U2 L B U B2 U,B L F' D2 B R' D2 U2 B' R2,D U' F U' B F2 L2 F U B' D' U',U F' U' B2 D B R2 B' D F D2 F' D' B2,48
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,D2 L' U F U,L2 D2 U' B' D B2 L2 U',D' B2 R D2 L2 F' D L' F2 R U R2 D,R2 D B2 R2 D R' B2 R' B2 D2 R' D,U' F L2 F' U R2 U' F L2 F' U R2,50
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,U' B D2 R,U2 B2 U2 B2 L' U L,D B2 D R' B' U2 R' F2 L U' L2 R2,D' L2 B2 L' D2 B' D B D2 L' D,R U R2 D2 F' D2 F D2 F' D' F' D R U',48
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,D2 B' U' R' U2,F' R' D R2 F D,D' L F2 R' B L' R2 D' U2 R' D,B2 L' F U2 L B2 L' U2 F' L,D2 F L2 U F' U' F L2 F' D L' U L D,46
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,U2 L' F',U2 R U2 F R' U2 F2 R',B R U2 L2 F2 U2 L2 U2 F L2 R' B',D B2 U' L' U B2 D' R' D' R D R,F' D R' F2 R D' L' U' L' U' L F2 U' F' L,50
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,R2 B' L B' U',F' U R2 D' R2 U' R' F,F2 R2 F2 R' U R' U' L' U L F R2,L B' L' U2 B2 L B D' B D U2,B D2 B2 R2 U R U B2 D2 L B' U' F U' F,51
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F2 L U B D F',F' R D F' D2 F2 D',B' L R F2 D' F2 L' R' B' D2 B2,R2 B R' B' F2 L D L' F2 U' R2 U,D' L F' R B R2 B' F L B L2 F' R F D,51
