scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,R' F2 D' L2,D2 B D2 R' D B' D B D2 R2,U B F' L D F' D' L2 R2 U F R' D2,L' D' U B R' B' D U' L B,37
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,R F D' L' D2,D' B' L F' U' R2 B U' R U' L' U2,L' D' R2 U B' F L2 R D2 R D B' F,,30
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L' D2 R D2 L2,D2 R' B R2 B L2 F L' U2 L' B2,L2 D' F D B2 F2 L' R F' R' D B2 F2 L2,U' R' B F' U2 B' F R' U,39
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L' U2 F' R2 B2,D2 R' B' D2 L2 F2 L2 U2 B R D2,B L2 B2 F' R' U' F' U R' B L F U' F,R' U R D' U F' U' F D U',40
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F U2 B' L' D,R B' D R U2 B U R2 U R2 B U',B L' R U R B' F D' L2 B' D L2 R2 D' L,,32
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D2 F' R2 D' F,U' R' D L2 D2 R' D2 L F' L U',U R' B' R' D' B2 U B' D2 U2 B2 D2 U' R U,,31
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,R2 D F2 L' D' U',R' D' R B' L2 U' F2 L2 R D' B',L2 R' U2 B2 R D U' R D U' B' R' U2 B2 L',L' D' U B R' B' D U' L B,42
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U F' D2 R D' B',D' F' U F' D' R U2 B' L R D U,D2 F L B D U' L' D' U2 L B2 L' B' U' F',B' L' D' U B R B' D U' L,43
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,D2 B' R F2 D F,D U R2 F U2 R' U2 R' F2 R' B F,B' L' B L R' U' R' F2 R2 D L2 B2 L2 D B,U' R' B F' U2 B' F R' U,42
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U' B D2 L' U2,U B2 D' B L2 D' F R' D2 L2 R' D,D L' R2 D2 L' F' L2 R F' D' U' R D F D',U' R B F' U2 B' F R U,41
