scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D L' R' U' B R2 D,B' D' U2 B2 R B2 L D B,B2 F L' D2 L2 D2 L' B' U B' F2 R2 F,D2 B2 D2 F U F' D2 B L' B L D2,41
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L2 U2 B2 R U,L' R B R2 U R B' L F2,R F L2 R B D' F' D2 L' U2 L' B' F U2,D' F L' B' L U B U F' D F U' F' L',42
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,B2 R2 U2 B L' B2,L R2 F R2 D2 R D' L' R',D' B' U B' R2 F' D F2 U' R2 D' B2 L2,F' D F D2 B' L B L' B' L2 B L2 D,41
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D' R2 B' U' L2 U,L B' L2 D F2 D2 B L',D' L' U2 L' D F' U F2 U B' R2 B,F U' F' R2 D' L2 B L' B' L' D R2 F2 U F2,41
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B U L2 B' R2 U2,F' D2 B F D2 U B' F2 R,L' U F U2 B L2 F' L' D2 B' L' U,F D2 L' B D' R2 B' D2 L D F2 D' F2 D,41
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,D B L' U',D2 F' U B2 D' L U' R' D',U2 F2 U' F' U' L' U2 L F' U2,U2 R U R2 F' D2 L2 D' R' B R D' F' R U',38
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,L' R' U2 B' U,F2 D R' B U2 B' D',R B' D L2 U' L' B2 D' U2 F R U' B',F D F2 U' F2 R' F' R D' F' U B' U' B L,40
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U F2 U L' R,L D' B R2 U' B' R' F D L',D' L U2 L2 U2 R' F L2 F' L2 R D,B R D2 R' B2 L B F' L' D' L D2 F D' L2,42
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,B2 R' B2 U' R',F2 L' D B R2 U' B2 D L B,L2 R2 B R2 D2 U2 F R2 D' U2 R B' R D',D' L D L B2 F' R' B' R2 B2 L B L' F D2,44
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,U2 F L' U' B' R2 D2,F' L F D2 L' F2 U' R' U,D F' U2 R U2 R2 D2 R F2 L F' D',B2 D R' D' U2 B2 D2 L' B' L F U' B F D2,43
