scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F U' L2 D,R F' U' L' F L2 U2 L2 R U' R2,L' B2 R' D' B' R' B D R B2 L,B2 L' B2 R' B2 R B' L R' B' R B',R F2 R' U B2 U' R F2 R' U B2 U',50
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U B2 L' F',D2 L2 D2 L' F2 D2 R F2 D' R' U B D,R' U R B2 U2 L U' L' U2 B2,F' L2 F L F2 L' R' B L D2 B' R F2,,40
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,D' U' F D',U2 L D F2 U F L D' R' U' B U',L' D' R' D L' B' D' B D' R D2 L2,R U' R' D' R U R' D,R F2 R' U B2 U' R F2 R' U B2 U',48
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B' R2 F2 U F',B R U' R U2 R' F2 D B2 F2 U2,F' L' B2 U' L' B' L U B2 L F,F D2 L' U L D2 B F' D' L' D B',,39
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,U' B' F L',D' F' U R' F2 U' R B' D R' B2 L',L2 R' F' D' F L R D' B R2 D B' L,D2 L' B D' F R2 F' D B' L B2 U2 B2 D2,R F2 R' U B2 U' R F2 R' U B2 U',55
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U F2 R' F,U' R' F' L R B' D2 L' R' U L' D2 F,F2 L2 D' L2 D' L2 D' L2 D2 F2,L' B F' R B' R' B' U R' U' R F L,U B2 U' R F2 R' U B2 U' R F2 R',52
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L D L' B',F' L R2 B2 D' F D L' F2 L' D2 F' U',L R' D' L2 U B2 U' L' D R D L2,D2 L' B D' F R2 F' D B' L B2 U2 B2 D2,U B2 U' R F2 R' U B2 U' R F2 R',55
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U2 R U' F2,D L2 F D2 R2 B2 R2 F2 U' R D U,L' B' D R' U R D' U' B L,B' D B F2 U' B' F' U2 F' D' B L2,U B2 U' R F2 R' U B2 U' R F2 R',50
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,F' L B2 D,F U R' D2 L2 R' B F' D L2 F' U' F2,B U' L' B' L U2 B' R B2 R2 U' R,R2 U' F U2 F' U2 B' U F U' B F' R2,U B2 U' R F2 R' U B2 U' R F2 R',54
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U2 R F',B2 F' U F L2 R' U' L2 U' F D F',B2 L' B' L U2 B' U2 B U2 B',D R' B' U2 R' U' B' R' B R U' B R D',R F2 R' U B2 U' R F2 R' U B2 U',51
