scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,L2 B' R' F' L D' B' U2 L',B' L2 B2 D L2 B' L' B2 L2 B2 D L' D,B' D L' B2 L B L' B D L D2 B',L2 U2 L D2 L' U2 L D2 L,43
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,U' F' L' F' L' B' L' D U2,U' L2 B F' U2 F' D' U2 R' B' R F U,B2 L' B' L B' U2 F R' F' U2,B2 R' D F2 D' R B2 R' D F2 D' R,44
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D F2 L2 R2 U2 L' D,B' L2 B U B' R B' R' U' R D2 R',B L' R D' R' D L R' B' R,R2 F' R2 F D' R2 B R2 B' D2 F D' F',42
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,U2 L2 B' F' L2 U' R' F',B2 D' B' U' F' L F D2 U L2 D' B',B L B2 F2 R' B' R B2 F2 L',B D F' D2 B R2 B' R2 D B' D2 F D2,43
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,R U' R' B' D B L' U2 F,B2 R' D' F2 U2 F2 L B2 D2 L D R,L U B' U' L' D' R' B R D,B U B' D' B U' B' D,39
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L F' U2 B2 U2 B2 R2 D,L' B2 U2 R2 F' R2 D' U2 L' B' D' L D,B2 D B D' B D B D' B' R' B R,U R2 U L2 U' R2 U L2 U2,42
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,U2 R2 F U B' F D2 R2,L2 R' U2 R F' D U2 F' D U2 B2 F,D2 L' F L' F' L2 D2 R' B' R,L U' B2 U L' U' L B2 L' U,40
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D2 U2 F' R D2 U L U',B D B2 R B2 U2 F' R U2 B2 R' D' B',R' B' R B D B' D' B' D B' D' B2,R2 F' R B2 R' F R B2 R,42
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,D' L' B2 F2 R2 U' F L2 U',D B2 L' U' L B D B' U B2 L D2 B L2,B2 R' U' B' U B' U2 L U L' U B' R,B U B' D' B U' B' D,44
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,F2 L D B' F' L2 R U2,B L F' D' L2 U R' B2 D' B2 U' L2 D2 F,L R2 F' U R B' R' F R2 B L',B D F' D2 B R2 B' R2 D B' D2 F D2,46
