scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,D L R' D2,R2 F' R' F2 R2,F L' U2 L F' R U' B' U' F' U2 B,L D L U' L D' L' U L2 D L D',R' U R D' U F' U' F D U',43
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F2 D' B2 U',B' U2 R' U2 B R2,D U' B' U R D2 L' F L D F',D2 B U' L' F2 L2 F L2 F U L B' D2,F' L2 D2 R2 B' D2 L2 U2,42
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,B' R' B' D,L U2 B2 L2 B2 L' F,D' U2 F' L2 U' F' L' F2 U L D R2 U',D' B2 D2 B D2 U' F' D2 U B' D2 B2 D,,37
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,R2 D' L D2 B D,R2 F2 R',L2 U2 B R' B' L D' U2 L' R' D2 B,D L2 F2 D R D' L2 R2 U R D' F2 L2,L' D' U B R' B' D U' L B,44
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,D' U' B' L2,U2 B' R U' R2 U2 R B,F' L' U2 R U2 B2 D2 B' U2 B' L R2,B2 U B U' L2 B' L B U' L D U L D',F R' D B F' R' U F' R U' B' F R D',52
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,U2 L' B D2 L',R' D R D' F2 R2,D' L' U' L' D2 L' R2 B L D' U2 F2,R' F L2 U' R' F' U' F U L2 R F' R,U R U' L' R' B2 R2 B R' B' R' B2 L,49
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L R2 D B,U' R' B2 R2 B2 U R2,D B2 D L' D' B' D' L F2 U' F2 L',D2 U' F U' R' F' R' F D2 U2 B' L2 B,U R U' L' R' B2 R2 B R' B' R' B2 L,49
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L' F D' F D',R U2 L R U2 L',F2 U2 R' D2 B' R B' L' R' D2 U2 R,L F U' R' D' B2 D' U' R B2 D2 R F',L' D' U B R' B' D U' L B,46
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,R' U2 F' D2,D2 R D2 U F2 L U',D2 B' U B' D L' F2 L' U F' D R F2,R' F L' D' R B R' B2 U B2 D L' F' L2 R,B' L' D' U B R B' D U' L,49
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U B R' D2 B,B' R F2 U' R' B R F,U2 R D R' B U R' U B2 D' R2 U' F',L' B' U2 F D' R' D F' D2 F R2 D2 U2 B L',F' L2 D2 R2 B' D2 L2 U2,49
