scramble,orientation,step_0,step_1,step_2,total_moves
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,L2 D' F D' F R D2 F',B2 L2 B U B' L' R2 B L' R B2,D' F2 U2 L' U2 F2 D R2 D R D' R,31
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U2 R2 F D' U' F' R U2,D L' F' D' B D2 U2 B' D2 U2 B' D L,R2 D F' U2 B U B' U F U' B' D' U,34
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L2 U L F2 D2 U F' U',R U L B L D2 U' L' F2 L' R2 U,R F2 U L' D R U2 B2 R D' L U R,33
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,L' U2 B2 F' U' B2 L',B' F L R D' U B' D U' B F' U',D2 R2 U B' U' R2 D2 U2 R U2 R D2 B D2 R2,34
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,F L R2 D L' D2 F U2,B U L D' F' U' R F D B' F' L',F2 U2 F D2 R B2 U' B' U B R B R2 D2 F,35
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L D2 L2 D U B' R' U,F R D2 R' F2 D2 F' L' B2 R' D U2 F',F' R2 D U B2 D' R' U R' U2 R2 F D2 B D2,36
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,D2 L2 D L' F' D2 L2,R B' U' L B' F R U2 L' B' D U' R2,R F2 R2 B R2 F D2 B2 D2 L' B' L B' F R',35
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,U2 L D B L' B,B' L' U' L' R' D' U B F2 D L B,F L F' R' F2 L F' L2 F' R F2 U' B' U B F2,34
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F2 D' F D2 U R2 B' U,U2 L' B' D' L R2 B2 U' B2 R' B U,R2 B' D2 F L2 B2 U' F' D L' F U L' F' D R2,36
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L' D2 L' B U2 F' L' D',F2 L' U2 L' F2 D' R' B L' D2 R F' L,D F2 U' F2 D L R2 U2 L F U F' U L2 D2 R2,37
