scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' F2 U2 R' L B U L2 B2 D R D L' B2 D2 R2 D2 L2 B' R D',x2,L2 U2 F' R D' L2,R F2 D2 B' F2 U R' U' B' R' U2 R2,F D B2 D' B F L2 B2 L B' L F' D2 F',B F' D' R2 D B' F L' D2 L,42
R2 B R2 L' F' D2 R F B D' R B' U2 L2 D2 U2 B2 F' L' U R' U2,x2,L D2 F' L2 D2 R,U' R' U2 R2 U B R B' R' U B2,R D U' B2 U B' R D' B R' D' R B',D2 B F L B' L' F' D2 B D B D' B2,43
D L D' B D2 L2 D F2 U R' F' U' D' L D U' R2 B2 L2 U' B2 U' R' D F,x2,U R' B D2 L' B' D U2,B U2 R B' R U' B' R' F D' R2 F',U2 B2 F' U' F' U' R2 B' D2 F D R2 B' U2,B F' D' R2 D B' F L' D2 L,44
B' L2 R B' L' D' L2 R' F' B' D2 L' R D2 L' F L B R2 B' D B2 U2,x2,R D2 U' R' U R2,B2 U B R U' B R D B2 D' R2 B,F D B' L B D2 F L' F R U' F R2 B' R,R D U' B2 D' U R,40
F2 R D U R' U' R' B R' L D R' U L' U L' F' B' R' F' U,x2,L B U' L R B2 F,B D B2 U' B' D' B2 U2 B U',U F2 D' F' D' F' U F2 D' B F2 R2 B' U2,B F' D' R2 D B' F L' D2 L,41
U R2 U' R' F2 U' B' D' R U2 L' D U L B F2 D R' B L B F' D L2,x2,B L' B F' D U' R',U2 F D B D2 R' B' R D2 F' R2 U2,L2 F R' U B R' F2 L' F2 R U' B' R F' L2,,34
B' D' F' L R2 D' L' D2 B R' D B2 F' D2 B D2 U L' R B D2,x2,L2 R2 D' B U L' U',U2 B F' U2 L' B' L' B' F' L F2,B' R U' B F D B D B2 R' D2 R' F' R2 U,R' D U' B2 D' U R',40
F' R B D B R' U2 R2 U2 L' R' F' R F L' F B2 R' D R2 U' B',x2,U2 B' D U L2 B,L' R2 B L D B2 D' R2 B D' R' D,B R' F R' B D' F' U2 B' F R' F' R B' U,D2 B F L B' L' F' D2 B D B D' B2,46
R' U2 D R D' F' R' F R U B D2 F L2 D' F2 R U2 B R F U' B' F,x2,R D2 B2 D' B D2 U2,F D F2 R B2 R2 U L R B L' F,F D2 F L' U L' F' L B L2 F' R' D R' B',B F' D' R2 D B' F L' D2 L,44
D2 U' B' L' B' U' R' F' U' B2 F2 L' D2 F2 D' F2 L' D U2 R2 D,x2,F D2 L' B D2,L' R B2 R' B L R B R2 D' R' D,F2 D' B' L D2 R' B2 R B2 F L2 F R2 U B2,B' F D B2 D' B F' R B2 R',42
