scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R2 U' R' F2 U' B' D' R U2 L' D U L B F2 D R' B L B F' D L2,x2,R' B2 D' B2 U',B L' D2 F2 L D' B',D2 U B' L2 F L B F' D U',B U' L D' L B L2 D2 B D' U B' D',B' D' U' R' B2 R D2 L' D' L U B,47
R2 B R2 L' F' D2 R F B D' R B' U2 L2 D2 U2 B2 F' L' U R' U2,x2,L U2 B' U2,B R' B D2 R' B2,L' F2 D2 B' L2 B D2 F' L,D2 B R B U2 F' L2 D2 L' U2 B2 R,L2 D' F' U2 F L B' R2 B L' D L2,43
L' F2 U2 R' L B U L2 B2 D R D L' B2 D2 R2 D2 L2 B' R D',x2,U R' F L',D2 L' D' L' D F2 U,L' F R U2 L F R' D' F2,R' U F2 D2 R' D R D F2 U' R,B D2 R2 B' D B R2 B' D' B R2 D B' D,45
R' U2 D R D' F' R' F R U B D2 F L2 D' F2 R U2 B R F U' B' F,x2,L2 D' F' L2 B2,F D' B2 F' D R2 B2,L' B R F R' B U B2 L,R2 D L2 D' L' D L' B L' B' D' R2,B D' B' L' B' L2 F U2 F' L' B2 D B',46
B' L2 R B' L' D' L2 R' F' B' D2 L' R D2 L' F L B R2 B' D B2 U2,x2,U' F R2,U' L2 U' F U2,D L' B2 U R' F2 R B2 L,L' D' B' R2 B' F D2 U' F' L' B2 L B2 D,D' B R D R2 D' R U' B2 D B2 U R B',45
B' D' F' L R2 D' L' D2 B R' D B2 F' D2 B D2 U L' R B D2,x2,L D L' B' L B2,F U L2 F L F U',U B' L B D R2 D' U' R2,L' B2 F2 U' F2 U' L' U R D2 L2 R',U L2 B' R' U' L F U F' L2 R B L' U',48
F' R B D B R' U2 R2 U2 L' R' F' R F L' F B2 R' D R2 U' B',x2,U L' U L B',R2 B2 L' D R2 F' L,R B R2 B' L' F' L R D',L B F' U' B U F2 U2 L2 U2 B' F' L',L R F R' B F' R' F R2 F' R2 B' L',47
D L D' B D2 L2 D F2 U R' F' U' D' L D U' R2 B2 L2 U' B2 U' R' D F,x2,L D' B U' F2,R2 B L' D' L R2,L' D' F' D L2 D' L' F,F' L' B' D' U R2 U L' D U2 B' L F,B D' R2 D' R2 D' R' F D F' D' R D' B',46
D2 U' B' L' B' U' R' F' U' B2 F2 L' D2 F2 D' F2 L' D U2 R2 D,x2,F2 R2 U R,F U L' R U' R',F D' U2 R' D R U2 F',D2 R2 B' F2 U' F R F2 D2 U F' L' B,F2 U2 L2 B' L B D L2 U L' D' L U F2,45
F2 R D U R' U' R' B R' L D R' U L' U L' F' B' R' F' U,x2,F' L2 U L F R2,F D U L' F' U',D' B2 L D' L' R' F R B2,L2 B2 L' B2 L B' F' D' R2 D B' F L2,L' B U2 B2 L' B L D L' D' B U2 B' L,48
