scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,R2 B2 D' L' B' L F,B R' B' R D2 R2,B' R' B2 F L D R' F' R' D' B' U2,D' B' R F2 L U L U' R' B R F2 R',,38
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,R B' D R2 B' U' L,D R' D' B R2 B' D,F L2 D' B F' U R U R' U' R D2 B',B' F' L F L D' F' L2 F L2 D L' B,R2 U' F L2 F' U R2 U' F L2 F' U,52
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,R2 D F' U L' F',F' D' R' D F D2,D R D' R' D R' U F' U' F2 D' F' D',B' L2 B2 R' F2 R' F2 R U2 R U2 B',L' B' L B2 L2 B' F' D' B D F L2 B',50
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D B2 L U' B U,F D' R F' D R2 D',D R' F D2 R B' F L2 F L B F D',L2 B2 F2 U B' U R' U' R U' B' F2 L2,U' F L2 F' U R2 U' F L2 F' U R2,51
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F2 D B' L' U' L',B U R2 B2 D' B,B R U F R2 U R2 U' B' D' F',L' B L B' L2 U B2 U' L2 B2 L' B L' B2,B F L' U L U2 F2 D R D' F2 U B' F',51
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L B U L2,R' F D' B2 L F' U2 B2,R D' R B R' U2 R' F R2 F' U' B' D R',B2 U' B2 R2 F U F D' F' U' F' R2,L' B' L B2 L2 B' F' D' B D F L2 B',51
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,D2 L' B' F2 U F2,B R2 B' R2,L2 U2 F' U B' L2 D2 B2 L' D2 B2 F R' B',B2 L F L F' L B' U2 R' F2 R U2 B',L' B' L B2 L2 B' F' D' B D F L2 B',50
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,D' R' F2 D2 U2 L2,D2 L' R' F2 L,L' U F' U' F L R' D2 F R F' D2,F2 L' F L B' U L U' F' L' F L' B F,D' R D' F D L' F' D F' R B' U' B F R2,52
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,B L R2 F D2 L2,D' R' D' B R B' D2,R' U' R U L' F' R2 F2 R2 F L R,B2 R2 B L' U' L' U L U B' U' R2 B2,R2 D' R D' F L' D F' D R B' F' U' B F,53
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D' F' L2 F' U F',D' B U' R' U B' R2 D2,D' B2 F' L2 U B' U' R2 F R' U2 R B',F' L D U2 L' D' B' L' B L U2 L' F,D' R D' F D L' F' D F' R B' U' B F R2,55
