scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R2 B R2 L' F' D2 R F B D' R B' U2 L2 D2 U2 B2 F' L' U R' U2,x2,U L' U' B2,U2 R2 B R2 U2 B R2,F2 U' F2 D2 B' U' L' B2 L D2 U,B' U' R' U' F2 D' L B U B D U' F2 R,B D2 B' R U2 R' B D2 B' R U2 R',48
B' L2 R B' L' D' L2 R' F' B' D2 L' R D2 L' F L B R2 B' D B2 U2,x2,D B R D U,L R U' R2 B U L' R',D' F' U2 B U2 F' U B2 F2 R2 D,L U L U2 F2 R' B2 D2 F2 L2 B' U' B' L2 B,,39
L' F2 U2 R' L B U L2 B2 D R D L' B2 D2 R2 D2 L2 B' R D',x2,U2 R D' R2 B2,R' U R' B' R B U2,B2 R B2 L2 B' R' B2 L' B' L2,B' D B' L D L' D2 R' B' L' R F' D B2 F,,37
U R2 U' R' F2 U' B' D' R U2 L' D U L B F2 D R' B L B F' D L2,x2,B F' L' D B L,D' L U2 F L' D U' R,D2 R' F' U L U L' F R D2,L' R D' U L' D' R D U' B2 L R' U B D,R U2 R' B D2 B' R U2 R' B D2 B',51
B' D' F' L R2 D' L' D2 B R' D B2 F' D2 B D2 U L' R B D2,x2,B R2 D' L' R U2,L B2 D2 B' L2 D2 F' L',L2 U2 F U' F' D R' U' R D' L2,R2 F2 U L U R U R2 F2 L' D' L' R' D' B,B D2 B' R U2 R' B D2 B' R U2 R',52
F' R B D B R' U2 R2 U2 L' R' F' R F L' F B2 R' D R2 U' B',x2,F2 R B' F2 D L2,R B' U' B F2 D L2 B' F2,R D B' D2 R2 B R2 D2 B2 D' R',B2 D2 B2 D F L B2 F' D2 U L B' L' U' B,B D2 B' R U2 R' B D2 B' R U2 R',53
R' U2 D R D' F' R' F R U B D2 F L2 D' F2 R U2 B R F U' B' F,x2,U' B' D R D',L U' B' U' R2 B2 L' R2,R2 U' B2 R2 U R2 B2 U R2,B' U' L' D L2 D2 L2 U L' B' L B' D2 L' B2,R U2 R' B D2 B' R U2 R' B D2 B',49
D L D' B D2 L2 D F2 U R' F' U' D' L D U' R2 B2 L2 U' B2 U' R' D F,x2,B' F L' B F D2,U2 L' R B' L R U' R,D' B R' D B' U' B' U R' B2,L D2 L2 F L' F U' R U2 B' U B U2 F2 D2,,39
D2 U' B' L' B' U' R' F' U' B2 F2 L' D2 F2 D' F2 L' D U2 R2 D,x2,B2 L2 D2 R F L',L' D' R F D L,R2 D2 F' U2 B U2 R2 F,D2 B2 D B2 F L' F' D' B D' B2 R' B' R B,B D2 B' R U2 R' B D2 B' R U2 R',47
F2 R D U R' U' R' B R' L D R' U L' U L' F' B' R' F' U,x2,R U2 F U' B',R2 U L' R2 B' L R,U' R D L F L F L2 D' R' U,L2 U' F D F2 L2 U B F2 L B2 F' L' B' D' F',R U2 R' B D2 B' R U2 R' B D2 B',51
